Init 24 165
AddPlayer 224122380 15 16
AddPlayer 169908223 15 48
AddPlayer 476591821 14 30
AddPlayer 1821960993 1 49
AddPlayer 1701110296 5 11
AddPlayer 7789433 18 96
AddPlayer 1786813275 20 136
AddPlayer 1747128743 15 135
AddPlayer -9 7 147
AddPlayer 101264439 2 42
AddPlayer 953955192 16 120
AddPlayer 148242650 8 62
AddPlayer 1766205898 23 53
AddPlayer 1332780119 15 27
AddPlayer 2075722277 24 159
AddPlayer 799194952 19 109
AddPlayer 1489734564 19 69
AddPlayer 1670825533 5 144
AddPlayer 35016991 21 61
AddPlayer 1658224216 16 72
AddPlayer 1372667149 24 68
AddPlayer 476591821 18 126
AddPlayer 260442514 12 16
AddPlayer 2058257075 2 127
AddPlayer 755456444 7 116
AddPlayer 755456444 17 55
AddPlayer 132327716 14 12
AddPlayer 1411924337 1289934571 29
AddPlayer 1325662090 11 0
MergeGroups -3 23
AddPlayer 966552440 17 151
GetPercentOfPlayersWithScoreInBounds 24 47 0 0
AddPlayer 2140593732 20 98
AddPlayer 966552440 8 112
AddPlayer 1372667149 12 105
AddPlayer 2034290563 19 28
AddPlayer 585016400 21 13
AddPlayer 803192133 20 79
AddPlayer 1821960993 6 122
AddPlayer 1134387578 23 96
AddPlayer 869400195 20 94
AddPlayer 671728307 16 131
AddPlayer 1507908494 24 42
AddPlayer 934636810 1 55
AddPlayer 2027811927 12 105
AddPlayer 176836801 1 39
AddPlayer 348946585 3 3
AddPlayer 867857645 4 124
AddPlayer 1820960159 18 96
AddPlayer 507260231 15 58
AddPlayer 348946585 19 65
AddPlayer 113854933 7 56
AddPlayer 1621624648 2 36
AddPlayer 1710980163 1 114
AddPlayer 1926750589 10 86
ChangePlayerIDScore 476591821 51
AddPlayer 1243342320 20 159
AddPlayer 138095324 12 5
AddPlayer 1806855144 8 88
AddPlayer 1918832247 -5 83
AddPlayer 1386402381 18 71
AddPlayer 545207132 12 106
AddPlayer 1646650421 16 7
AddPlayer 346074973 8 100
AddPlayer 8580138 5 126
AddPlayer 884993297 9 58
RemovePlayer 1710980163
AddPlayer 386367436 22 616049551
MergeGroups 10 12
AddPlayer 500532663 16 1981787214
AddPlayer 1634971277 4 59
AddPlayer 74366333 22 23
AddPlayer 1661525255 11 134
AddPlayer 1960758555 23 102
AddPlayer 1766205898 12 153
AddPlayer 525265917 21 148
AddPlayer 1383207086 13 142
AddPlayer 839343669 16 94
AddPlayer 922776390 11 145
AddPlayer 2132466323 15 98
AddPlayer 159150939 13 121
ChangePlayerIDScore 1489734564 21
AddPlayer 1222045126 23 119
AddPlayer 1271132162 19 63
AddPlayer 1894677875 5 13
AddPlayer 1201939965 9 14
AddPlayer 1601290710 14 51
AddPlayer 79024562 24 34
AddPlayer 1665967343 5 142
AddPlayer 1386402381 14 18
AddPlayer 839343669 22 135
AddPlayer 1342433736 20 108
AddPlayer 1625412776 8 148
AddPlayer 1342433736 21 40
AddPlayer 375530129 8 122
GetPercentOfPlayersWithScoreInBounds 0 18 0 0
AddPlayer 1524855795 16 22
AddPlayer 1157425279 15 43
AddPlayer 2007241684 11 120
AddPlayer 262125998 2 156
AddPlayer 984388409 9 13
AddPlayer 839606519 1650090183 93
AddPlayer 2000885380 16 19
AddPlayer 1692724071 9 90
AverageHighestPlayerLevelByGroup 0 52
AddPlayer 224122380 15 43
AverageHighestPlayerLevelByGroup 13 -7
AddPlayer 1023780353 622894301 15
AddPlayer 68871722 13 57
AddPlayer 625537602 16 151
AddPlayer 240133773 4 149
AddPlayer 1112160363 5 943382114
AddPlayer 1704435655 12 37
AddPlayer 1956850129 7 100
AddPlayer 758428372 9 119
AddPlayer 519076279 3 134
AddPlayer 887313931 20 78
AddPlayer 1301481014 5 134
AddPlayer -8 18 101
AddPlayer -4 21 24
AddPlayer 1294288041 9 135
AddPlayer 86342895 19 126
AddPlayer 30423324 11 104
AddPlayer 1390473349 24 31
ChangePlayerIDScore 1622812082 129
AddPlayer 36237145 16 93
AddPlayer 1806855144 8 165
AddPlayer 1853797983 18 67
AddPlayer 816995144 6 18
AddPlayer 1044599089 4 8
AddPlayer 178703848 14 134
AddPlayer 44461504 15 46
AddPlayer 572425666 8 142
AddPlayer 1380145351 13 56
AddPlayer 1944788914 1 40
AddPlayer 906352099 5 4
AddPlayer -4 4 15
AddPlayer 1492045594 409949228 147
AddPlayer -9 5 92
AddPlayer 1106696094 1 115
AddPlayer 1886941173 3 10
AddPlayer 1661525255 6 63
AddPlayer 661694801 14 89
AddPlayer 966552440 6 33
AddPlayer 1194920171 18 71
AddPlayer 872550861 18 20
AddPlayer 180348209 1 66
AddPlayer 76199682 12 31
AddPlayer 1796453076 18 12
AddPlayer 7131253 10 3
AddPlayer 1474193201 12 98
AddPlayer 1130054487 3 36
AddPlayer 1765378188 12 1725822214
AddPlayer 2135751151 14 72
AddPlayer 605141831 5 140
AddPlayer 2115015906 9 16
AddPlayer 711750790 24 141
AddPlayer 1581425850 445957958 1
AddPlayer 1125431472 14 92
ChangePlayerIDScore 585016400 78
AddPlayer 1853797983 15 110
AddPlayer 970214906 -9 121
AddPlayer 1172790106 14 56
AddPlayer 1251831039 24 63
AddPlayer 400742558 14 156
AddPlayer 1243342320 1 152
AddPlayer 1822650973 1124293707 44
