Init 31 172
AddPlayer 1347829515 19 97
AddPlayer 413571741 29 62
AddPlayer 413571741 14 134
AddPlayer 252868639 21 107
AddPlayer 840376015 5 48
AddPlayer 699586044 25 42
AddPlayer 840376015 10 4
AddPlayer 255702749 14 125
AddPlayer 409227224 18 71
AddPlayer 414252135 19 -10
AddPlayer -6 17 25
AddPlayer 1091314729 12 126
AddPlayer 1048969176 17 11
AddPlayer 876161620 6 133
AddPlayer 1683380109 16 124
AddPlayer 932835450 15 43
AddPlayer 1671156913 10 143
AddPlayer 2079644534 12 143
MergeGroups 18 19
AddPlayer 879657978 5 154
AddPlayer 1444046671 24 66
AddPlayer 474104968 14 70
AddPlayer 427814159 19 37
AddPlayer 409227224 2 108
AddPlayer 1746149069 16 126
AddPlayer 694352787 26 128
AddPlayer 1764717665 21 137
AddPlayer 138112456 21 156
AddPlayer 1240815295 21 155
AddPlayer 1790637152 6 74
AddPlayer 705760413 31 61
AddPlayer 1264994315 31 105
AddPlayer 926655521 8 80
AddPlayer 1096236419 10 67
AddPlayer 1264994315 29 22
AddPlayer 1277634579 29 159
AddPlayer 1277634579 13 37
AddPlayer 1054613546 2 116
AddPlayer 1765766779 4 9
AddPlayer 1217411469 2 101
AddPlayer 1154589323 13 108
AddPlayer 338775015 8 124
AddPlayer 1464105160 11 121
AddPlayer 244863508 1 8
AddPlayer 1556042308 17 126
AddPlayer 191119619 13 90
AddPlayer 2090817186 8 44
AddPlayer 747742701 24 60
AddPlayer 281960959 18 51
AddPlayer 1129365598 13 104
AddPlayer 748746795 23 61
AddPlayer 1913802600 20 46
AddPlayer 199879634 16 35
AddPlayer 491404686 25 35
AddPlayer -4 10 77
AddPlayer 217947352 21 141
AddPlayer 1550906658 13 117
AddPlayer 1251558054 22 160
AddPlayer 1798702377 16 116
AddPlayer 863023824 24 133
AddPlayer 21472327 21 137
AddPlayer 214916824 4 144
AddPlayer 1396466668 21 27
AddPlayer 847848814 7 61
AddPlayer 1798038997 28 59
AddPlayer 675805115 11 116
AddPlayer 1805940219 15 131
AddPlayer 368059924 20 153
AddPlayer 1641799436 13 119
AddPlayer 2083209815 20 150
AddPlayer 1096236419 14 3
AddPlayer 543310284 15 125
AddPlayer 1415043458 24 89
AddPlayer 1945090569 31 145
AddPlayer 1044261879 15 38
AddPlayer 666395704 21 60
AddPlayer 1145579340 19 21
AddPlayer 83336931 13 6
AddPlayer 2134593723 17 132
AddPlayer 642141960 26 72
AddPlayer 785952344 1 -4
AddPlayer 1117199412 6 2029258872
AddPlayer -4 1 162
MergeGroups 28 2
AddPlayer 1418487647 5 -6
AddPlayer 662891069 18 3
AddPlayer -9 17 93
AddPlayer 1739837993 28 13
AddPlayer 64893591 12 105
AddPlayer -6 31 56
AddPlayer 109271371 31 135
AddPlayer 782344352 12 132
AverageHighestPlayerLevelByGroup 0 75
AddPlayer 498869478 26 45
AddPlayer 1427243095 25 55
AddPlayer 452910314 3 117
AddPlayer 1204619844 29 89
AddPlayer -10 25 18
AddPlayer 1519103084 2 127
AddPlayer -1 4 59
AddPlayer 333668194 12 30
AddPlayer 1036547004 12 151
GetPercentOfPlayersWithScoreInBounds 0 151 0 0
AddPlayer 360826164 13 163
AddPlayer 1090347101 8 99
AddPlayer 795346627 5 55
AddPlayer -1 25 23
AddPlayer 1244642456 19 116
RemovePlayer 1790637152
AddPlayer 1742976708 15 4
AddPlayer 1000699424 28 123
AverageHighestPlayerLevelByGroup 0 15
AddPlayer 1415043458 5 102
AddPlayer 896552490 5 49
IncreasePlayerIDLevel 409227224 1
AddPlayer 539146455 17 144
AddPlayer 1197093726 18 140
AddPlayer 1739837993 6 149
AddPlayer 1611615051 1 2
AddPlayer 1156377072 1 163
AddPlayer 1090347101 6 24
AddPlayer 1100987586 22 20
AddPlayer 1549047789 27 43
AddPlayer 1852548644 29 33
AddPlayer 544307899 10 29
AddPlayer 282159521 1 159
AddPlayer 699586044 7 95
ChangePlayerIDScore 1048969176 47
AddPlayer 43622774 23 40
AddPlayer 1688379422 -6 35
AddPlayer 2041636688 21 1008035835
AddPlayer 1496141226 9 147
AddPlayer 761313082 19 11
AddPlayer 452910314 9 84
AddPlayer 1539441285 15 39
AddPlayer 2079644534 31 97
AddPlayer 169365018 2 120
AddPlayer 379949783 4 73
AddPlayer 361607501 21 161
AddPlayer 1015549316 25 78
AverageHighestPlayerLevelByGroup -10 1
AddPlayer 116429747 16 3
AddPlayer 1496141226 15 121
AddPlayer 1070310410 27 92
AddPlayer 951164310 8 124
AddPlayer 1797593847 23 55
AddPlayer 1797593847 16 163
AddPlayer 1524206056 30 84
AddPlayer 2101018211 22 120
AddPlayer 974812721 3 54
AddPlayer 350911238 28 140
AddPlayer 847848814 3 34
AddPlayer 252545260 16 73
AddPlayer 351861955 3 89
AddPlayer 1737782267 2 21
GetPercentOfPlayersWithScoreInBounds 2056566469 121 0 0
AddPlayer 1150139817 14 101
AddPlayer 1641799436 19 120
AddPlayer 1270676027 13 27
AddPlayer 111369290 17 167
AddPlayer 414415301 23 84
IncreasePlayerIDLevel 1798702377 6
AddPlayer -10 5 59
AddPlayer 1326072895 12 134
AddPlayer 1662672295 4 23
AddPlayer 2069148815 28 113
MergeGroups 23 1
AddPlayer 557103886 10 142
AddPlayer 1240815295 17 100
AddPlayer 487267565 19 126
AddPlayer 1403736797 11 161
AddPlayer 286840708 7 153
AddPlayer 338089937 30 97
AddPlayer 1812294368 3 3
AddPlayer 2058679151 5 63
AddPlayer 687266086 12 149
AddPlayer 499206477 4 166
AddPlayer 1833256807 11 134
AddPlayer 1492483011 19 112
AddPlayer 2013320644 29 15
AverageHighestPlayerLevelByGroup 0 33
AddPlayer 264350214 23 86
AddPlayer 1201989276 24 68
AddPlayer 162103410 11 111
AddPlayer 1531904881 31 167
AddPlayer 1970567418 7 101
AddPlayer 1430691100 31 16
AddPlayer 713061989 1 140
AddPlayer 1403736797 16 36
AddPlayer 1240815295 18 161
AddPlayer 396223009 15 6
AddPlayer 1189331056 17 163
AddPlayer 395538921 29 127
AddPlayer 576765222 31 142
AddPlayer 805205115 25 86
MergeGroups 3 13
AddPlayer 1797593847 3 157
AddPlayer 399250824 1 99
MergeGroups 1780601120 23
RemovePlayer 1090347101
AddPlayer 398177766 6 54
AddPlayer 324056404 13 65
AddPlayer 1056095172 16 21
IncreasePlayerIDLevel 699586044 4
AddPlayer 596353055 18 137
AddPlayer 595711988 4 61
AddPlayer 905684281 21 1154882358
AddPlayer 95826383 14 43
AddPlayer 1000699424 1 12
AddPlayer -8 18 15
ChangePlayerIDScore 932835450 12
AddPlayer 528622966 7 151
AddPlayer 68346344 13 83
AddPlayer 365804190 9 152
AddPlayer 38754707 22 9
AddPlayer 1502498409 8 73
GetPercentOfPlayersWithScoreInBounds 27 131 0 0
RemovePlayer 1531904881
AddPlayer 1886534923 11 69
AddPlayer 47442053 6 -6
AddPlayer 1174274056 14 91
AddPlayer 1396466668 27 66
AddPlayer 2031505830 26 64
AddPlayer 187982144 13 65
AddPlayer 1716487982 12 150
AddPlayer 1830024696 18 170
AddPlayer 1047740313 28 24
AddPlayer 232022019 1 68
AddPlayer 387966701 7 18
AddPlayer 963271095 21 122
AddPlayer 0 28 72
AddPlayer 963179632 27 86
AddPlayer 1061170319 3 -5
AddPlayer 2111181909 18 6
AddPlayer 1170164972 11 133
AddPlayer 1535503877 21 51
AddPlayer 271193005 31 158
AddPlayer 696231064 16 103
AddPlayer 1858265269 26 45
AddPlayer 1999612228 1 17
RemovePlayer 338089937
AddPlayer 1003724303 28 71
AddPlayer 1526184434 31 117
AddPlayer 548611087 12 6
AddPlayer 1274672072 20 116
AddPlayer 887050121 25 94
AddPlayer 710937702 7 11
AddPlayer 772798527 1 80
AddPlayer -7 7 20
AddPlayer 1377219107 12 38
AddPlayer 740907753 23 171
AddPlayer 1611615051 28 115
RemovePlayer -7
AddPlayer 327179602 29 136
AddPlayer 2147481544 22 595191619
GetPercentOfPlayersWithScoreInBounds 0 119 0 0
GetPercentOfPlayersWithScoreInBounds 0 137 0 0
AddPlayer 2120724691 9 147
AddPlayer 960238333 26 154
AddPlayer 1943047723 1 52
AddPlayer 1928625792 3 32
AddPlayer 346969815 27 163
AddPlayer 228386122 7 59
AddPlayer 736861326 20 65
AddPlayer 1964042106 16 74
AddPlayer 1157306255 6 96
AddPlayer 1311881666 26 116
AddPlayer 2021255614 28 161
AddPlayer 1035887278 30 118
AddPlayer 2123016746 26 92
AddPlayer 2001075443 16 33
AddPlayer 1436278134 4 134
AddPlayer 1541150801 20 53
AddPlayer 653435951 6 138
AddPlayer 626676654 5 80
AddPlayer 982054202 6 31
AddPlayer 709528007 30 125
RemovePlayer 528622966
AddPlayer 2055384682 6 25
AddPlayer 758946251 9 77
AddPlayer 675805115 29 128
AddPlayer 1234207882 9 142
MergeGroups 24169779 24
AddPlayer 269201541 26 41
AddPlayer 1376707672 23 157
AddPlayer 1593965832 22 118
GetPercentOfPlayersWithScoreInBounds 0 117 0 0
AddPlayer 13818531 21 58
AverageHighestPlayerLevelByGroup 0 89
AddPlayer 2109501514 26 149
RemovePlayer 38754707
AddPlayer 1022537194 1 112
AddPlayer 1810841546 21 86
AddPlayer 2137090412 5 55
MergeGroups 5 -8
AddPlayer 1955757785 18 90
AverageHighestPlayerLevelByGroup 8 5
AddPlayer 943303417 3 51
AddPlayer 801300093 2 84
AddPlayer 1056095172 1 38
AddPlayer 1022537194 30 32
AddPlayer 75947457 5 49
AddPlayer 786607940 3 160
AddPlayer 673387513 27 23
ChangePlayerIDScore 199879634 26
RemovePlayer 1999849723
AddPlayer 536589193 5 42
AddPlayer 926771941 16 38
AddPlayer 995845065 12 112
ChangePlayerIDScore 491404686 33
AddPlayer 1382605894 20 366767896
ChangePlayerIDScore -4 117
GetPercentOfPlayersWithScoreInBounds 20 65 0 0
AddPlayer 83926853 1 124
AddPlayer 1368478871 5 29
AddPlayer 890867625 27 92
AddPlayer 324037025 5 11
GetPercentOfPlayersWithScoreInBounds 25 159 0 0
AddPlayer 901140160 3 -5
AddPlayer 758034020 3 26
ChangePlayerIDScore 282159521 121
AddPlayer 2131184527 27 62
IncreasePlayerIDLevel 963179632 7
RemovePlayer 327179602
AddPlayer 1161560608 24 38
ChangePlayerIDScore 1716487982 1688796459
ChangePlayerIDScore -3 56
AverageHighestPlayerLevelByGroup 0 1751
AddPlayer 2077345692 10 79
AddPlayer 765516785 17 99
AddPlayer 184925214 9 1
MergeGroups 1 23
AddPlayer 255198479 11 154
AddPlayer 1024573503 10 170
AddPlayer 1430691100 23 125
AddPlayer 1559197049 25 127
RemovePlayer 1798702377
AddPlayer -9 29 106
GetPercentOfPlayersWithScoreInBounds 31 72 0 0
AverageHighestPlayerLevelByGroup 29 5
AddPlayer 2055105222 21 59
AddPlayer 1619993653 20 16
AddPlayer 916077294 8 38
ChangePlayerIDScore 2090817186 86
AddPlayer 1401564283 4 8
AddPlayer 543310284 8 51
AddPlayer 690536988 5 111
AddPlayer -6 11 3
AddPlayer 1797593847 19 67
AddPlayer 398177766 28 87
AddPlayer 1908289164 27 129
ChangePlayerIDScore 2101018211 58
AddPlayer 1610717023 26 21
AddPlayer 1408800637 24 29
AddPlayer 1033448473 12 135
IncreasePlayerIDLevel 982758905 2
AddPlayer 8991694 7 56
AddPlayer -9 25 126
RemovePlayer 1129365598
MergeGroups 29 30
AddPlayer 1737988017 29 106
AddPlayer 192908385 1213582897 126
AddPlayer 932474133 5 152
AddPlayer 1308314627 19 135
AddPlayer -9 25 105
AddPlayer 1718551939 21 75
AddPlayer 1534360990 31 11
AddPlayer 507994521 7 23
AddPlayer 940008697 13 4
MergeGroups 27 9
AddPlayer 313550437 16 1
MergeGroups 23 2
AddPlayer 603242406 25 153
RemovePlayer -4
AddPlayer 1684165148 29 53
AddPlayer 1249701444 -4 4
AddPlayer 1349717930 1 11
AddPlayer 1002407569 21 60
AddPlayer 181192632 30 4
AddPlayer 1935110429 7 97
AverageHighestPlayerLevelByGroup 0 45
AddPlayer 1919196551 17 161
GetPercentOfPlayersWithScoreInBounds 0 20 0 0
AddPlayer 1082916323 8 13
AddPlayer 740907753 9 31
MergeGroups 26 20
AddPlayer 479689147 2 163
AddPlayer 1545966928 28 18
AddPlayer 307881163 16 155
AddPlayer 1277634579 27 141
ChangePlayerIDScore 974812721 160
AddPlayer 909561896 6 102
AverageHighestPlayerLevelByGroup 0 135
AddPlayer 879089201 15 155
AddPlayer 1360040127 23 136
AddPlayer 1449940943 20 35
AddPlayer 1289046114 27 98
ChangePlayerIDScore 413571741 52
AddPlayer 684214346 9 72
AddPlayer 216795550 10 143
GetPercentOfPlayersWithScoreInBounds 30 29 0 0
GetPercentOfPlayersWithScoreInBounds 0 152 0 0
RemovePlayer 65276370
AddPlayer 1184971194 29 37
AddPlayer 1716351648 26 34
AddPlayer 1883481430 1 12
AddPlayer 957440389 25 12
GetPercentOfPlayersWithScoreInBounds 20 116 0 0
ChangePlayerIDScore 2109501514 38
AddPlayer 954510903 29 99
AddPlayer 661942162 9 16
AddPlayer 92869770 29 5
IncreasePlayerIDLevel 474104968 9
AddPlayer 2130548364 25 106
AddPlayer 1612561402 13 67
AddPlayer 437422087 1 64
AddPlayer 891452967 12 156
AddPlayer 1754321251 15 157
GetPercentOfPlayersWithScoreInBounds 0 83 0 0
GetPercentOfPlayersWithScoreInBounds 0 18 0 0
AddPlayer 52713554 29 60
AddPlayer 341811689 2 172
AddPlayer 1127178574 22 45
AddPlayer 344037116 5 45
AddPlayer 1082381323 8 156
AddPlayer 168810597 28 136
IncreasePlayerIDLevel 1270676027 6
MergeGroups 5 24
MergeGroups 16 1692509079
RemovePlayer 487267565
AddPlayer 1127178574 23 162
AddPlayer 725691109 8 17
AddPlayer 1221220578 848939290 46
AddPlayer 744955172 13 22
AverageHighestPlayerLevelByGroup 0 6561
AddPlayer 1493082402 22 32
AddPlayer 1805940219 29 43
AddPlayer 831729285 28 104
AddPlayer 1593965832 14 22
AddPlayer 1107866983 23 171
RemovePlayer 1189331056
MergeGroups 22 3
AddPlayer 2128253003 24 159
MergeGroups 28 20
AddPlayer 595911639 10 27
MergeGroups 15 10
IncreasePlayerIDLevel 181192632 1
AddPlayer 440622411 31 140
AddPlayer 999613377 21 110
GetPercentOfPlayersWithScoreInBounds 9 2 0 0
ChangePlayerIDScore 1502498409 72
GetPercentOfPlayersWithScoreInBounds 0 41 0 0
AddPlayer 1009926171 11 167
AddPlayer 1982426825 8 7
AddPlayer 1972152974 15 143
AddPlayer 1065494705 25 146
AddPlayer 1173865704 6 64
AddPlayer 661712052 13 84
AddPlayer 228140907 23 47
IncreasePlayerIDLevel 1593965832 2
ChangePlayerIDScore 1009926171 99
AddPlayer 1840370808 11 6
AverageHighestPlayerLevelByGroup 0 28
AddPlayer 2066103534 -9 98
AddPlayer 1105243382 24 10
AddPlayer -2 13 125
ChangePlayerIDScore -5 156
ChangePlayerIDScore 1667694409 163
AddPlayer 1371200681 14 15
IncreasePlayerIDLevel 896552490 3
AddPlayer 431946145 23 120
AddPlayer 610725248 25 116
AddPlayer 585580028 11 90
AverageHighestPlayerLevelByGroup 0 223
RemovePlayer 866960767
AddPlayer 215891045 9 62
RemovePlayer 361607501
AverageHighestPlayerLevelByGroup 15 7
