Init 17 175
AddPlayer 470247213 9 12
AddPlayer 1526119185 16 657760381
AddPlayer 1149759329 7 66
AddPlayer 1918036529 9 154
AddPlayer 1918036529 7 36
AddPlayer 1269982894 5 103
AddPlayer 760993806 -5 157
AddPlayer 1875588447 8 42
AddPlayer 814617643 14 15
AddPlayer 1651925209 1 174
AddPlayer 877118723 9 15
AddPlayer 1897876970 9 173
AddPlayer 157161428 3 34
AddPlayer 1466784474 15 142
AddPlayer 281907995 16 111
AddPlayer 1093627579 12 26
AddPlayer 31273688 15 39
AddPlayer 1821631003 13 16
AddPlayer 743785291 12 118
AddPlayer 157161428 2 169
AddPlayer 1665255153 8 106
AddPlayer 283604419 12 51
AddPlayer 1682113272 17 40
AddPlayer 381795280 6 100
AddPlayer 375806801 10 124
AddPlayer 1667090153 7 59
AddPlayer 738474605 14 58
AddPlayer 679777164 3 67
AddPlayer -9 3 131
AddPlayer 388513715 9 20
AddPlayer 610276938 2 155
AddPlayer 1861009533 4 49
AddPlayer 313777115 9 135
AddPlayer 848436890 7 53
AddPlayer 1001255164 3 170
AddPlayer 1668149084 16 60
AddPlayer 1837689320 10 132
AddPlayer 1364835469 14 -9
AddPlayer -2 10 75
AddPlayer 2028705926 3 159
AddPlayer 309166675 1 135
AddPlayer 1667090153 8 126
AddPlayer 2096533392 6 40
AddPlayer 982674278 7 109
AddPlayer 527906599 1 170
AddPlayer 420136571 8 7
AddPlayer 313777115 6 30
AddPlayer -4 11 66
AddPlayer 1652573672 7 70
AddPlayer 802731653 17 149
AddPlayer 1901232528 13 113
AddPlayer 1316481028 12 55
AddPlayer 2021695140 7 85
AddPlayer 35826117 14 108
AddPlayer 13489338 15 107
AddPlayer 1099550147 17 117
AddPlayer 1667090153 13 77
AddPlayer 869372448 8 124
AddPlayer 1848242746 7 23
AddPlayer 341941114 2 112
AddPlayer 1399461342 14 41
MergeGroups 8 4
AddPlayer 2083660042 13 169
AddPlayer 1093627579 8 133
GetPercentOfPlayersWithScoreInBounds 7 26 0 0
AddPlayer 618523611 6 87
