Init 13 32
AddPlayer 1138929325 -3 22
AddPlayer -10 10 18
AddPlayer 1880654454 4 2
AddPlayer 1479490813 1 24
AddPlayer 2073406976 9 21
AddPlayer 2073406976 3 12
AddPlayer 1017679250 7 2
AddPlayer -1 3 20
AddPlayer 1477462915 8 21
AddPlayer 58644957 8 8
AddPlayer 276542958 3 17
AddPlayer 69923817 3 18
AddPlayer 93728327 1 11
AddPlayer 1155064286 4 4
AddPlayer 1062262841 9 21
AddPlayer 972016499 7 14
AddPlayer 687913032 10 13
AddPlayer 422254603 10 2
AddPlayer 821577590 3 18
AddPlayer 1694689267 10 8
AddPlayer -3 7 29
IncreasePlayerIDLevel 276542958 8
AddPlayer 173231212 11 20
AddPlayer 687913032 4 17
AddPlayer 540940068 3 23
AddPlayer 1654691221 10 29
AddPlayer 2003649494 10 27
AddPlayer 1507719337 6 22
AddPlayer 83735756 8 10
AddPlayer 1743425740 11 25
AddPlayer 1581823418 1 19
AddPlayer 911192631 12 11
AddPlayer 1801824135 2 15
AddPlayer 572576078 3 24
AddPlayer 861014076 7 1
AddPlayer 975415397 6 21
AddPlayer 36968262 6 17
AddPlayer 193286390 3 8
AddPlayer 1974134230 3 9
AddPlayer 734634344 7 14
AddPlayer 1193863781 7 1
AddPlayer 1584430313 7 3
AddPlayer 1017679250 4 29
AddPlayer 1163802447 6 18
GetPercentOfPlayersWithScoreInBounds 0 27 0 0
AddPlayer 1163802447 13 32
AddPlayer 878964817 13 20
AddPlayer 850321597 7 16
AddPlayer 315454083 1 17
AddPlayer 429307317 8 23
AddPlayer 484988744 13 16
AddPlayer 738468807 1 7
AddPlayer 189457008 6 27
AddPlayer 1824576965 13 8
AddPlayer 1994317419 5 11
AddPlayer 151281718 6 30
AddPlayer 992354205 12 20
AddPlayer 1494021258 7 27
AddPlayer 2011403904 9 18
AddPlayer 1918425016 13 21
AddPlayer -5 13 28
AddPlayer 1751308099 8 23
AddPlayer 1674853759 1 16
AddPlayer 1517324390 13 29
AddPlayer 1994317419 2 16
AverageHighestPlayerLevelByGroup 0 21
AddPlayer 1532184782 8 1208397277
AddPlayer 1848066151 12 9
AddPlayer 189457008 9 14
AddPlayer 827980172 1 22
AddPlayer 331591904 6 1
AddPlayer 784940374 12 2
AddPlayer 355111740 5 27
AddPlayer 1009604310 -5 29
AddPlayer 784940374 13 8
AddPlayer 256494539 -9 6
AddPlayer 700212196 6 9
AddPlayer 1686406411 4 31
AddPlayer 2062487374 4 -8
AddPlayer 69923817 3 10
AddPlayer 856266447 10 22
AddPlayer 813482077 13 25
AddPlayer 772468544 1252399719 13
AddPlayer 2094333480 13 31
AddPlayer 558127139 4 19
AddPlayer 2142814885 3 30
AddPlayer 245266948 3 8
AddPlayer 897658373 11 12
AddPlayer 77093846 6 6
MergeGroups 4 13
AddPlayer 1740635107 13 30
AddPlayer 831707905 7 9
AddPlayer 379963391 6 3
AddPlayer 150246495 3 29
AddPlayer 1089733550 -10 14
AddPlayer 395772760 7 12
AddPlayer 1839362034 7 19
AddPlayer 470144107 1 28
AddPlayer 810838130 7 20
MergeGroups 6 10
AddPlayer 1581823418 7 10
AddPlayer 667711013 8 12
AddPlayer 1384292216 11 31
AddPlayer -10 12 23
AddPlayer 797357962 7 16
AddPlayer 897658373 5 24
AddPlayer 121804165 11 7
AddPlayer 688966543 11 11
AddPlayer 190919926 1 6
AddPlayer 353123411 12 25
AddPlayer 431063363 13 29
AddPlayer 687913032 8 16
AddPlayer 1384292216 3 30
AddPlayer 893696637 5 21
AddPlayer 796158367 5 3
AddPlayer 1400553666 12 7
AddPlayer 431653749 10 24
AddPlayer 1752213497 13 17
AddPlayer 1880654454 5 1
AddPlayer 1219047995 8 20
AddPlayer 1404838556 2 18
AddPlayer 742020955 4 25
AddPlayer 838680566 12 14
AddPlayer 1036002161 9 7
AddPlayer 935905338 12 9
AddPlayer 1156385437 12 31
AddPlayer 324742008 4 20
AddPlayer 1686406411 8 25
AddPlayer 1463411519 1 6
AddPlayer 476609346 7 8
AddPlayer 2076819447 2 13
AddPlayer 1066022875 13 4
AddPlayer 1179215554 8 30
AddPlayer 1967858673 8 8
AddPlayer 2107420988 8 8
AddPlayer 1823901979 13 12
AddPlayer 1980476637 12 21
AddPlayer 1066824378 4 6
AddPlayer 945680537 8 30
AddPlayer 190919926 8 27
AddPlayer 827980172 10 21
AddPlayer 1112871446 13 1
AddPlayer -1 13 23
AddPlayer 347018685 6 29
AddPlayer 437881570 8 10
AddPlayer 642937028 442097992 6
AddPlayer 1635930567 7 16
AddPlayer 649551213 9 11
AddPlayer 847771223 11 4
AddPlayer 1624322978 12 26
IncreasePlayerIDLevel 847771223 7
AddPlayer 347184869 9 6
AddPlayer 1573963766 9 27
AddPlayer 1953070930 6 23
AddPlayer 1299325386 4 8
AddPlayer 1899614830 13 14
AddPlayer 797357962 1 27
AddPlayer 1987468740 3 24
AddPlayer 1812183503 3 23
AddPlayer 1050313757 6 6
AddPlayer 1253685490 13 10
AddPlayer 454437123 1 15
AddPlayer 901023039 10 20
AddPlayer 294583194 12 7
AddPlayer 1892618048 11 8
AddPlayer 201791820 4 11
AddPlayer 546514262 6 8
AddPlayer 1954371360 3 14
AddPlayer 7920708 10 8
AddPlayer 187436418 3 15
AddPlayer 709238677 3 29
AddPlayer 184948487 10 24
AddPlayer 1389730743 4 2
AddPlayer 2036682455 8 4
AddPlayer 2140377385 6 13
AddPlayer 1891457203 9 16
MergeGroups 4 13
ChangePlayerIDScore 856266447 28
AddPlayer 1801824135 1 25
AddPlayer 1668696089 3 32
AddPlayer 1365302391 3 2
AddPlayer 1147673420 8 15
AverageHighestPlayerLevelByGroup 6 21
AddPlayer 247607572 13 3
AddPlayer 1737163581 6 7
AddPlayer 950103668 7 12
AddPlayer 110603993 4 13
AddPlayer 1102487017 7 21
AddPlayer 1382010221 12 10
AddPlayer 249522782 11 24
AddPlayer 1329255945 3 31
AddPlayer 480543235 7 12
AddPlayer 148757617 1 16
AddPlayer 1993117834 5 14
GetPercentOfPlayersWithScoreInBounds 11 20 0 0
AddPlayer 431653749 2 16
AverageHighestPlayerLevelByGroup 9 4
ChangePlayerIDScore 1477462915 26
AddPlayer 428714599 7 11
AddPlayer 1702788322 13 15
AddPlayer 1746503122 13 11
AddPlayer 1588224255 12 18
AddPlayer 1182014779 8 2
AddPlayer 219770770 9 9
AddPlayer 1446429995 11 10
AddPlayer 123801488 2 24
AddPlayer 1437651261 4 24
AverageHighestPlayerLevelByGroup 2 2
AddPlayer 975415397 10 11
AddPlayer 643685688 6 1
AddPlayer 96841855 2 16
AddPlayer 634854591 3 26
AddPlayer 319809483 2 23
AddPlayer 776214412 1 6
AddPlayer 1345774981 11 5
AddPlayer 78063484 13 1
AddPlayer 1204451884 1 1
MergeGroups 13 2
RemovePlayer 2076819447
AddPlayer 78063484 10 13
AddPlayer 1539236979 10 17
IncreasePlayerIDLevel 431653749 1
AddPlayer 598484970 8 5
AddPlayer 1824337582 1 17
AddPlayer 151593741 5 25
AddPlayer 1090658794 8 3
AddPlayer 1146523252 6 2
AddPlayer 2109755307 1 1
AddPlayer 1172791432 10 24
AddPlayer 823037066 11 30
AddPlayer 1023741589 13 26
AddPlayer 362245269 6 19
AddPlayer 716765227 -7 5
AddPlayer 12256463 10 23
AddPlayer 624058233 1 1
AddPlayer 1494214928 4 2
IncreasePlayerIDLevel 1823901979 1
AddPlayer 521812296 3 24
AddPlayer 176366889 13 12
IncreasePlayerIDLevel 184948487 3
AddPlayer 798277368 7 18
AddPlayer 1457238062 2 7
MergeGroups 1 12
IncreasePlayerIDLevel 276542958 -6
ChangePlayerIDScore 2011403904 27
AddPlayer 1560019073 3 16
AddPlayer 544711715 12 11
AddPlayer 716410194 1109481580 31
RemovePlayer 1880654454
AddPlayer 887212373 7 13
AddPlayer 62561534 4 1
AddPlayer 428714599 2 9
RemovePlayer 1892618048
AddPlayer -1 11 10
AddPlayer 325602386 5 29
AddPlayer 2078198448 5 3
AddPlayer 802663809 7 7
AddPlayer 260573442 1 25
AddPlayer 2124974152 5 26
AddPlayer 899341690 7 26
AddPlayer 190919926 5 13
AddPlayer 898438461 12 23
AddPlayer 507999338 13 16
AddPlayer 552203632 10 9
AddPlayer 1523695691 12 12
RemovePlayer 1389730743
AddPlayer 1779254295 8 10
AddPlayer 636756349 5 6
IncreasePlayerIDLevel 1954371360 4
AddPlayer 1763824597 0 6
AddPlayer 2102391666 1 30
AddPlayer 604623235 11 31
AddPlayer 2097689157 4 26
AddPlayer 523491464 4 22
AddPlayer 2046639847 9 25
AddPlayer 1490692635 4 2
AddPlayer 845010868 2 -6
AddPlayer 1140420505 11 20
AddPlayer 1705910934 12 2
IncreasePlayerIDLevel 1193863781 -3
AddPlayer 552553153 2 27
AddPlayer 1418518300 6 13
AddPlayer 1342941849 11 7
AddPlayer 1397115531 13 29
AddPlayer 381484040 9 11
AddPlayer 1155610411 7 30
AddPlayer 488161513 13 19
AddPlayer 1673405616 4 29
AddPlayer -2 4 17
AddPlayer 96520649 11 12
AddPlayer 298597577 4 12
AddPlayer 1388649707 7 26
AddPlayer 1850099270 11 32
AddPlayer 125315282 12 7
AddPlayer 32990559 12 1
AddPlayer 1326612704 11 28
AddPlayer 1765704281 3 1
AddPlayer 1221024879 9 29
AddPlayer 178403122 6 4
RemovePlayer 1218113390
AddPlayer 1786910371 5 -5
AddPlayer 2019284391 1969509863 15
AddPlayer 142564346 9 24
ChangePlayerIDScore 1345774981 7
AddPlayer 549521428 10 31
AddPlayer 375495762 3 31
AddPlayer -3 2 12
AddPlayer 823037066 6 31
MergeGroups 2 7
AddPlayer 1601597243 3 27
ChangePlayerIDScore 942086055 21
AddPlayer 228615102 10 21
AddPlayer 2074541148 9 9
AddPlayer 1674132541 3 10
AddPlayer 714831969 8 23
ChangePlayerIDScore 827980172 16
AddPlayer 1812183503 1 18
AddPlayer 1748231795 2 19
AddPlayer 1307516214 3 30
AddPlayer 1756895600 13 18
AddPlayer 2019893328 5 1085052770
AddPlayer 1201454244 9 4
AddPlayer 707105814 3 28
AddPlayer 76033414 2 6
AddPlayer 747035620 8 5
AverageHighestPlayerLevelByGroup 3 -2
AddPlayer 833734224 12 8
AddPlayer 1529457114 6 23
AverageHighestPlayerLevelByGroup 11 7
AddPlayer 1604655911 13 24
AddPlayer 1400875264 5 24
AddPlayer 590502721 10 31
RemovePlayer 1062262841
AddPlayer 636756349 12 28
IncreasePlayerIDLevel 1404838556 1
AddPlayer 851117055 3 24
RemovePlayer 1394942394
MergeGroups 10 3
AddPlayer 1665803670 1 28
AddPlayer 211616592 3 15
AddPlayer 1917476824 5 8
AddPlayer 358768400 2 4
AddPlayer 355111740 8 8
AverageHighestPlayerLevelByGroup 0 11
GetPercentOfPlayersWithScoreInBounds 2 25 0 0
AddPlayer 1116568324 3 3
AddPlayer 1521328723 13 29
ChangePlayerIDScore 0 31
AddPlayer 836879520 9 -7
AddPlayer 443629661 4 18
AddPlayer 1723304499 2 20
AddPlayer 168347703 636507657 15
RemovePlayer 276542958
AddPlayer 1163802447 8 5
AddPlayer 799157331 9 29
AddPlayer 420092714 11 656668182
RemovePlayer 1365302391
AddPlayer 1333679422 11 28
AddPlayer 1199306793 6 11
AverageHighestPlayerLevelByGroup 0 99
AddPlayer 1593995644 6 28
AddPlayer 485495043 1988771158 6
IncreasePlayerIDLevel 362245269 9
AddPlayer 233233433 1 30
AddPlayer 2147025452 1 8
AddPlayer 1550228100 6 11
AddPlayer 67952361 7 6
AddPlayer 275115622 5 26
AddPlayer -6 11 12
MergeGroups 9 5
RemovePlayer 992354205
AverageHighestPlayerLevelByGroup 10 516
AverageHighestPlayerLevelByGroup 10 -5
AddPlayer 451399026 7 32
AddPlayer 1147475703 9 11
AddPlayer 1492641400 9 7
AddPlayer 1682401676 10 19
AddPlayer 1798698984 6 31
AddPlayer 1474906271 5 13
IncreasePlayerIDLevel 431653749 7
AddPlayer 782238132 8 8
AddPlayer 1848906520 12 9
AverageHighestPlayerLevelByGroup 0 126
AddPlayer 2127011776 13 17
AddPlayer 723185699 5 23
AddPlayer 588280437 9 28
AddPlayer 1899614830 6 32
AddPlayer 583598833 3 31
AddPlayer 725869929 12 9
MergeGroups 0 11
AddPlayer 868898900 3 8
AddPlayer 31842051 9 16
AddPlayer 247713451 1 29
AddPlayer 468613840 10 32
IncreasePlayerIDLevel 1036002161 8
AddPlayer 362839029 5 6
AddPlayer 564825163 11 20
ChangePlayerIDScore 1400875264 3
AddPlayer 520961834 13 7
MergeGroups 9 6
AddPlayer 1240341535 11 30
AddPlayer 655353819 6 14
AddPlayer 1233965094 12 10
MergeGroups 8 10
AddPlayer 1005805639 8 19
AddPlayer 897658373 2 12
AddPlayer 1882903478 4 5
AddPlayer 822331860 3 20
AddPlayer 714279911 9 25
AddPlayer 801626677 2 32
AddPlayer 2105776990 1 11
AddPlayer -9 6 31
AddPlayer 1383900756 3 28
AddPlayer 1056116052 8 11
AddPlayer 1235092259 3 6
AddPlayer 868898900 10 12
RemovePlayer 192631587
AddPlayer 1521937308 13 23
IncreasePlayerIDLevel 1823901979 2
AddPlayer 553760947 5 29
AddPlayer 1399547614 11 22
GetPercentOfPlayersWithScoreInBounds 0 28 0 0
AddPlayer 1361987575 6 27
IncreasePlayerIDLevel 1490692635 6
AddPlayer 905061260 8 17
AddPlayer 1230513254 -1 25
AddPlayer -1 3 25
RemovePlayer 975415397
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
AddPlayer 920201770 10 17
AddPlayer 343036671 11 10
AddPlayer 0 9 19
ChangePlayerIDScore 331591904 11
ChangePlayerIDScore 1953070930 3
AddPlayer 177844646 10 27
AddPlayer 456138598 1 17
MergeGroups 2 4
ChangePlayerIDScore 362839029 6
AddPlayer 1036412930 7 3
AddPlayer 121804165 10 11
AddPlayer 1587476969 13 25
AddPlayer 336108980 1 32
AddPlayer 1700746782 3 28
RemovePlayer 1743425740
AddPlayer 939082293 9 22
AddPlayer 1925329774 6 27
AddPlayer 1972149128 4 28
AddPlayer -8 10 18
AddPlayer 2020464977 10 -10
AddPlayer 565498870 10 5
AddPlayer 1239536689 6 31
AddPlayer 35692388 9 9
AddPlayer 186017833 5 25
ChangePlayerIDScore 1397115531 26
AddPlayer 641864729 11 15
AddPlayer 429307317 12 32
AddPlayer 151593741 13 9
AddPlayer 599977784 9 11
RemovePlayer 1917476824
AddPlayer 285214738 1 28
AddPlayer 1323695229 7 15
AddPlayer -10 1 27
AddPlayer 1467294421 13 26
AddPlayer 2147025452 5 26
RemovePlayer 1846775128
AddPlayer 1570303374 396856533 29
MergeGroups 6 7
RemovePlayer 1700746782
AddPlayer 790866949 9 12
MergeGroups 5 11
AverageHighestPlayerLevelByGroup 0 274
MergeGroups 11 13
IncreasePlayerIDLevel 856266447 1
RemovePlayer 1312605518
RemovePlayer 186017833
AddPlayer 52339556 11 19
AddPlayer 119678975 7 24
IncreasePlayerIDLevel 564825163 9
IncreasePlayerIDLevel 1333679422 -3
AddPlayer -3 11 28
AddPlayer 950103668 6 6
AddPlayer 372219739 9 17
AddPlayer 1388571491 11 6
GetPercentOfPlayersWithScoreInBounds 0 9 0 0
AddPlayer 1395085744 7 15
AddPlayer 747035620 10 18
AverageHighestPlayerLevelByGroup 0 157
AddPlayer 65410109 3 21
GetPercentOfPlayersWithScoreInBounds 0 18 0 0
AddPlayer 67337079 6 21
AddPlayer 1694689267 11 25
AddPlayer 213867968 7 30
AddPlayer 668191956 12 25
AddPlayer 1846755290 6 7
AddPlayer 1800857590 8 21
ChangePlayerIDScore 93728327 14
GetPercentOfPlayersWithScoreInBounds 12 30 0 0
AddPlayer 1824306471 9 14
AddPlayer 847476949 1 5
RemovePlayer 484283487
AddPlayer 2034609482 8 25
MergeGroups 2 8
AddPlayer 1274140215 1179407642 27
AddPlayer 643685688 12 11
AddPlayer 1120554341 4 18
AddPlayer 880881794 6 6
AddPlayer 1441355581 13 28
AverageHighestPlayerLevelByGroup 0 256
AddPlayer 2099530223 7 11
AddPlayer -5 5 4
ChangePlayerIDScore 1182014779 13
AddPlayer 574421526 11 18
MergeGroups 5 2
AddPlayer -7 10 2
RemovePlayer 121804165
AddPlayer 5670373 11 10
AddPlayer 1155409113 1 26
AddPlayer 233366345 11 32
AddPlayer 1681212317 1231813803 30
IncreasePlayerIDLevel 1056116052 4
AddPlayer 1496660791 7 25
AddPlayer 74138685 13 26
AddPlayer 1758766586 2 15
RemovePlayer 1172791432
AddPlayer 476149646 5 15
AddPlayer 1000820971 3 26
AddPlayer 1585146687 4 26
AddPlayer 1917625107 6 27
AddPlayer 1146115493 9 15
AddPlayer 1122655097 1 4
AddPlayer 697493174 7 32
AddPlayer 288909426 13 523071423
AddPlayer 2051438582 8 16
AddPlayer 628254322 2041438018 12
AddPlayer 973794699 1 11
AddPlayer 1467294421 4 2
AddPlayer 1783610745 9 31
AddPlayer -2 6 9
AddPlayer 1051695237 13 12
AddPlayer 1993083974 13 1
AddPlayer 780765528 12 13
AddPlayer 78916007 9 3
AddPlayer 385013473 12 31
AddPlayer 1064072147 3 1
AddPlayer 1396609535 1 30
AddPlayer 1382784639 13 -7
AddPlayer 1443497831 3 2
AddPlayer 2064618922 9 22
AddPlayer 668191956 8 10
AddPlayer 1902395834 5 13
AddPlayer 637766530 10 22
MergeGroups 8 4
AddPlayer 412589544 10 28
AddPlayer 171409412 6 3
AddPlayer 585688501 12 32
AddPlayer 775270210 2 4
AddPlayer 816262534 13 3
AddPlayer 1943080553 6 25
AddPlayer 1601202208 8 15
AddPlayer 1477391570 7 3
AddPlayer 1961268061 5 26
AddPlayer 1973099148 2 9
AddPlayer 1396609535 1 22
RemovePlayer 1253685490
IncreasePlayerIDLevel 775270210 3
AddPlayer 258271942 8 16
AddPlayer 1140612878 9 3
AddPlayer 409881833 7 22
RemovePlayer 558127139
AddPlayer 410824209 4 1
GetPercentOfPlayersWithScoreInBounds 7 24 0 0
MergeGroups 8 728836136
AddPlayer 887577099 5 13
AddPlayer 657739507 9 25
AddPlayer 584952427 8 23
AddPlayer 548832372 11 15
AddPlayer 200219842 12 8
AddPlayer 323610579 3 7
AddPlayer 31842051 2 23
AddPlayer 1756675289 13 4
AddPlayer 1495172077 13 9
AverageHighestPlayerLevelByGroup 10 294
AddPlayer -6 3 21
AddPlayer 1711134210 11 22
IncreasePlayerIDLevel 2140377385 2
AddPlayer 352944104 5 18
AddPlayer 1223210198 9 31
AddPlayer 1296764892 8 7
AddPlayer 1141887740 1 25
IncreasePlayerIDLevel 565498870 2
AddPlayer 477401184 5 14
IncreasePlayerIDLevel 1418518300 2
AddPlayer 268039423 9 18
AddPlayer 300554132 2 7
AddPlayer 261886605 6 6
AddPlayer 996791089 6 16
AddPlayer 681879324 10 13
RemovePlayer 190919926
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 807432427 12 15
RemovePlayer 249522782
MergeGroups 10 10
ChangePlayerIDScore 1740635107 24
MergeGroups 13 3
IncreasePlayerIDLevel 1199306793 6
IncreasePlayerIDLevel 747035620 -6
AddPlayer 2047614540 7 3
MergeGroups 4 3
AddPlayer 1140928396 2 0
AddPlayer 1560176664 5 20
AddPlayer 54033430 1 126242053
RemovePlayer 599977784
AddPlayer 769526237 3 -10
MergeGroups 12 2
AddPlayer 1275766996 4 11
AddPlayer 1906631316 5 3
IncreasePlayerIDLevel 738468807 9
AddPlayer 94502123 8 25
AddPlayer 1414696292 5 -2
AddPlayer 1974373210 1 14
AddPlayer 155698901 8 29
AddPlayer 1024634449 3 21
ChangePlayerIDScore 475641304 15
RemovePlayer 507999338
AddPlayer 902091830 2 20
AddPlayer 1334849963 2 5
GetPercentOfPlayersWithScoreInBounds 0 25 0 0
AddPlayer 997108820 6 18
AddPlayer -7 4 11
GetPercentOfPlayersWithScoreInBounds 0 15 0 6
MergeGroups 1 11
AddPlayer 1323002803 13 3
GetPercentOfPlayersWithScoreInBounds 0 19 0 0
IncreasePlayerIDLevel 35692388 2
ChangePlayerIDScore 935905338 25
ChangePlayerIDScore 1954371360 24
AddPlayer 1671343192 5 10
RemovePlayer 148757617
AddPlayer 2122190613 12 4
ChangePlayerIDScore 12256463 1
AddPlayer 1550254084 4 11
AddPlayer -2 7 27
AddPlayer 275642469 3 24
AddPlayer 1516137686 6 9
AddPlayer 2008564358 10 28
IncreasePlayerIDLevel 1204451884 6
AddPlayer 920892192 13 200751172
RemovePlayer 911192631
AddPlayer 574421526 2 23
AddPlayer 905376248 10 13
RemovePlayer 1490692635
RemovePlayer 1112871446
GetPercentOfPlayersWithScoreInBounds 12 30 0 0
ChangePlayerIDScore 636756349 28
AddPlayer 1252803330 9 8
AddPlayer 409746297 10 6
AddPlayer 1839362034 13 18
AddPlayer 1900480267 1 1
AddPlayer 1067377325 1 24
AddPlayer 966602613 12 31
AddPlayer 479176862 6 27
AddPlayer 616763091 3 8
AddPlayer 561904322 8 23
AddPlayer 1228776817 4 10
AddPlayer 945827359 3 29
ChangePlayerIDScore 381484040 5
RemovePlayer 1779254295
GetPercentOfPlayersWithScoreInBounds 0 26 0 0
AddPlayer 1663113013 -4 27
AddPlayer 1874033614 5 29
AddPlayer 715266505 4 26
AddPlayer 2103915648 2 15
AddPlayer 819567446 4 15
AddPlayer 1594489446 6 6
AddPlayer 9182362 1 21
AddPlayer -9 1 13
IncreasePlayerIDLevel 1147475703 4
AddPlayer 2080989736 11 29
AddPlayer 837583428 10 26
AverageHighestPlayerLevelByGroup 0 410
AddPlayer 862146480 5 3
GetPercentOfPlayersWithScoreInBounds 8 27 0 0
MergeGroups 10 -3
RemovePlayer 1140420505
AddPlayer 1573062494 6 20
RemovePlayer 868898900
ChangePlayerIDScore 1845196717 12
AddPlayer 59825375 6 22
AddPlayer 409746297 13 9
IncreasePlayerIDLevel 1477462915 4
AddPlayer 1805903655 7 23
AddPlayer 160579110 1 29
RemovePlayer 2064618922
