Init 46 73
AddPlayer 1617041587 20 6
AddPlayer 1103443153 46 27
AddPlayer 1801129321 38 67
AddPlayer 1335116231 16 2
AddPlayer -1 7 66
AddPlayer 569462685 11 36
AddPlayer 1103443153 31 14
AddPlayer 1079227547 8 46
AddPlayer 1392165168 32 39
AddPlayer 2062732634 45 22
AddPlayer 596072951 14 4
AddPlayer 2014774581 45 33
AddPlayer 832146609 44 38
AddPlayer 1384634709 6 5
AddPlayer 1103443153 16 15
AddPlayer 1930380860 10 24
AddPlayer 722056682 26 62
AddPlayer 380731179 3 55
AddPlayer 1078392183 25 62
AddPlayer 54154564 19 31
AddPlayer 1476747242 10 61
AddPlayer 739648981 18 37
AddPlayer 1364636352 27 26
AddPlayer 4775717 22 9
AddPlayer 30107168 12 47
AddPlayer 1335116231 33 32
AddPlayer 30107168 33 10
AddPlayer 1173718162 23 70
AddPlayer 1998966792 9 662232360
AddPlayer 1949670040 9 24
AddPlayer 255214310 2 38
AddPlayer 1986211869 15 73
AddPlayer 866359371 21 58
AddPlayer 492371834 2 37
AddPlayer 1583312149 15 6
AddPlayer 959889113 40 0
AddPlayer 1766398038 28 39
AddPlayer 157750652 45 51
AddPlayer 90616856 37 58
AddPlayer 549500555 6 20
AddPlayer 504133989 3 -10
AddPlayer 1949670040 31 2
AddPlayer 1335702901 13 2
AddPlayer 1949670040 13 49
AddPlayer 630196588 3 20
AddPlayer 1106490498 9 44
AddPlayer 1105283110 30 34
AddPlayer 1681416037 26 14
AddPlayer 2103565930 13 43
AddPlayer 221447465 30 36
AddPlayer 1660223979 14 15
AddPlayer 576246300 31 13
AddPlayer 1924605792 17 33
AddPlayer 415128141 38 17
AddPlayer 347121963 12 57
AddPlayer 49627051 21 5
AddPlayer 2128721392 34 1
AddPlayer 1816722701 2 48
AddPlayer 1580585460 30 66
AddPlayer 150132224 45 34
AddPlayer 353679132 41 22
AddPlayer 1589673608 16 23
AddPlayer 572730750 21 63
AddPlayer 1564148047 24 3
AddPlayer 874291309 34 13
AddPlayer -4 30 37
AddPlayer 1928722430 6 56
AddPlayer 1355473284 8 44
AddPlayer 511338328 22 46
AddPlayer 209696406 33 7
AddPlayer 836824395 29 46
AddPlayer 2019788924 33 33
AddPlayer 282096392 46 68
AddPlayer 49627051 31 56
AddPlayer 446717897 14 5
AddPlayer 49910617 32 30
AddPlayer 1877160115 14 58
AddPlayer 49627051 12 19
