Init 63 129
AddPlayer 1883358491 34 62
AddPlayer 719407735 38 111
AddPlayer 523917579 3 24
AddPlayer 1737628807 41 81
AddPlayer 470644763 21 114
AddPlayer 719407735 57 46
AddPlayer 635969330 25 32
AddPlayer 1350704429 60 7
AddPlayer 1897916189 63 98
AddPlayer 1883358491 36 17
AddPlayer 1594349735 6 2
AddPlayer 381489864 3 16
AddPlayer 916775867 24 44
AddPlayer 548179441 23 18
AddPlayer 450339915 6 86566363
AddPlayer 1786113170 47 44
AddPlayer 1914270344 17 82
AddPlayer 400739273 29 85
AddPlayer 187113150 11 11
AddPlayer 844064436 36 41
AddPlayer 470644763 43 102
AddPlayer 17440358 56 82
AddPlayer 936398194 53 113
AddPlayer 1317514213 763033822 75
AddPlayer -5 59 18
MergeGroups 48 40
AddPlayer 670035532 17 115
AddPlayer 1296629180 28 86
AddPlayer 1737628807 18 93
AddPlayer 1564939339 48 113
IncreasePlayerIDLevel 17440358 6
AddPlayer 494491259 37 70
AddPlayer 1369665935 62 39
AddPlayer 948320822 31 56
AddPlayer 31576446 41 2
AddPlayer 639805400 11 82
AddPlayer 419777626 16 57
AddPlayer 1058560170 49 6
AddPlayer -8 62 113
AddPlayer 320110379 38 38
AddPlayer -9 14 87
AddPlayer -9 30 116
AddPlayer 494491259 5 17
AddPlayer 1490777290 31 35
AddPlayer 1048488898 14 94
AddPlayer 1728933297 20 13
AddPlayer 10483937 12 17
AddPlayer 6392303 1 126
AddPlayer 1490777290 3 91
AddPlayer 325120645 42 41
AddPlayer 1880546912 43 74
AddPlayer 1524434538 60 34
AddPlayer 1965622482 1300276830 17
AddPlayer 968780765 25 76
AddPlayer 2106862914 947118875 125
ChangePlayerIDScore 1296629180 68
AddPlayer 528135222 8 86
AddPlayer 1040135898 60 10
AddPlayer 1825670085 2 51
AddPlayer 1883358491 46 18
AddPlayer 63528969 9 104
AddPlayer 244342643 45 15
AddPlayer 53678409 38 116
AddPlayer 460274444 20 25
AddPlayer 949086840 40 49
AddPlayer 918132218 52 118
AddPlayer 400739273 22 47
AddPlayer 1437381771 3 13
AddPlayer 2103840084 15 9
AddPlayer -10 48 118
MergeGroups 34 31
AddPlayer 7600736 58 52
AddPlayer 2019299925 53 21
AddPlayer 622506216 46 37
AddPlayer 1115468361 38 100
AddPlayer 867900068 16 764677778
AddPlayer 1953675089 9 42
AddPlayer 2116926009 23 116
AddPlayer 2030086722 61 47
AddPlayer 1651849547 17 80
AddPlayer 602594253 25 96
AddPlayer -7 56 47
ChangePlayerIDScore -8 92
AverageHighestPlayerLevelByGroup 56 1
IncreasePlayerIDLevel 1594349735 6
AddPlayer 859354213 50 -6
AddPlayer 1381226811 17 84
AddPlayer 906232641 48 69
AddPlayer 404479627 26 339343604
AddPlayer 380438059 50 64
AddPlayer 1158455123 25 0
AddPlayer 1426207124 4 95
AddPlayer 0 55 51
AddPlayer 2116926009 24 15
AddPlayer 538089409 56 20
AddPlayer 1743490485 47 89
AddPlayer 884050557 59 41
AddPlayer 2091655979 63 93
AddPlayer 1469835034 9 83
AddPlayer 1708613259 28 69
AddPlayer 606597551 8 124
AddPlayer 187113150 12 52
AddPlayer 298481419 32 10
AddPlayer 2025687969 57 4
AddPlayer 96015368 17 68
AddPlayer 110503987 2 32
AddPlayer 1776397437 30 4
AddPlayer 1986867307 45 110
AddPlayer 41087070 36 65
AverageHighestPlayerLevelByGroup 0 10
AddPlayer 209869215 23 -4
AddPlayer 833416365 13 106
AddPlayer 1862132685 20 39
AddPlayer 1688783290 15 98
AddPlayer 2078750002 27 52
AddPlayer 1170612454 38 106
AddPlayer 1585627249 43 55
MergeGroups 51 54
AddPlayer 1493910009 11 85
AddPlayer 2035360830 39 31
AddPlayer -4 32 12
AddPlayer 1700711474 2 102
AddPlayer 918132218 41 78
AddPlayer 1722838725 56 45
AddPlayer 561724476 19 79
GetPercentOfPlayersWithScoreInBounds 17 84 0 0
AddPlayer 1338786036 18 80
AddPlayer 1605343324 17 74
AddPlayer 670035532 19 82
ChangePlayerIDScore 1605343324 4
GetPercentOfPlayersWithScoreInBounds 23 100 0 0
AddPlayer 1700711474 55 82
AddPlayer 93200224 38 98
AddPlayer 187113150 11 71
AverageHighestPlayerLevelByGroup 0 57
AddPlayer 945450009 51 124
AddPlayer 1102980544 44 41
AddPlayer 1199989899 42 63
AddPlayer 1483196186 54 18
AddPlayer -10 58 5
AddPlayer 454987100 2 91
AddPlayer 1352558965 11 124
AddPlayer 664152930 56 8
AddPlayer 1598134848 7 83
AddPlayer 1060651188 56 55
AddPlayer 875940545 26 3
AddPlayer 1708629644 36 93
AddPlayer 654817055 37 113
AddPlayer 2078750002 27 83
AddPlayer 1032817493 53 106
AddPlayer 506485025 24 86
GetPercentOfPlayersWithScoreInBounds 0 16 0 0
AddPlayer 1722838725 19 40
AddPlayer 1920427512 1 79
AddPlayer 88676441 19 59
AddPlayer 826553495 11 -7
AddPlayer 709151887 37 78
AddPlayer 1046076397 46 107
AddPlayer 275788517 38 10
AddPlayer 1020361976 31 83
AddPlayer 1622361305 6 128
AddPlayer 7478195 642685174 113
AddPlayer 821204485 50 70
AddPlayer 182897387 39 51
AddPlayer 665701763 1536426291 112
AddPlayer 1918043840 27 52
AddPlayer 481971001 6 930398615
AddPlayer -6 31 65
AddPlayer 499332613 19 119
AddPlayer 783231156 25 28
AddPlayer 1038369662 18 60
AddPlayer 1354392613 46 47
AddPlayer 6392303 11 103
AddPlayer 12410391 43 89
AddPlayer 2033410562 31 47
AverageHighestPlayerLevelByGroup 28 1
AddPlayer 1841323284 57 29
AddPlayer 2127348590 54 84
AddPlayer 1495986453 4 109
AddPlayer 1862688795 -6 14
AddPlayer 980706977 28 55
AddPlayer 17440358 32 60
AddPlayer 47683552 21 103
