Init 77 81
AddPlayer 1533988094 70 21
AddPlayer 1903522688 61 23
AddPlayer 1111175209 62 29
AddPlayer 92882035 20 16
AddPlayer 151095226 412046712 32
AddPlayer 610366128 23 69
AddPlayer 528525148 27 73
AddPlayer 1170570642 33 19
AddPlayer 438745266 56 12
AddPlayer 1144324511 220454916 71
AddPlayer 92882035 35 74
AddPlayer -9 26 35
AddPlayer 1661640678 7 53
AddPlayer 1607548343 41 48
AddPlayer 1993899436 50 16
AddPlayer 1961723951 39 4
AddPlayer 1857070594 58 40
AddPlayer 1140582170 1 46
AddPlayer 958484362 72 19
AddPlayer 1607548343 38 48
AddPlayer 1577409443 63 49
AddPlayer 982620958 41 45
AddPlayer 1963523619 19 55
AddPlayer 553494535 49 36
AddPlayer 722873021 20 30
AddPlayer 987112384 31 51
AddPlayer 625365002 32 29
AddPlayer 982620958 65 77
AddPlayer 1615636971 72 30
AddPlayer 1733074806 54 43
AddPlayer 1931350415 48 18
AddPlayer 1625685640 58 55
AddPlayer 1578544832 12 75
AddPlayer -1 25 74
AddPlayer 674346188 12 429177001
AddPlayer 951735566 24 56
AddPlayer 1625685640 10 15
AddPlayer 1038656519 69 57
AddPlayer 1771157773 19 67
AddPlayer -7 57 17
AddPlayer 610366128 56 39
AddPlayer 1269033920 28 8
IncreasePlayerIDLevel 438745266 8
AddPlayer 982620958 10 73
AddPlayer 1349351819 48 37
AddPlayer 823663785 56 42
AddPlayer 2074469527 4 21
RemovePlayer 1961723951
AddPlayer 1956749816 59 27
AddPlayer 263700609 27 80
AddPlayer 2089808756 -3 67
AddPlayer 2137230984 71 29
AddPlayer 1826580722 54 64
AddPlayer 1926270010 2 78
AddPlayer 1013543349 56 5
AddPlayer 76745728 55 9
AddPlayer 413211759 10 69
AddPlayer 1768467478 28 5
AddPlayer 784408948 8 14
AddPlayer 1357424655 32 0
AddPlayer 237799101 47 20
AddPlayer 377199373 26 22
AddPlayer 1333875024 27 73
AddPlayer 2069784784 40 18
AddPlayer 1413467777 44 9
AddPlayer 47976887 234124083 39
AddPlayer 1771157773 71 43
AddPlayer 1857070594 49 19
AddPlayer 997376621 37 62
MergeGroups 32 39
AddPlayer 1160315117 18 -3
AddPlayer 1464291679 36 -1
AddPlayer 1997955870 12 55
AddPlayer 1969852546 47 59
AddPlayer 695551790 17 53
AddPlayer 248320367 21 73
AddPlayer 439118902 76 48
AddPlayer 1522757944 40 78
AddPlayer 618750587 76 596693200
AddPlayer 1652750896 33 26
AddPlayer 1819620946 8 80
ChangePlayerIDScore 1170570642 8
AddPlayer 248320367 8 61
AddPlayer 185413078 10 70
AddPlayer 990872644 58 7
AddPlayer 527267658 29 79
AddPlayer 2040811281 21 57
AddPlayer 828254541 70 61
AddPlayer 1571251985 17 69
AddPlayer 589191353 14 35
AddPlayer 81021020 39 37
AddPlayer 744680550 57 35
AddPlayer 1719039495 29 55
AddPlayer 239143092 13 65
AddPlayer 410842908 71 40
AverageHighestPlayerLevelByGroup 0 59
AddPlayer 134862075 71 36
AddPlayer 1189846489 46 68
AddPlayer 1044808988 30 66
AddPlayer 170795592 60 50
AddPlayer 1808395754 57 35
