Init 20 189
AddPlayer 144040186 2 180
AddPlayer 144040186 13 171
AddPlayer 956922003 20 59
AddPlayer 144040186 12 34
AddPlayer 956922003 7 120
AddPlayer 1655836839 15 169
AddPlayer 1902844111 8 98
AddPlayer 263906719 15 52
AddPlayer 1902844111 10 143
AddPlayer 509857898 9 130
AddPlayer 509857898 14 148
AddPlayer 452477123 13 -8
AddPlayer 1091262225 8 155
AddPlayer 102308163 8 186
AddPlayer 509857898 3 93
AddPlayer 1067482852 12 47
AddPlayer 121201567 18 26
AddPlayer 610649513 8 146
AddPlayer 755465401 6 133
AddPlayer 594816259 5 17
AddPlayer 1620949916 13 136
AddPlayer 1679792674 19 8
AddPlayer 137281400 2 63
AddPlayer 414153909 19 172
AddPlayer 1958783957 7 50
AddPlayer 18674679 15 185
AddPlayer 184219600 1 98
AddPlayer 149378183 14 146
AddPlayer 574186527 14 159
AddPlayer 0 6 23
AddPlayer 1655836839 8 18
AddPlayer 1250420329 17 93
AddPlayer 1027879218 5 180
AddPlayer 1091262225 8 74
AddPlayer 1048973202 9 112
AddPlayer 931965004 13 137
AddPlayer -9 10 59
AddPlayer 768896334 14 130
AddPlayer 1895574385 1928692446 114
AddPlayer 1613613246 13 91
AddPlayer 1214092644 7 17
AddPlayer -2 3 135
AddPlayer 1105121394 8 89
AddPlayer 1207728276 1 9
AddPlayer 1270415869 14 42
AddPlayer 915782725 3 99
AddPlayer 433783397 3 74
AddPlayer 138288111 12 112
AddPlayer 46685695 20 41
AddPlayer 1250588241 11 87
AddPlayer 2025277990 2 18
AddPlayer 1548738167 7 13
AddPlayer 437431943 15 85
MergeGroups 9 9
AddPlayer 1774732236 15 39
AddPlayer -8 1 31
AddPlayer 931373238 -10 60
AddPlayer 482671720 20 169
AddPlayer 2127894454 13 180
AddPlayer 1751606551 1370189686 178
AddPlayer 824616879 14 12
AddPlayer 939669983 2126726567 121
AddPlayer 633966437 -3 56
GetPercentOfPlayersWithScoreInBounds 0 133 0 0
AddPlayer 1404352714 12 87
AddPlayer 1979723583 1 34
AddPlayer 2046746045 12 67
GetPercentOfPlayersWithScoreInBounds 14 181 0 0
AddPlayer 255898839 11 179
AddPlayer 574639620 17 163
AddPlayer 1998033937 3 3
GetPercentOfPlayersWithScoreInBounds 0 74 0 0
AddPlayer 472957680 6 27
AddPlayer 2087338364 18 154
AddPlayer -4 8 2
AddPlayer 1161919182 16 158
AddPlayer 496407016 6 139
AddPlayer 111266136 15 11
AddPlayer 177669207 7 25
AddPlayer 1444885268 17 183
AddPlayer 1405358746 19 49
AddPlayer 263906719 11 127
AddPlayer 1404352714 7 118
AddPlayer 957862429 1 167
AddPlayer 1705862199 10 143
AddPlayer 25484910 8 107
AddPlayer 1559608514 16 130
AddPlayer 1208276608 13 -6
AddPlayer 1284116740 4 33
AddPlayer 883907875 4 129
AddPlayer 915782725 18 70
AddPlayer 2120724139 20 21
AddPlayer 1481970687 2 97
AddPlayer 1892691609 14 52
AddPlayer 945717458 1522117822 5
AddPlayer 1798482631 18 92
AddPlayer 490356622 2 42
AddPlayer 1369185087 10 173
AddPlayer 124450295 3 104
AddPlayer 1572612022 9 22
AddPlayer -8 8 65
AddPlayer 851949106 8 5
AddPlayer 1349279310 4 132
AddPlayer 2138202080 1 53
AddPlayer 295203229 2 66
AddPlayer 978611680 14 167
AddPlayer 1007448126 4 2
AddPlayer 1583649969 15 68
GetPercentOfPlayersWithScoreInBounds 0 85 0 0
AddPlayer 1322277441 3 78
AddPlayer 1671142863 14 93
AddPlayer 939949357 20 12
AddPlayer 245836047 2 75
AddPlayer 900653846 11 14
ChangePlayerIDScore 414153909 128
AddPlayer 1745078096 12 107
AddPlayer 1055126558 9 135
AddPlayer 839307171 7 189
GetPercentOfPlayersWithScoreInBounds 6 63 0 0
AddPlayer 1548678149 8 159
AddPlayer 768896334 12 137
AddPlayer 848645262 1 126
AddPlayer 657409864 17 22
AddPlayer 1322277441 3 108
AddPlayer 718251125 9 2
AddPlayer 568234938 2 57
AddPlayer 2101769215 12 61
AddPlayer 1805823197 6 162
AddPlayer 766324339 3 176
AddPlayer 1722428971 20 121
GetPercentOfPlayersWithScoreInBounds 16 56 0 0
AddPlayer 426806673 1 174
AddPlayer 947913651 15 54
AddPlayer 476534201 16 83
AddPlayer 1946964873 9 119
AddPlayer 1456183870 1 116
AddPlayer 1878914598 13 -10
AddPlayer 49474959 2 4
AddPlayer 1759399040 3 110
AddPlayer 1400194580 15 3
AddPlayer 1627873523 1 89
AddPlayer 1112152577 2 188
AddPlayer 605501918 15 178
AddPlayer 875694352 11 111
