Init 44 34
AddPlayer 293034836 9 23
AddPlayer 1359612474 32 2
AddPlayer 1359612474 1 34
AddPlayer 293034836 30 30
AddPlayer 1872496792 1503915329 14
AddPlayer 743651997 26 11
AddPlayer 698608956 -9 21
AddPlayer 998994996 32 14
AddPlayer 227957669 3 27
AddPlayer 1488404140 42 20
AddPlayer 2021643782 1 412635233
AddPlayer 293034836 29 8
AddPlayer 1650787362 34 9
AddPlayer 826355044 18 30
AddPlayer 338386262 5 -7
AddPlayer 227957669 43 21
AddPlayer 554681442 1 17
AddPlayer 784977071 21 8
AddPlayer 521587692 7 31
AddPlayer 1395932905 32 18
AddPlayer -5 15 26
AddPlayer 521587692 31 34
AddPlayer 782049183 35 22
AddPlayer 833357473 19 31
AddPlayer 625299077 36 25
AddPlayer 350135932 13 6
AddPlayer 694934948 16 31
AddPlayer 2020632492 17 14
AddPlayer 264605062 2 27
AddPlayer 281700718 14 34
AddPlayer 1568270485 10 1
AddPlayer 53295586 26 6
AddPlayer 694934948 13 32
AddPlayer 1162753680 1954948836 30
AddPlayer 2008163922 32 19
AddPlayer -9 20 10
AddPlayer 1918498669 12 5
AddPlayer 55252396 35 7
AddPlayer 1163195588 2 22
AddPlayer 774337193 36 34
AddPlayer 1650787362 37 32
AddPlayer 802515145 11 22
AddPlayer 209154022 25 13
AddPlayer 1381963320 18 1
AddPlayer 2075499947 25 24
AddPlayer 1888751999 26 13
AddPlayer 401128036 38 -5
AddPlayer 1700218800 12 16
AddPlayer 327717126 14 17
AddPlayer 121019289 43 21
AddPlayer 601129008 29 23
AddPlayer 351367815 35 2
AddPlayer 1492757830 25 32
AddPlayer 1409952273 19 20
AddPlayer 1692232407 33 25
AddPlayer 1300916176 12 25
AddPlayer 402280872 22 15
AddPlayer 1984274253 31 18
AddPlayer 398359359 29 18
AddPlayer 1027078551 24 33
AddPlayer 1414160853 22 12
AddPlayer 40294453 41 18
AddPlayer 1167107028 21 9
AddPlayer 123264390 34 33
AddPlayer 2105063126 18 21
AddPlayer 1589106899 4 4
AddPlayer 136588332 22 22
AddPlayer 1219156829 34 5
AddPlayer 1395932905 18 19
AddPlayer 1375244619 7 23
AddPlayer 222311334 13 4
AddPlayer 823630014 38 -8
AddPlayer 17528647 34 5
AddPlayer 1155292204 15 4
AddPlayer 1438656599 9 1
AddPlayer 1511780306 4 11
AddPlayer 1033832983 37 16
AddPlayer 1589106899 36 1
AddPlayer 1064471034 35 25
AddPlayer 1863541722 43 7
AddPlayer 1951107311 42 4
AddPlayer 1943276566 13 31
AddPlayer 667832419 41 957330169
AddPlayer 651580981 6 20
AddPlayer 1884464252 32 20
AddPlayer 40294453 25 14
AddPlayer 703505153 19 7
AddPlayer 123668926 43 14
AddPlayer 311994238 28 7
AddPlayer 631610354 43 23
AddPlayer 1133300688 29 14
AddPlayer 1165465429 33 15
AddPlayer 1945890401 24 26
AddPlayer 1152875672 31 31
AddPlayer 782653326 4 9
AddPlayer 1319817852 42 6
AddPlayer 1928331696 18 6
AddPlayer 1311016089 42 10
AddPlayer 322619948 1 5
AddPlayer 1989576371 4 1
AddPlayer 1488404140 44 15
AddPlayer 861602961 31 2
AverageHighestPlayerLevelByGroup 12 1
AddPlayer 1108662937 2 16
AddPlayer 598644369 20 15
RemovePlayer 1984274253
AddPlayer 1873864780 38 25
RemovePlayer 802515145
AddPlayer 1683108089 1 24
AddPlayer 1961005502 5 6
AddPlayer 1252079760 28 31
AddPlayer 645033495 37 26
AddPlayer 1366456299 9 23
AddPlayer 469600484 31 11
ChangePlayerIDScore -7 9
MergeGroups 7 4
AddPlayer 1683875941 9 18
AddPlayer 1252079760 34 30
AddPlayer -5 38 13
AddPlayer 1356524578 2 17
AddPlayer 1402962830 38 34
AddPlayer 691963632 41 19
AddPlayer 1368796250 10 17
AddPlayer 454060513 37 29
AddPlayer 1319817852 16 6
AddPlayer 1017426580 14 24
AddPlayer 2016020179 13 32
AddPlayer 1387193780 21 4
AddPlayer 784885319 43 21
AddPlayer 19911538 15 31
AddPlayer 423708892 43 7
AddPlayer 1286253219 5 18
AddPlayer 1692232407 32 18
AddPlayer 904519517 6 12
AddPlayer 604433238 10 12
AddPlayer 1899031600 20 12
AddPlayer 774542906 5 16
AddPlayer 360450444 44 19
AddPlayer 1153061928 3 25
AddPlayer -2 6 7
AddPlayer 1266431186 23 11
AddPlayer 1033084347 28 7
AddPlayer 1457319957 4 10
AddPlayer 895152875 27 24
AddPlayer 1298325071 9 8
AddPlayer 554681442 44 4
AddPlayer 2087643454 44 29
AddPlayer 1140947208 3 17
AddPlayer 1874752133 26 32
AddPlayer 1163195588 36 33
AddPlayer 1119196969 26 2
AddPlayer 107109115 25 25
AddPlayer -6 39 10
ChangePlayerIDScore 1165465429 15
AddPlayer 585572980 43 11
AddPlayer 631610354 26 22
AddPlayer 165243006 18 24
RemovePlayer 227957669
AddPlayer 1108662937 29 24
AddPlayer 277060746 44 21
AddPlayer 1811765834 6 312070746
AddPlayer 656995755 17 28
AddPlayer 1193361699 16 20
AddPlayer 1346865430 38 5
AddPlayer 1918161479 41 28
AddPlayer 631610354 44 5
AddPlayer 448566385 1 26
AddPlayer 2144855156 16 13
AddPlayer 1357924207 14 8
AddPlayer 611611106 2 14
AddPlayer 1256898886 41 8
AddPlayer 2100705623 5 15
AddPlayer 1954135403 24 30
AddPlayer 1781534113 11 26
AddPlayer 770642141 32 4
AddPlayer 367074151 7 5
AddPlayer 347399053 34 12
AddPlayer 625253429 22 29
AddPlayer 2106845404 18 3
AddPlayer 1484952374 13 25
AddPlayer 1330405909 39 28
AddPlayer 562273747 26 10
MergeGroups 16 31
AddPlayer 872764469 30 27
AddPlayer 229521637 26 34
AddPlayer 1951107311 22 2
AddPlayer 287169614 25 28
AddPlayer 635389638 34 22
AddPlayer 2022374672 37 11
AddPlayer 578561832 43 1671629176
ChangePlayerIDScore 1951107311 18
AddPlayer 1419231829 24 3
AddPlayer 296396682 13 12
AddPlayer 1852888603 4 15
IncreasePlayerIDLevel 2144855156 2
AddPlayer 1828609100 14 6
AddPlayer 1587435022 23 10
MergeGroups -9 42
AddPlayer 56537080 41 10
AddPlayer 294211516 29 1
AddPlayer 83627908 18 12
AddPlayer 901884911 10 22
AddPlayer 1104947171 29 1
AddPlayer 1904607546 41 13
AddPlayer 1225727678 33 30
AddPlayer 136930638 34 3
AddPlayer 2064940429 32 28
AddPlayer 1438233104 21 3
AddPlayer 1753749258 29 1
AddPlayer 749206481 34 6
AddPlayer 1675480699 34 10
AddPlayer 1749632969 1 8
AddPlayer 1564473411 44 9
AddPlayer 880684293 17 9
AddPlayer 1344632108 8 16
AddPlayer 1528949751 23 33
AddPlayer 592216483 1 1792213408
AddPlayer 929453970 28 20
MergeGroups 41 4
AddPlayer 943086539 10 25
AddPlayer 1985858231 16 29
AverageHighestPlayerLevelByGroup 0 68
AddPlayer 337502720 34 25
AddPlayer 1789578270 9 15
AddPlayer 1792048709 20 33
AverageHighestPlayerLevelByGroup 31 3
AddPlayer 1878519843 32 20
AddPlayer 604433238 2 10
AddPlayer 63665966 34 29
AddPlayer 509055261 15 12
AddPlayer -2 2 15
AddPlayer 1227028656 29 32
AddPlayer 446154995 14 14
AddPlayer 1947934677 14 27
AddPlayer 1646317534 13 34
AddPlayer 1962425015 2 5
AddPlayer 494104572 8 30
AddPlayer 115343369 11 11
AddPlayer 1337215400 5 3
AddPlayer 1149259647 35 24
GetPercentOfPlayersWithScoreInBounds 11 1287596172 1 0
AddPlayer 633403942 28 34
AddPlayer 777899892 37 1
AddPlayer 24449088 35 9
AddPlayer 1763586371 16 28
AddPlayer 880684293 43 20
AddPlayer 325432634 15 6
AddPlayer 1223558400 36 32
AddPlayer 33988529 43 1
AddPlayer 1878186964 19 2
AddPlayer 395087468 44 10
AddPlayer 1009340634 29 25
AddPlayer 1438192283 4 34
ChangePlayerIDScore 585572980 31
AddPlayer 350498698 9 26
RemovePlayer 454060513
AddPlayer 26906749 5 386260789
AddPlayer 1393041295 8 30
AddPlayer 545240399 4 5
AddPlayer 865372124 8 3
AddPlayer 1358042538 40 24
AddPlayer 1067309239 44 34
AddPlayer 1487561106 1 21
AddPlayer 1337445648 1874683915 29
AddPlayer 743651997 10 9
RemovePlayer 448566385
AddPlayer 534525155 16 10
AddPlayer 1587256277 735709466 28
AddPlayer 2122568385 21 5
AddPlayer 833177074 8 2
AddPlayer 636233168 25 11
AddPlayer 2004045191 30 26
AddPlayer 784885319 31 1
AddPlayer 1398542194 44 21
AddPlayer 2070143838 -3 4
AddPlayer 1951107311 41 18
AddPlayer 234354261 2 27
AddPlayer 1193702609 3 31
AddPlayer 1186142671 8 6
AddPlayer 1236159856 17 7
AddPlayer 71042870 30 9
AddPlayer 730864302 34 -8
AddPlayer 1301818879 17 7
AddPlayer 1337994927 24 7
IncreasePlayerIDLevel 1493265911 4
AddPlayer 791498622 27 10
AddPlayer 1496196410 -4 10
AddPlayer 28501465 20 16
AddPlayer 1337994927 16 23
AddPlayer 1541979936 7 26
AddPlayer 1828413742 2 12
ChangePlayerIDScore 347399053 26
IncreasePlayerIDLevel 833357473 4
AddPlayer 880684293 27 28
AddPlayer 1148930706 13 3
AddPlayer 848289543 11 32
AddPlayer 1149398579 15 13
AddPlayer 898252153 37 28
AddPlayer 1848139106 32 22
AddPlayer 811810351 22 20
AddPlayer 982583043 20 30
AddPlayer 1622574110 28 5
AddPlayer 954915050 38 23
