Init 80 36
AddPlayer 64366196 66 29
AddPlayer 2136398037 77 36
AddPlayer 64366196 4 13
AddPlayer 1281628335 52 12
AddPlayer 1102612942 21 6
AddPlayer 1643914250 66 30
AddPlayer 2136398037 40 24
AddPlayer 1721519102 63 36
AddPlayer 600342459 38 27
AddPlayer 1769791620 378309766 22
AddPlayer 1102612942 39 30
AddPlayer 404112054 78 5
AddPlayer 676891203 24 24
AddPlayer 1014925524 1620414169 14
AddPlayer 529672069 39 35
AddPlayer 1281628335 30 26
AddPlayer 2028063302 38 1
AddPlayer 871410992 67 -1
AddPlayer 1165001094 22 19
AddPlayer 1485331035 25 16
AddPlayer -9 7 24
AddPlayer 600342459 48 26
AddPlayer 596936921 69 32
AddPlayer 1073383409 44 18
AddPlayer 548028504 63 11
AddPlayer -10 6 5
AddPlayer 1927641797 47 18
AddPlayer 678486682 10 12
AddPlayer 1083144985 62 17
AddPlayer 386230984 6 9
AddPlayer 1733406955 68 25
AddPlayer 534106822 60 29
AddPlayer 1083144985 61 31
AddPlayer 2147335191 21 33
AddPlayer 646711576 47 28
AddPlayer 1102612942 18 20
AddPlayer 2049018349 47 12
AddPlayer 1616352136 2 10
AddPlayer 1105368186 41 20
AddPlayer 1230339396 55 21
AddPlayer 13793808 29 29
AddPlayer 1179567874 79 20
AddPlayer 815449814 -8 26
AddPlayer 64366196 70 4
AddPlayer 823646275 1874819138 17
AddPlayer 665199725 63 5
AddPlayer 1034009209 47 3
AddPlayer 1242014495 48 25
AddPlayer -9 14 29
AddPlayer 1115453448 512674358 10
AddPlayer 576024046 26 33
AddPlayer 1010243151 11 6
AddPlayer 1157208528 12 8
AddPlayer 836773651 24 30
AddPlayer 2119833988 39 19
AddPlayer 439887291 1600741711 9
AddPlayer 1177534351 15 21
AddPlayer 2083399288 17 36
AddPlayer 678486682 47 7
AddPlayer 1390185061 48 7
AddPlayer 1600095085 50 8
AddPlayer 676891203 58 13
AddPlayer 987875543 72 1
AddPlayer 1706131462 31 27
AddPlayer 318220140 31 16
AddPlayer 1083144985 3 2
AddPlayer 1686612960 21 27
AddPlayer 1499386231 69 32
AddPlayer 805564986 -1 20
AddPlayer 1352221084 61 9
AddPlayer -8 8 1
AddPlayer 769136148 19 32
AddPlayer 2101565478 28 32
AddPlayer 1431835887 75 8
AddPlayer 2102965138 45 4
AddPlayer 167583347 10 22
AddPlayer 1266754222 73 36
AddPlayer 113073402 24 991166877
AddPlayer 1153651452 40 17
AddPlayer 1939609240 34 20
AddPlayer 516100393 58 7
AddPlayer 1177534351 3 30
AddPlayer 2125530812 28 6
AddPlayer 1066605340 57 36
AddPlayer 851270009 48 14
AddPlayer 1986209740 2 23
AddPlayer 1410673046 58 28
AddPlayer 829723881 1 29
AddPlayer 1616352136 11 30
AddPlayer 881879876 68 18
AddPlayer 2125655375 49 7
AddPlayer 511807919 15 2
AddPlayer 1485331035 70 31
AddPlayer 1889321395 10 11
AddPlayer 1979117077 7 29
AddPlayer 1611042265 3 23
AddPlayer 2000930343 40 13
AddPlayer 1922196323 41 14
AddPlayer 402564566 41 26
AddPlayer 196303195 37 26
AddPlayer 1415538897 34 11
AddPlayer 1036218064 36 30
