Init 51 89
AddPlayer 1055668849 26 59
AddPlayer 119306333 50 25
AddPlayer 1606654794 31 1445320832
AddPlayer 1212894022 32 13
AddPlayer 1212894022 7 48
AddPlayer 1009792548 18 85
AddPlayer 1525258869 1 24
AddPlayer 2080425250 5 30
AddPlayer 2054798425 18 30
AddPlayer 1055668849 31 58
AddPlayer 1436542974 34 13
AddPlayer 1424948548 49 19
AddPlayer 1055668849 38 57
AddPlayer 1242970368 5 50
AddPlayer 678371587 29 -4
AddPlayer 786397997 9 80
AddPlayer 1545822437 11 46
AddPlayer 317373423 4 52
AddPlayer 738472494 27 278796596
AddPlayer 12321262 44 41
AddPlayer 50648463 38 48
AddPlayer 653130200 16 72
AddPlayer 1163568091 39 13
AddPlayer 1719154186 26 40
AddPlayer 492794571 47 69
AddPlayer 2043895547 7 68
AddPlayer -8 7 48
MergeGroups 1932295092 30
AddPlayer 749712213 42 23
AddPlayer 317373423 32 19
AddPlayer 1163568091 42 72
AddPlayer 1481651912 5 -6
AddPlayer 258871022 3 60
AddPlayer 340536899 41 79
AddPlayer 356075749 49 78
AddPlayer 1719154186 29 83
AddPlayer 103196441 16 22
AddPlayer 1426515281 50 30
AddPlayer 1925295983 37 50
AddPlayer 1252410731 48 80
AddPlayer 1381949747 5 89
AddPlayer -6 45 64
AddPlayer 1242970368 14 50
AddPlayer 1823094181 7 47
AddPlayer 51981753 12 89
AddPlayer 1797458302 2117607816 33
AddPlayer 2069292701 30 65
AddPlayer 1271994487 47 18
AddPlayer 196161438 20 73
AddPlayer 2134002795 13 72
AddPlayer 1436542974 43 28
AddPlayer 1702825270 14 -9
AddPlayer 1163568091 10 44
AddPlayer 141719506 1 67
AddPlayer 970481332 41 72
AddPlayer 737312811 4 19
AddPlayer 199777842 13 52
AddPlayer 162406177 26 46
AddPlayer 956259337 50 70
AddPlayer 1598563564 50 36
AddPlayer 678614981 13 64
AddPlayer 183702404 31 14
AddPlayer 1525258869 33 8
AverageHighestPlayerLevelByGroup 0 10
AddPlayer 1837600598 4 4
AddPlayer 714297101 28 3
AddPlayer 1837600598 37 5
AddPlayer 1383606959 29 43
AddPlayer 1525258869 30 58
AddPlayer 2007252604 47 44
AddPlayer 1265972073 547460934 77
AddPlayer -2 37 37
AddPlayer 54566159 20 21
AddPlayer 801313708 34 87
AddPlayer 442056712 15 54
AddPlayer 1777455897 40 24
AddPlayer 1381949747 23 75
AddPlayer 1924072932 9 63
AddPlayer 770574924 44 76
ChangePlayerIDScore 801313708 40
AddPlayer 680516951 28 53
AddPlayer 892432514 34 12
AddPlayer 970481332 42 1
AddPlayer 2050337675 15 58
AddPlayer 1589145421 21 83
AddPlayer 922499828 29 17
AddPlayer 1877614103 11 60
AddPlayer 150601856 44 3
AddPlayer 1030454370 51 -8
AddPlayer 255057039 7 55
AddPlayer 1457941567 19 25
AddPlayer 1861412759 47 17
RemovePlayer 1587806572
AddPlayer 1837220967 6 25
AddPlayer 770574924 35 81
AddPlayer 2125217167 29 5
AddPlayer 844164070 8 31
AddPlayer 2045649758 37 22
AddPlayer 2069292701 36 73
AddPlayer 825365444 18 -6
AddPlayer 1098983835 38 52
AddPlayer 1617210224 36 49
AddPlayer 1009792548 12 1
AddPlayer 954577716 34 85
AddPlayer 90673000 9 62
AddPlayer 868215860 16 72
AddPlayer 523107649 48 34
AddPlayer 1109941755 10 15
AddPlayer 2140472514 44 60
AddPlayer 956405411 39 49
AddPlayer 1647240098 2 13
AddPlayer 2023619473 10 25612300
AddPlayer 1835845591 40 81
AddPlayer 997288166 34 75
AddPlayer 1038922682 26 63
AddPlayer 2054243269 48 37
AddPlayer 719538156 17 77
AddPlayer 1436542974 14 48
AddPlayer 1538989171 15 87
AddPlayer 118281016 44 16
AddPlayer 299628693 5 392562444
AddPlayer 1984994573 4 70
AddPlayer 2013089127 11 72
AddPlayer 341257675 12 48
AddPlayer 1405981251 48 77
AddPlayer 493073947 41 88
AddPlayer 1114476243 5 50
AddPlayer 591780333 20 57
AddPlayer 41283585 12 36
AddPlayer 852917915 37 24
AddPlayer 1271994487 6 27
AddPlayer 546365126 46 70
AverageHighestPlayerLevelByGroup 8 1
AddPlayer 548501961 30 32
AddPlayer 949983185 17 60
AddPlayer 1447071051 22 71
AddPlayer 1866898859 19 48
AddPlayer 1037088756 15 35
AddPlayer 173782737 36 50
AddPlayer 1196281264 1 60
AddPlayer 78616592 2 55
AddPlayer 1412142214 9 82
AddPlayer 1088039866 16 16
AddPlayer 2054243269 31 70
AddPlayer 1440570748 34 14
AddPlayer 107203619 963901892 4
AddPlayer 1921152244 38 7
AddPlayer 585691062 50 56
AddPlayer 376250063 30 73
AddPlayer 2009700223 24 32
RemovePlayer 1877614103
AddPlayer 1694069682 42 36
AddPlayer 302095554 10 26
AddPlayer 1943395927 33 25
AddPlayer 2068793825 29 1724753043
AddPlayer 1218477025 -6 20
AddPlayer 1404342595 -9 34
MergeGroups 26 26
AddPlayer 1294336954 21 67
AddPlayer 725108647 30 52
AddPlayer 1448962399 24 34
AddPlayer 1853448485 38 805645975
AddPlayer 2147432524 47 75
AddPlayer 303489681 3 61
AddPlayer 414126208 10 10
AddPlayer 1187546814 41 73
AddPlayer 214179232 19 45
AddPlayer 1831585225 13 44
AddPlayer 655128213 37 46
AddPlayer 890485256 9 58
AddPlayer 1616170187 22 22
AddPlayer 2004034680 9 18
AddPlayer 433986899 1 -4
ChangePlayerIDScore 258871022 2
AddPlayer 610838788 23 53
AddPlayer 1300114601 21 58
AddPlayer 497078776 39 33
AddPlayer 449917314 29 861111356
AddPlayer 70758187 42 74
AddPlayer 471635100 7 53
AddPlayer 1030442172 10 22
AddPlayer 1435676661 48 73
AddPlayer 1759228652 46 83
AddPlayer 467932800 2 44
AddPlayer 737312811 35 82
AddPlayer 1871214595 45 31
AddPlayer 598166180 40 69
AddPlayer 1210508077 42 79
AddPlayer 768666167 44 38
AddPlayer 1473932106 1495154555 50
AddPlayer 809961683 7 61
AddPlayer 1525258869 47 1
AddPlayer 2069846445 24 61
AddPlayer 878419777 -9 16
AddPlayer 1605826103 49 -8
AddPlayer 588554460 51 47
RemovePlayer 2047333770
GetPercentOfPlayersWithScoreInBounds 4 49 0 0
AddPlayer 1547755044 39 68
ChangePlayerIDScore 1925295983 70
AddPlayer 2031777681 28 54
AddPlayer 1215246081 37 40
AddPlayer 1174375323 35 68
AddPlayer 1975757104 4 8
AddPlayer 1768898717 51 62
AddPlayer 2004034680 23 69
AddPlayer 949983185 11 26
AddPlayer 868230458 26 47
AddPlayer 82556774 16 87
AddPlayer 910837499 42 5
AddPlayer 2030268151 21 -5
AddPlayer 407173666 49 24
AddPlayer 811925164 22 70
AddPlayer 1389033161 14 87
AddPlayer 1294336954 42 44
GetPercentOfPlayersWithScoreInBounds 0 87 0 0
AddPlayer 561111220 48 63
AddPlayer 432645607 44 78
AddPlayer 214288324 14 23
AddPlayer 456078363 10 58
AddPlayer 1541730034 40 19
AddPlayer -1 13 53
AddPlayer 1837220967 2 33
AddPlayer 1962089432 17 41
AddPlayer 1373097239 9 17
AddPlayer 554615118 40 27
IncreasePlayerIDLevel 317373423 2
AddPlayer 1932783391 28 59
AddPlayer 757081136 3 69
AddPlayer 962502308 45 21
AddPlayer 861840599 4 30
AddPlayer -4 6 46
AddPlayer 1643330997 20 38
AddPlayer 309583836 25 35
AddPlayer 1541356540 7 8
ChangePlayerIDScore 442056712 14
AddPlayer 647623290 776267042 12
AddPlayer 1215006233 33 67
AddPlayer 2068372153 21 87
AddPlayer 1404241296 47 46
AddPlayer 631752946 43 64
AddPlayer 1889775899 29 86
AddPlayer 946438821 17 78
AddPlayer 403851449 43 1
AddPlayer 967906512 17 3
AddPlayer 1400035369 30 61
AddPlayer 1882906356 4 13
AddPlayer 1403154923 27 47
AddPlayer 52917398 34 25
AddPlayer 2115836132 4 77
AddPlayer 741167798 6 72
AddPlayer 1682167091 27 74
AddPlayer 90911634 33 52
AddPlayer 729846248 45 80
AverageHighestPlayerLevelByGroup 0 222
AddPlayer 1830235560 41 1
AddPlayer 1614722722 25 66
AddPlayer 456078363 40 56
ChangePlayerIDScore 1030442172 82
IncreasePlayerIDLevel 1547755044 1
AddPlayer 680516951 32 33
AverageHighestPlayerLevelByGroup 6 7098
AddPlayer 117948708 51 11
AddPlayer 1459757914 34 73
AddPlayer 1290336822 37 1
AddPlayer 1869524150 36 74
AddPlayer 130954360 28 35
AddPlayer 1858886752 38 54
AddPlayer 1450080575 34 12
AddPlayer 163400492 36 -7
AddPlayer 868990143 9 57
AddPlayer 529635478 4 10
AddPlayer 1383606959 45 63
AddPlayer 1066670785 5 52
AddPlayer 770381373 32 88
AddPlayer 1135048732 19 63
AddPlayer 2129754232 31 22
AddPlayer 1618247490 36 7
AddPlayer 762650894 36 25
AddPlayer 1411840682 21 28
AddPlayer 1205890021 43 27
AddPlayer 1614722722 25 88
AddPlayer 985151966 29 55
MergeGroups 26 5
AddPlayer 817838058 29 87
AddPlayer 874563810 32 45
AddPlayer 1962359650 14 1
AddPlayer 1180693922 3 42
AddPlayer 1727217163 44 69
