Init 20 83
AddPlayer 782483771 2 51
AddPlayer 736585681 17 23
AddPlayer 1982956981 19 71
AddPlayer 1065360585 7 19
AddPlayer 1218580386 3 59
AddPlayer 1817832563 8 904980073
AddPlayer 1725739224 19 5
AddPlayer 1851166659 2 9
AddPlayer 1236689573 11 34
AddPlayer 1148953339 16 16
AddPlayer 411899696 7 49
AddPlayer 2084540154 10 13
AddPlayer 1022245052 16 55
AddPlayer 491306427 17 8
AddPlayer 1201804722 15 57
AddPlayer 1203750962 4 33
AddPlayer 813242275 14 68
AddPlayer 536847252 20 53
AddPlayer 1215276674 1 45
AddPlayer 1490495922 3 74
AddPlayer 347348584 87924421 24
AddPlayer 1179052834 4 49
ChangePlayerIDScore 1148953339 1
AddPlayer 1413580741 17 45
AddPlayer 1800474273 13 29
AddPlayer 972451585 3 15
AddPlayer 1131645621 15 66
AddPlayer 2052267747 7 79
AddPlayer 2000902431 20 33
AddPlayer 282555414 19 77
AddPlayer 1648162303 11 54
AddPlayer 445778671 3 2026138029
AddPlayer 674614764 15 75
AddPlayer 1948851824 13 40
RemovePlayer -7
AddPlayer 653206594 18 69
AddPlayer 2050206513 8 30
AddPlayer 1787892523 13 34
AddPlayer 128412894 11 50
AddPlayer 847992259 2 2
AddPlayer 1572392192 14 56
AddPlayer 135099714 4 15
AddPlayer 1129519445 19 1
AddPlayer 246379111 4 7
AddPlayer 137372854 19 48
AddPlayer 1685557423 1 30
AddPlayer 1948851824 14 74
AddPlayer 1074987545 668864466 80
AddPlayer 1906706519 15 30
AddPlayer 964861706 14 71
AddPlayer 1775405010 7 72
AddPlayer 139804127 5 8
AddPlayer 479211223 6 58
AddPlayer 2059637275 18 3
AddPlayer 1550275534 19 8
AddPlayer 1109817392 18 31
AddPlayer 1589183097 4 40
AddPlayer 1725739224 19 14
AddPlayer 649330222 10 27
AddPlayer 552112897 4 81
AddPlayer 285834525 2 80
AddPlayer 498842668 10 25
AddPlayer 1423647363 20 57
AddPlayer 468586110 19 71
AddPlayer 836430563 1117426220 41
AddPlayer 1390551268 5 3
AddPlayer 1271816553 4 70
AddPlayer 1871487156 4 68
AddPlayer 1773924968 14 47
AddPlayer 1988583969 7 69
AddPlayer 1236689573 9 45
AddPlayer 206961551 13 81
AddPlayer -3 6 1
AddPlayer 1538183294 8 66
AddPlayer 735055604 4 10
AddPlayer 1645203157 10 57
AddPlayer 549966866 11 72
AddPlayer 1675559904 9 79
AddPlayer 591451825 13 50
AddPlayer 294249088 2 49
AddPlayer 626459472 19 22
AddPlayer -6 10 21
AddPlayer 225718975 20 2
AddPlayer 1540071149 4 64
AddPlayer 574025608 12 26
AddPlayer 698621482 16 81
AddPlayer 219073078 11 62
AddPlayer 741356276 4 8
AddPlayer 1614239576 7 62
AddPlayer 21870845 1 69
AddPlayer 1962435302 7 12
AddPlayer 2082024447 17 7
AddPlayer 1148953339 10 68
AddPlayer 294249088 16 75
AddPlayer 817459499 7 6
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
AddPlayer 2014947663 18 68
AddPlayer 424715326 13 71
AddPlayer 693462918 11 43
AddPlayer 1980865413 13 11
AddPlayer 1966645566 15 12
AddPlayer 724237008 8 8
AddPlayer 1490495922 6 32
AddPlayer 1609941111 3 34
AddPlayer 127150202 14 10
AddPlayer 1993034438 4 8
AddPlayer 1758512152 3 71
AddPlayer 725304931 15 29
AddPlayer 644255440 4 38
AddPlayer 1959181155 4 21
AddPlayer 232646287 9 61
AddPlayer 1857583127 12 16
AddPlayer 1541572638 11 57
AddPlayer 285132815 18 13
AddPlayer 637520592 11 21
AddPlayer 597816194 -8 28
AddPlayer 1300126269 11 44
AddPlayer -3 15 75
AddPlayer 996598325 18 62
AddPlayer 1590929818 18 49
AddPlayer 199672614 8 10
AddPlayer 187650717 12 83
AddPlayer 1975192675 5 75
AddPlayer 354228399 7 13
AddPlayer 1452362779 11 45
AddPlayer 965584945 11 82
AddPlayer 1823712302 1 60
AddPlayer 1809719963 4 42
AddPlayer 1151114649 19 52
AddPlayer 1244713464 19 16
AddPlayer 1718609429 14 22
AddPlayer 163683969 16 4
AddPlayer 1655349686 16 39
AddPlayer 1224083761 6 39
AddPlayer 360423171 2 13
AddPlayer 1786604532 11 23
AddPlayer 2055828438 19 3
AddPlayer 1936188514 6 64
AddPlayer 462991899 10 26
AddPlayer -1 14 50
AddPlayer 718541434 6 65
AddPlayer 191113770 14 36
AddPlayer 0 8 72
AddPlayer 587326426 2059263040 49
AddPlayer 612323690 1 53
AddPlayer 2000902431 11 73
AddPlayer 1039845977 9 77
AddPlayer 532424396 4 42018001
AddPlayer 731366772 3 6
AddPlayer 979089531 9 76
AddPlayer 833273659 18 6
AddPlayer 267156797 13 57
AddPlayer 1762918454 12 63
AddPlayer 468586110 1 13
AverageHighestPlayerLevelByGroup 11 11
AddPlayer 1407954542 15 47
AddPlayer 1300126269 17 36
AddPlayer -8 2 3
AddPlayer 1709590621 18 42
AddPlayer 101411146 11 13
AddPlayer 1168366943 15 8
AddPlayer 1485891192 4 2
AddPlayer 111337403 13 21
AddPlayer 1739707178 1 46
AddPlayer 424233325 9 25
AddPlayer 1386055496 15 34
AddPlayer 461238296 12 2
AddPlayer 786019212 8 82
AddPlayer 757478196 8 40
AddPlayer 1529921653 -6 54
AddPlayer 98505263 15 60
MergeGroups 1 10
AddPlayer 1149681570 11 53
AddPlayer 2078341009 12 19
AddPlayer 468586110 9 40
AddPlayer 1166957756 17 34
AddPlayer 127150202 7 11
AddPlayer 1340382190 4 25
AverageHighestPlayerLevelByGroup 12 4
AddPlayer 1129065550 14 52
AddPlayer 1483683909 17 76
AddPlayer 155941236 2 82
AddPlayer 227873710 10 23
AddPlayer 1206411425 3 7
AddPlayer 885746847 8 69
AddPlayer 512609016 7 -6
AddPlayer 780118621 18 79
AddPlayer -8 15 51
AddPlayer 548620836 2 48
AddPlayer 208810275 11 2
MergeGroups 11 18
AddPlayer 807881704 3 74
MergeGroups -3 5
AddPlayer 602213349 3 34
AddPlayer 973727143 7 45
AddPlayer 907738661 1 24
AddPlayer 1045058661 2 59
AddPlayer 298485278 12 30
AddPlayer 1970203858 16 28
AddPlayer 481816484 18 37
AddPlayer 113913111 11 9
AddPlayer 1792115944 16 79
AddPlayer 548761877 16 67
AddPlayer 1133126267 5 29
AddPlayer 594540529 5 42
AddPlayer 332253586 15 36
AddPlayer 2021483920 16 82
AddPlayer 1927159038 18 25
AddPlayer 770249797 5 44
AddPlayer 364399786 6 76
AddPlayer 391179198 7 78
AddPlayer 2029891538 18 62
AddPlayer 1896974548 18 16
AddPlayer 1407954542 15 58
AddPlayer 82370903 16 6
AddPlayer 692124771 17 17
AddPlayer 1177991160 18 26
AddPlayer 60300587 4 73
AddPlayer 30985034 19 29
GetPercentOfPlayersWithScoreInBounds 0 70 0 0
AddPlayer 2084540154 15 27
AddPlayer -3 1 59
ChangePlayerIDScore 548620836 10
AddPlayer 876302420 12 38
AddPlayer 1431435327 5 52
AddPlayer 1532127042 15 77
AddPlayer 1587435262 7 8
AddPlayer 1402043824 14 22
ChangePlayerIDScore 574025608 38
AddPlayer 337889637 3 16
AddPlayer 1185602981 9 58
AddPlayer 2076141081 -6 52
AddPlayer 725899256 12 15
AddPlayer 1414327907 5 26
IncreasePlayerIDLevel 1590929818 1
AddPlayer 1978326062 18 16
AddPlayer 1749402398 7 10
RemovePlayer 1532127042
GetPercentOfPlayersWithScoreInBounds 12 -6 1 0
AddPlayer 968891095 3 23
AddPlayer 748220120 7 24
AddPlayer 2021483920 16 13
AddPlayer 360423171 1 63
MergeGroups 3 8
AddPlayer 1709590621 5 58
AddPlayer 867323443 8 2069806721
AddPlayer 650686606 14 78
AddPlayer 1195171751 7 31
AddPlayer 1637050395 1 50
AddPlayer 580129235 3 34
AddPlayer 118124092 19 31
AddPlayer 1238566183 17 72
ChangePlayerIDScore 1589183097 38
AddPlayer 1541572638 17 60
AddPlayer 654928561 18 68
AddPlayer 1704051247 15 42
AddPlayer 1495154269 19 77
AddPlayer 490236151 1 14
AddPlayer 317224480 18 48
AddPlayer 1966645566 5 83
AddPlayer 929180813 15 77
AddPlayer 1339541955 8 51
AddPlayer 1165084702 10 69
MergeGroups 2 2
AverageHighestPlayerLevelByGroup 7 1
AddPlayer 978919057 16 42
AddPlayer -6 20 78
AddPlayer 1255229249 18 5
AddPlayer 1607269333 7 64
AddPlayer 1060693655 1 75
AddPlayer 723863078 15 48
AverageHighestPlayerLevelByGroup 0 10
AverageHighestPlayerLevelByGroup 0 8063
AddPlayer 1482200885 3 40
AddPlayer 1236604565 17 15
MergeGroups 4 13
AddPlayer 1525734912 14 10
AddPlayer 1179071540 1 21
AddPlayer 617998718 14 72
MergeGroups 12 10
MergeGroups 4 8
AddPlayer 1555764201 7 51
AddPlayer 1938489719 10 7
MergeGroups 3 4
AddPlayer 960185274 15 27
ChangePlayerIDScore 826647350 15
GetPercentOfPlayersWithScoreInBounds 0 10 0 0
AddPlayer 557388874 19 43
AddPlayer 1031634094 7 53
AddPlayer 1437284832 3 11
RemovePlayer 285834525
AddPlayer 22668324 14 22
AddPlayer 647343787 3 29
AddPlayer 1068662491 8 46
MergeGroups 14 20
AddPlayer 757478196 13 51
AddPlayer -9 16 15
AddPlayer 2096735958 9 48
AddPlayer 1758512152 15 59
MergeGroups 5 1226606027
AddPlayer 139456733 6 18
AddPlayer 623333300 7 58
AddPlayer 722769710 8 24
AddPlayer 540370681 6 10
AddPlayer 1194178856 18 4
GetPercentOfPlayersWithScoreInBounds 3 16 0 0
MergeGroups 2 9
AddPlayer 1495154269 7 19
IncreasePlayerIDLevel 548761877 2
AddPlayer 2000395171 4 62
AddPlayer 1710408469 12 79
AddPlayer 1571953651 16 55
AddPlayer 547953104 10 72
AddPlayer 1414327907 4 71
AddPlayer 739094308 18 616147118
AddPlayer 1096589656 19 63
AddPlayer 1058560880 7 -3
AddPlayer 1846529753 10 75
AddPlayer 1932054893 16 4
AddPlayer 294360568 12 -2
AddPlayer 305091556 16 72
AddPlayer 853225641 1 62
AverageHighestPlayerLevelByGroup 0 92
AverageHighestPlayerLevelByGroup 0 225
AddPlayer 1101816477 3 70
ChangePlayerIDScore 498842668 77
AddPlayer 1264855672 6 26
AddPlayer 777685267 4 48
AddPlayer 1785162094 16 39
AddPlayer 1013564354 19 54
AddPlayer 1782245360 1 39
AddPlayer 852691625 2 45
AddPlayer 1775534272 10 63
RemovePlayer 1483683909
AddPlayer 700773127 17 73
AddPlayer -1 8 11
AddPlayer 424715326 12 30
AddPlayer 854164128 17 46
AddPlayer 490515417 19 31
MergeGroups 14 3
AddPlayer 626459472 14 1
AddPlayer 1929857620 20 12
AddPlayer 4182828 5 41
AddPlayer 1460198348 14 78
AddPlayer 127758901 8 36
AddPlayer 1914819286 15 74
AddPlayer 1526767309 17 17
GetPercentOfPlayersWithScoreInBounds 5 52 0 0
MergeGroups 9 4
AddPlayer 787951234 6 72
GetPercentOfPlayersWithScoreInBounds 5 79 0 0
AddPlayer 648289948 18 41
AddPlayer 1014653450 4 8
AddPlayer 299650732 17 17
AddPlayer -5 12 57
AddPlayer 1611117395 11 81
AddPlayer 1415427813 13 21
AddPlayer 863655714 1 34
AddPlayer 105906873 0 38
IncreasePlayerIDLevel 1607269333 9
AddPlayer 893650474 13 43
AddPlayer 1963183758 15 68
GetPercentOfPlayersWithScoreInBounds 19 44 0 0
IncreasePlayerIDLevel 770249797 5
AddPlayer 49942314 6 83
AddPlayer 1668824254 12 76
ChangePlayerIDScore 549966866 40
AddPlayer 630722979 20 9
AddPlayer 436224974 14 79
ChangePlayerIDScore 299650732 68
AddPlayer 599325006 17 63
AverageHighestPlayerLevelByGroup 0 256
GetPercentOfPlayersWithScoreInBounds 0 72 0 0
AddPlayer 1510458663 10 38
IncreasePlayerIDLevel 1704051247 1
AddPlayer 819033467 13 39
AddPlayer 820922299 9 58
AddPlayer 1604727876 3 62
AddPlayer 1363983914 13 71
AddPlayer 929995430 5 49
AddPlayer 450769785 5 9
IncreasePlayerIDLevel 723863078 8
AddPlayer 1944664052 5 79
AverageHighestPlayerLevelByGroup 0 263
AddPlayer 1880575795 10 37
AddPlayer 1611117395 1 57
AddPlayer 945971909 12 7
AddPlayer 434557775 8 29
AddPlayer 1179052834 18 24
AddPlayer 1194062564 13 5
AddPlayer 46775803 13 12
AddPlayer 1624724797 12 67
AddPlayer 187407709 14 42
AddPlayer 916472205 2 60
AddPlayer 1559714617 14 50
RemovePlayer 782483771
AddPlayer 1804443062 9 49
AddPlayer 1037141904 4 12
AddPlayer 735734076 15 52
AddPlayer 2014947663 1 69
AddPlayer 1663475349 5 4
AddPlayer 571662733 7 14
AddPlayer 968886287 875847559 52
AddPlayer 439885939 13 27
AddPlayer 1739707178 18 51
AddPlayer 1901520170 3 68
AddPlayer 820922299 1 45
AddPlayer 1022321205 7 12
MergeGroups 16 1
AddPlayer 724237008 4 69
AddPlayer 860066647 19 71
GetPercentOfPlayersWithScoreInBounds 0 17 0 0
AddPlayer 1837710872 9 55
AddPlayer 1623897869 14 24
AddPlayer 2052163718 17 30
AddPlayer 891548921 18 3
AddPlayer 987921414 9 23
AddPlayer 1922729885 15 75
AddPlayer 1766373322 13 23
AddPlayer 1768711722 8 16
AddPlayer 1693454750 9 70
ChangePlayerIDScore 491306427 15
AddPlayer -9 14 40
AddPlayer 1298939334 20 72
AddPlayer 473152384 1 79
MergeGroups 20 20
AddPlayer 650462315 11 3
AddPlayer 75955158 15 51
AddPlayer 1805571897 7 33
AddPlayer 444914671 7 9
AddPlayer 620349638 6 30
AddPlayer 1502288072 13 41
AddPlayer 680308775 6 62
AddPlayer 268242138 4 65
MergeGroups 20 19
AddPlayer 573454718 20 8
AddPlayer 408663055 3 41
AddPlayer 1223029214 12 25
AddPlayer 1068662491 19 16
AddPlayer 1252511698 7 71
AddPlayer 1942748383 6 11
AddPlayer 1514372684 2 9
AddPlayer 481229513 5 53
AddPlayer 1804443062 12 4
AddPlayer 945777992 2 79
AddPlayer 1113788489 15 15
AddPlayer 1013564354 14 75
AddPlayer 176798292 1 63
AddPlayer 952436790 15 14
AddPlayer 1367490708 16 22
AddPlayer 1191009431 6 81
AddPlayer 1344352344 10 22
AddPlayer 1925521519 9 45
AddPlayer 2010598150 19 37
AddPlayer 612366675 3 46
AddPlayer 784071809 6 69
AddPlayer -2 10 39
AddPlayer 267156797 19 62
AddPlayer 663259300 16 82
ChangePlayerIDScore 49942314 79
AddPlayer 450137502 6 2
AddPlayer 1894603643 15 27
AddPlayer 1421085208 2 -2
AddPlayer 1928496713 7 81
AddPlayer 1224139122 5 37
AddPlayer 1903632118 7 23
ChangePlayerIDScore 1963183758 36
AddPlayer 374115976 19 45
ChangePlayerIDScore 225718975 43
AddPlayer 645739319 16 83
AddPlayer 1368975458 11 63
AddPlayer 255817894 4 29
RemovePlayer 1809719963
AddPlayer 293045023 9 22
AddPlayer 1692163583 17 -8
AverageHighestPlayerLevelByGroup 0 116
AddPlayer 1192046195 1 17
GetPercentOfPlayersWithScoreInBounds 1 38 0 0
AddPlayer 1430755723 11 11
AddPlayer 893650474 1 72
ChangePlayerIDScore 1857583127 59
RemovePlayer 187407709
AddPlayer 1593545202 3 15
AddPlayer 2016412088 8 56
AddPlayer 510027118 7 60
AddPlayer 790992536 12 71
AddPlayer 2294442 5 5
MergeGroups 12 15
AddPlayer 473210937 -6 32
AddPlayer 2059809618 5 28
AddPlayer 284628286 11 31
AddPlayer 546618477 17 35
AddPlayer 567416891 1 62
GetPercentOfPlayersWithScoreInBounds 2 56 0 0
MergeGroups 6 14
AddPlayer 1888498222 6 80
AddPlayer 758614468 1532378432 12
AddPlayer 1095543977 15 18
AddPlayer 836939760 10 36
AddPlayer 404795163 19 59
AddPlayer 445349179 3 25
AddPlayer 1166957756 18 81
AddPlayer 1432450078 2 44
AddPlayer 607089588 2 21
AddPlayer 761164371 10 53
AddPlayer 2047130602 20 40
AddPlayer 508673 6 10
AddPlayer 723484623 13 43
AddPlayer 1042249151 8 66
AverageHighestPlayerLevelByGroup 5 2125
AddPlayer 1197817948 5 72
AddPlayer 847992259 18 21
RemovePlayer 876302420
AverageHighestPlayerLevelByGroup 20 1845
AddPlayer 40473672 6 24
AddPlayer 1363651878 15 43
AddPlayer 1169935205 7 32
IncreasePlayerIDLevel 1238566183 3
MergeGroups 8 13
AddPlayer 975258367 16 82
MergeGroups 3 13
AddPlayer 1312210593 20 9
AddPlayer 413456774 2 36
AddPlayer 987921414 19 69
MergeGroups 3 16
AddPlayer 554563220 9 26
AddPlayer 1758889306 1 67
ChangePlayerIDScore 30985034 1
AddPlayer 566791383 15 14
ChangePlayerIDScore 1218580386 79
AddPlayer 519998679 15 16
AddPlayer 1424608829 2 74
AddPlayer 1852740591 10 67
IncreasePlayerIDLevel -4 7
GetPercentOfPlayersWithScoreInBounds 0 82 0 0
AddPlayer 1152269289 102629320 34
AddPlayer 1720855196 19 32
AddPlayer 2124398287 6 78
AddPlayer 1663475349 13 71
AddPlayer 1181318501 2 42
RemovePlayer 135099714
AddPlayer 935478298 13 22
AddPlayer 599325006 9 70
AddPlayer 1622458615 17 76
ChangePlayerIDScore 1179071540 66
AverageHighestPlayerLevelByGroup 0 190
AddPlayer 540871879 8 50
AverageHighestPlayerLevelByGroup 0 108
AddPlayer 1181106850 5 45
AddPlayer 1914651609 5 36
AddPlayer 432957680 1 48
RemovePlayer 650462315
AddPlayer 1015166230 19 6
AddPlayer 637787112 10 7
IncreasePlayerIDLevel 1016199425 2
AddPlayer 1883019960 20 24
RemovePlayer 444914671
AddPlayer 303068698 1249453978 65
AddPlayer 1557431511 1 59
AverageHighestPlayerLevelByGroup 0 109
AverageHighestPlayerLevelByGroup 0 267
AddPlayer 1694704206 15 66
RemovePlayer 1948851824
RemovePlayer 718541434
MergeGroups 13 19
AddPlayer 900017834 8 16
AddPlayer 586684429 17 29
GetPercentOfPlayersWithScoreInBounds 18 15 0 0
AddPlayer 714239506 11 54
ChangePlayerIDScore 617998718 67
AddPlayer 1343004013 18 34
MergeGroups 12 5
AddPlayer 528973881 9 73
GetPercentOfPlayersWithScoreInBounds 0 8 0 0
AddPlayer 2006675399 1 22
AddPlayer 617098091 13 42
ChangePlayerIDScore 748220120 10
AddPlayer -7 7 30
AddPlayer 1902863151 8 -4
AddPlayer 2039099614 20 28
AddPlayer 694566412 20 16
AddPlayer 1174101032 18 43
AddPlayer 2013273666 10 61
RemovePlayer 1914819286
AddPlayer 1711706984 11 19
AddPlayer 837705824 10 54
GetPercentOfPlayersWithScoreInBounds 0 35 0 1
MergeGroups 12 15
AddPlayer 64015835 18 41
AverageHighestPlayerLevelByGroup -6 1
MergeGroups -8 9
AddPlayer 929180813 9 27
AddPlayer -6 8 25
ChangePlayerIDScore 424715326 83
AddPlayer 2039871339 1 44
AddPlayer 1768812877 13 40
AddPlayer 359261413 8 15
AddPlayer 1841631034 15 69
AddPlayer 1177059860 11 68
AddPlayer 1428277892 5 65
AddPlayer 610813084 12 39
AddPlayer 1227980458 6 29
AddPlayer 153470643 13 33
AddPlayer 1887749724 11 56
AddPlayer 1776731313 16 38
AddPlayer 242785521 1 16
AddPlayer 1326470722 10 55
AddPlayer 1886866140 1 970578363
ChangePlayerIDScore 1382239474 15
AddPlayer 404462288 18 38
RemovePlayer 1775534272
AddPlayer 1267218363 7 28
