Init 93 96
AddPlayer 1541753321 10 48
AddPlayer 654708723 36 30
AddPlayer 88558177 2 31
AddPlayer 1541753321 83 18
AddPlayer 1501571205 16 77
AddPlayer 1501571205 42 9
AddPlayer 2136156138 4 -5
AddPlayer -3 63 88
AddPlayer 649114720 52 92
AddPlayer 1202045649 93 63
AddPlayer 788687298 5 67
AddPlayer 1316135993 76 79
AddPlayer 1692901065 1 73
AddPlayer 306329110 37 7
AddPlayer 179275719 46 23
AddPlayer 2042179188 89 42
AddPlayer 1982189987 22 1692398086
AddPlayer 1596430050 20 3
AddPlayer 2057713292 28 57
AddPlayer 122312646 61 80
AddPlayer 288972756 18 20
AddPlayer 640799607 61 40
AddPlayer 1677910243 26 31
AddPlayer 1178074277 35 56
AddPlayer 1263172168 92 12
AddPlayer 767490640 78 1
AddPlayer 1704867191 69 265608227
AddPlayer 785862541 56 59
AddPlayer 1514194948 39 23
AddPlayer 394270182 1 88
AddPlayer 1178074277 7 60
AddPlayer 220370969 44 70
AddPlayer 698968871 40 94
AddPlayer 1308445411 34 95
AddPlayer 772481643 84 7
AddPlayer 1385052026 38 76
AddPlayer 1319618633 53 72
AddPlayer 1338240166 67 50
AddPlayer 173623988 19 36
AddPlayer 1949183122 49 16
AddPlayer 776042531 35 47
AddPlayer 1545457941 42 15
AddPlayer 16138177 58 43
AddPlayer 1514194948 16 31
AddPlayer 807647458 7 28
AddPlayer 1087474540 45 36
AddPlayer 1141999472 25 62
AddPlayer 88207799 91 43
AddPlayer 1559295065 59 51
AddPlayer 122312646 72 47
AddPlayer 1261773028 33 66
AddPlayer 141745360 33 60
AddPlayer 1123845182 72 50
AddPlayer 1122072639 22 29
AddPlayer 561024297 33 27
AddPlayer 343511942 2 31
AddPlayer 1122072639 15 70
AddPlayer 338383533 9 85
AddPlayer 2032396684 8 82
AddPlayer 2124116830 36 3
AddPlayer 1321715517 47 17
AddPlayer 876751589 9 2
AddPlayer 48306824 76 94
AddPlayer 1521732076 47 72
AddPlayer 2117230386 44 79
AddPlayer 988317127 31 44
AddPlayer 136631832 15 74
AddPlayer 1370501969 36 46
AddPlayer 675858966 65 39
AddPlayer 838589596 88 43
AddPlayer 493837910 70 12
AddPlayer 1559295065 72 28
AddPlayer 1042954625 49 58
AddPlayer -4 79 92
AddPlayer 1065840697 65 69
AddPlayer 1178074277 28 21
AddPlayer 2038564338 66 77
AddPlayer -2 36 25
AddPlayer 1756285980 27 80
AddPlayer 942404038 69 69
IncreasePlayerIDLevel 1178074277 1
AddPlayer 261277403 81 31
AddPlayer 1681387726 121718992 69
AddPlayer 1123741968 89 88
AddPlayer 483134843 93 30
AddPlayer 1111965253 7 2
AddPlayer 1560227582 87 72
AverageHighestPlayerLevelByGroup 1214441066 1
AddPlayer 1296367579 55 16
AddPlayer 562848576 85 15
AddPlayer 1715614052 86 63
AddPlayer 1029024557 12 23
AddPlayer 1617706209 25 34
AddPlayer 2089696488 92 4
AddPlayer 1932366258 14 35
AddPlayer 1794006423 44 45
AddPlayer 1168961590 59 75
AddPlayer 531477634 28 7
AddPlayer 472034764 76 32
AddPlayer 843333526 27 37
AddPlayer 581832871 80 82
AddPlayer 1662133656 18 39
AddPlayer 1151618192 88 49
AddPlayer 1476235581 48 84
AddPlayer 1445565890 53 -1
AddPlayer 1514106978 57 38
AddPlayer 1481419382 3 38
AddPlayer 1954987522 62 64
AddPlayer 97397102 43 95
AddPlayer 1949183122 35 85
AddPlayer 723743899 50 -4
AddPlayer 594684672 45 72
AddPlayer 1681885905 35 81
AddPlayer 88558177 14 49
AddPlayer 122312646 47 69
AddPlayer 547467401 31 3
AddPlayer 497761114 57 50
AddPlayer 1141999472 93 62
AddPlayer 19732988 23 5
AddPlayer 1029482302 61 92
AddPlayer 662396909 18 36
AddPlayer 1069967104 43 -4
AddPlayer 469675238 7 35
AddPlayer 1681266404 55 21
AddPlayer 1175301070 4 83
AddPlayer 185295713 9 7
AddPlayer 1328520310 68 7
AddPlayer 237147988 75 82
AddPlayer 987287029 -4 8
AddPlayer 1069621395 7 75
AddPlayer 1657389954 76 12
AddPlayer 1023162932 57 4
AddPlayer -6 53 63
AddPlayer 695311978 -10 76
AddPlayer 539584999 39 30
RemovePlayer -6
AddPlayer 594684672 59 62
AddPlayer 1206266532 12 77
AddPlayer 1401387984 42 45
AddPlayer 598953800 56 46
GetPercentOfPlayersWithScoreInBounds 39 30 0 0
AddPlayer 921818176 1967903550 10
AddPlayer -10 18 72
AddPlayer 2092360812 53 74
AddPlayer 857429613 21 36
AddPlayer 1831746342 61 52
AddPlayer 1511782166 42 8
AddPlayer 1228439736 41 46
AddPlayer 1107038223 51 68
AverageHighestPlayerLevelByGroup 16 1
AddPlayer 1666347123 70 94
AddPlayer 994630421 11 88
AddPlayer 467738238 45 53
IncreasePlayerIDLevel 1263172168 -5
AddPlayer 325379923 19 5
AddPlayer 2095903270 11 38
AddPlayer 7356663 18 26
AddPlayer 578414482 12 45
AddPlayer 557127204 24 49
AddPlayer 1325378452 36 90
AddPlayer 1325675003 77 79
AddPlayer 1206266532 56 42
AddPlayer 961275449 1963827428 71
AddPlayer 19732988 59 3
AddPlayer 1646449364 74 91
AddPlayer -4 51 31
AddPlayer 1240853488 77 41
AddPlayer 1210213978 90 21
AddPlayer 497761114 28 45
AddPlayer 1869082739 49 27
AddPlayer 137235306 85 68
AverageHighestPlayerLevelByGroup 18 4
AddPlayer 1281216697 69 30
AddPlayer 813929363 46 87
ChangePlayerIDScore 2095903270 38
AddPlayer 1795509587 77 58
AddPlayer 1544044495 82 10
AddPlayer 444367023 51 22
AddPlayer 761916907 72 79
AddPlayer 1683782730 46 58
AddPlayer 2124116830 37 1
AddPlayer 251372489 88 17
AddPlayer 1939192019 72 47
RemovePlayer 237147988
AddPlayer 1560187553 36 39
AddPlayer 1669048427 22 10
AddPlayer 118338529 7 462831199
AddPlayer 1135956789 4 2
AverageHighestPlayerLevelByGroup 0 51
AddPlayer 1324862469 51 74
AddPlayer 167280009 86 61
AddPlayer -5 88 36
AddPlayer 1610475455 81 87
AddPlayer 95428080 27 7
AddPlayer 1637797614 37 76
ChangePlayerIDScore 97397102 72
AddPlayer 1490712600 57 52
AddPlayer 1505442529 12 49
AddPlayer 1288165789 30 32
AddPlayer 1928746183 40 45
AddPlayer 1029024557 64 11
AddPlayer 980315898 54 12
AddPlayer 1587657082 3 89
AddPlayer 600432189 22 69
AddPlayer 37030520 50 21
IncreasePlayerIDLevel 1831746342 8
GetPercentOfPlayersWithScoreInBounds 0 43 0 1
AddPlayer 1345455350 7 41
RemovePlayer 1240853488
AddPlayer 1100838944 4 47
AddPlayer 521585446 20 48
AddPlayer 600511488 19 28
AddPlayer 600432189 3 35
GetPercentOfPlayersWithScoreInBounds 46 58 0 0
AddPlayer 1593123889 24 12
AddPlayer 138523489 1269601838 85
AddPlayer -9 23 41
AddPlayer 1664377317 28 912658519
AddPlayer 1765495857 28 41
AddPlayer 1339221615 26 76
IncreasePlayerIDLevel 48306824 6
AddPlayer 98872682 57 37
IncreasePlayerIDLevel 1666347123 8
IncreasePlayerIDLevel 539584999 2
AddPlayer 843333526 86 89
AddPlayer 1327281432 86 31
AddPlayer 1692901065 70 86
AddPlayer 503135581 40 45
AddPlayer 53640197 38 14
AddPlayer 2124116830 27 38
AddPlayer 367198971 87 65
AddPlayer 141745360 39 87
AddPlayer 874207859 78 72
AddPlayer 732992556 34 77
AddPlayer 510857091 60 74
GetPercentOfPlayersWithScoreInBounds 21 36 0 0
AddPlayer 2126966002 9 85
AddPlayer 1161445358 50 74
AddPlayer 1817658060 8 8
AddPlayer 1042954625 77 12
AddPlayer 612688002 -9 11
MergeGroups 71 13
AddPlayer 524887799 59 51
AddPlayer 1331533972 52 16
AddPlayer 598953800 52 29
AddPlayer 701228416 92 44
AddPlayer 1232985617 93 46
AddPlayer 2145090275 12 47
AddPlayer 2089696488 74 82
ChangePlayerIDScore 1065840697 4
AddPlayer 1631185474 6 85
AddPlayer 492038344 87 59
AddPlayer 1521732076 25 3
AddPlayer 835392481 88 76
AddPlayer 813929363 89 44
AddPlayer 1616854230 10 9
AddPlayer 171824377 56 -7
AddPlayer 1455098293 6 39
AddPlayer 600432189 10 78
AddPlayer 1457826420 6 73
AddPlayer 1132643185 7 72
AddPlayer 2129376383 5 90
AddPlayer 1192205115 58 18
GetPercentOfPlayersWithScoreInBounds 155119122 42 0 0
AddPlayer 1111227568 776187770 45
AddPlayer 601413043 38 55
AddPlayer 177731323 22 39
AddPlayer 629623091 73 21
AddPlayer 1654097145 75 14
AddPlayer 863472363 13 3
IncreasePlayerIDLevel 562848576 7
AddPlayer 1530836125 49 39
AddPlayer 216127474 26 35
AddPlayer 567818106 2 12
AddPlayer 812818257 86 46
AverageHighestPlayerLevelByGroup 0 27
AverageHighestPlayerLevelByGroup 70 4595
AddPlayer 631018284 51 74
AddPlayer 1321535383 71 17
AddPlayer 173552426 35 90
AddPlayer 1029944020 9 48
GetPercentOfPlayersWithScoreInBounds 76 79 0 0
MergeGroups 3 40
AddPlayer 1287630764 -3 86
IncreasePlayerIDLevel 2032396684 3
MergeGroups 56 87
AddPlayer 1462708798 1 65
AddPlayer 357078257 43 74
AddPlayer 585634107 21 45
GetPercentOfPlayersWithScoreInBounds 51 27 0 0
AddPlayer 154165866 6 85
AddPlayer 1368370430 10 50
AddPlayer 1613857722 22 82
AddPlayer 0 56 67
AddPlayer 1040975961 49 3
AddPlayer 1100838944 6 85
AddPlayer 617522924 77 24
AddPlayer 2137352529 38 15
AddPlayer 1384809990 41 73
AddPlayer 637472362 33 31
AddPlayer 2097644376 74 62
AddPlayer 910652607 75 59
AddPlayer 594492200 1 53
ChangePlayerIDScore 137235306 23
AddPlayer 66891221 21 6
AddPlayer 1860113650 59 52
AddPlayer 509837225 39 3
AddPlayer 1370501969 24 96
RemovePlayer 1642056258
AddPlayer 255722186 51 92
AddPlayer 1162048644 28 91
AddPlayer 499108075 49 90
AddPlayer 1716831704 16 15
AddPlayer 1577137931 91 38
AddPlayer 902619427 61 70
AverageHighestPlayerLevelByGroup 34 2
AddPlayer 1401387984 92 19
AverageHighestPlayerLevelByGroup 0 66
AddPlayer 1264003735 55 65
AverageHighestPlayerLevelByGroup 30 1
AddPlayer 1859289880 16 -6
AddPlayer 506859358 10 53
AddPlayer 765869619 3 61
AddPlayer 1339221615 38 59
AddPlayer 874207859 63 73
AverageHighestPlayerLevelByGroup 0 112
AddPlayer 1852192471 32 95
GetPercentOfPlayersWithScoreInBounds 0 35 0 0
AddPlayer 799379241 43 54
AddPlayer 1283326493 18 3
AddPlayer -6 59 29
AddPlayer 1809577380 752320320 9
AddPlayer -6 93 80
AddPlayer 1931481804 7 32
AddPlayer 173623988 63 62
AddPlayer 1348704574 71 13
RemovePlayer 1559295065
AverageHighestPlayerLevelByGroup 66 1
AddPlayer 2012587514 54 30
AddPlayer 942154758 82 94
AddPlayer 16138177 48 66
AddPlayer 1472929959 52 84
AddPlayer 2139305308 30 23
AverageHighestPlayerLevelByGroup -2 1
MergeGroups 60 54
GetPercentOfPlayersWithScoreInBounds 0 86 0 0
AddPlayer 1464092970 55 13
AddPlayer 268161688 16 51
AddPlayer 339064238 30 66
AddPlayer 104226280 70 43
AddPlayer 602896576 85 1823093476
AddPlayer 391307695 87 53
AverageHighestPlayerLevelByGroup 53 2
RemovePlayer 539584999
AddPlayer 972674051 39 75
AddPlayer 972674051 83 29
AddPlayer 739654814 29 54
AddPlayer 1791463859 19 91
AddPlayer 281065203 42 3
AddPlayer 350708232 25 64
AddPlayer 14651591 65 45
AddPlayer 1465245274 63 36
AddPlayer 321602032 69 6
AddPlayer 1681885905 7 64
AddPlayer 782870881 32 79
ChangePlayerIDScore 2137352529 32
AddPlayer -5 66 93
ChangePlayerIDScore 1069621395 55
MergeGroups 15 59
AddPlayer 1414813907 83 -6
ChangePlayerIDScore 1681266404 68
AddPlayer 911831487 49 96
AddPlayer 1393363498 5 25
AddPlayer 1776259251 47 57
AddPlayer 1352003640 8 96
AddPlayer -7 42 53
AddPlayer 2108164181 15 51
AddPlayer 1706629873 89 38
AverageHighestPlayerLevelByGroup 40 4
AddPlayer 1550938052 12 32
AddPlayer 1387854338 44 78
AddPlayer 172859077 77 26
MergeGroups 12 6
AddPlayer 1081094642 28 6
IncreasePlayerIDLevel 2108164181 5
AddPlayer 273437453 19 20
AddPlayer 1492588851 74 76
AddPlayer 1550938052 88 12
RemovePlayer 510857091
AddPlayer 1648083947 80 42
AddPlayer 343511942 23 63
MergeGroups 51 36
AddPlayer 1325675003 26 95
AddPlayer 772481643 72 38
AddPlayer 1984978612 -7 9
AddPlayer 571260100 42 45
GetPercentOfPlayersWithScoreInBounds 88 17 0 0
AddPlayer 577925946 43 147383514
AddPlayer 1529489693 73 24
IncreasePlayerIDLevel 1308445411 6
AddPlayer 931370136 62 21
AddPlayer 428292761 33 62
AddPlayer 2091515762 41 22
AverageHighestPlayerLevelByGroup 71 3210
AddPlayer 95783030 44 86
AverageHighestPlayerLevelByGroup 10 2
AddPlayer 1996376679 79 27
AddPlayer 1316461249 70 49
AddPlayer 628255238 40 79
AddPlayer 2107798261 93 82
AddPlayer 570130927 50 23
AddPlayer 1039079118 86 95
ChangePlayerIDScore 1931481804 83
AddPlayer 1515361032 6 6
AddPlayer 505311764 17 21
AddPlayer 1668056426 89 48
AddPlayer 1846923581 23 67
AddPlayer 807647458 50 20
AddPlayer 1235146291 37 96
AddPlayer 1070538602 2 66
AddPlayer 1986894324 11 84
AddPlayer 1726198295 11 64
AddPlayer 599378196 52 90
AddPlayer 505755094 2 82
AddPlayer 2139305308 16 76
AddPlayer 1767331681 86 88
AddPlayer 1869411756 89 11
AddPlayer 346091658 15 35
AddPlayer 1276451676 50 85
AddPlayer 829706144 88 38
AddPlayer 941408835 17 38
AddPlayer 1831231110 34 70
AddPlayer 796131728 64 80
AddPlayer 2038564338 57 82
ChangePlayerIDScore 66891221 27
AddPlayer 505755094 70 37
AddPlayer 1028728190 80 41
AddPlayer 281065203 63 39
AddPlayer 1308838165 80 96
AddPlayer 1587777606 70 56
AddPlayer 1975333045 79 19
AddPlayer 169827959 55 2129542549
AddPlayer 1054389834 48 62
AddPlayer 1872851925 33 27
AverageHighestPlayerLevelByGroup 30 1
GetPercentOfPlayersWithScoreInBounds 0 52 0 0
AddPlayer 1583368594 19 43
AddPlayer 1258374760 59 45
AddPlayer 1700936134 4 77
AddPlayer 1560263051 4 23
AddPlayer 1110413280 17 33
AddPlayer 564094766 72 22
AddPlayer 1123741968 26 58
AddPlayer 1412539859 13 31
RemovePlayer 564094766
AddPlayer 1105888830 73 1005708746
AddPlayer 594684672 46 47
AddPlayer 1556051427 9 67
AddPlayer 1625183409 20 55
MergeGroups 41 70
IncreasePlayerIDLevel 531477634 -4
AddPlayer 1043672246 50 51
AddPlayer 414952265 86 3
AddPlayer 1850236884 1 86
AddPlayer 55936763 49 35
AddPlayer 412573830 36 59
AddPlayer 113529767 66 47
AddPlayer 1828227167 35 45
AddPlayer 896029395 72 64
AddPlayer 1372821063 18 20
AddPlayer 1957679948 62 12
AddPlayer 522545387 52 5
AddPlayer 234537799 42 89
AddPlayer 666278308 68 59
AddPlayer 2095903270 5 87
AddPlayer 1975328582 67 71
IncreasePlayerIDLevel 1577137931 6
AddPlayer 404226227 89 86
AddPlayer 670329876 22 74
AddPlayer 795252720 71 25
AddPlayer 996117028 62 58
AddPlayer -5 37 96
AddPlayer 1986758644 86248720 49
AddPlayer 453745696 62 58
AddPlayer 1643684989 10 92
AddPlayer 1777934704 29 15
AddPlayer 1624162325 34 2
AddPlayer 1658451793 24 68
AddPlayer 493140543 67 23
AddPlayer 180543592 73 -6
IncreasePlayerIDLevel 670329876 -8
MergeGroups 1 56
MergeGroups 20 89
AddPlayer 783310532 78 3
AddPlayer 130810771 15 93
GetPercentOfPlayersWithScoreInBounds 76 12 0 6
AverageHighestPlayerLevelByGroup 0 84
AddPlayer 628917486 82 82
IncreasePlayerIDLevel 428292761 6
AddPlayer 1597369144 58 54
MergeGroups 59 93
AddPlayer 126244484 15 60
GetPercentOfPlayersWithScoreInBounds 68 59 0 0
IncreasePlayerIDLevel 0 7
AddPlayer 893320997 10 17
AddPlayer 1527400393 11 33
AddPlayer 1574000764 58 22
AddPlayer 1087474540 20 5
AddPlayer 2089696488 25 53
RemovePlayer 521585446
AddPlayer 1884300841 78 25
ChangePlayerIDScore 1161445358 60
MergeGroups 48 -3
AddPlayer 934835697 55 12
IncreasePlayerIDLevel 306329110 3
AddPlayer 251645965 49 41
MergeGroups 92 656837126
AddPlayer 1086033829 35 73
AddPlayer 638629986 37 50
AddPlayer 2126966002 27 2
AddPlayer 1903651440 13 51
AddPlayer 483153069 87 65
ChangePlayerIDScore 2117230386 11
IncreasePlayerIDLevel 2091515762 8
AddPlayer 456434117 61 29
AddPlayer 1439635354 8 71
AddPlayer 796505924 58 58
AddPlayer 1308287184 5 88
AddPlayer 1659035870 64 71
AddPlayer 526233173 91 32
AddPlayer 1495983071 3 10
AddPlayer 1826169455 89 18
MergeGroups 38 56
AddPlayer 1597737047 41 56
MergeGroups 52 384752583
AddPlayer -7 42 56
AddPlayer 1186365049 64 62
MergeGroups 27 75
AddPlayer 1301129052 63 87
AddPlayer 922433166 93 61
AddPlayer 115443437 43 22
AddPlayer 825610384 62 37
AddPlayer 496449720 9 57
AddPlayer 1096607564 59 27
AddPlayer 1931845993 70 34
AddPlayer 698669645 66 12
AddPlayer 518200974 66 93
AddPlayer 939242533 54 9
ChangePlayerIDScore 115443437 45
IncreasePlayerIDLevel 670329876 6
AddPlayer 1990494883 74 21
AddPlayer 808993238 3 2
AddPlayer 545261895 91 37
AddPlayer 1774067672 87 46
ChangePlayerIDScore 1668056426 78
AddPlayer 1851981008 30 44
AddPlayer 601413043 71 27
AddPlayer 1258664953 86 6
AddPlayer 1316594993 91 51
AddPlayer 914422867 15 14
AddPlayer 1203034313 75 87
AddPlayer 1799488660 43 50
AddPlayer 1976505000 26 71
AddPlayer 1617706209 65 38
AddPlayer 794878399 62 92
AddPlayer 570130927 91 87
AddPlayer 417302841 66 13
AddPlayer 1470396826 68 51
AddPlayer 1283336212 93 -10
RemovePlayer 1069621395
