Init 73 61
AddPlayer 1870122345 23 55
AddPlayer 1349644650 6 -9
AddPlayer 1118216191 18 53
AddPlayer 986128682 30 53
AddPlayer 651076671 42 11
AddPlayer 680936456 12 3
AddPlayer 1361932731 50 27
AddPlayer 1658046653 40 31
AddPlayer 1504324896 72 29
AddPlayer 303533325 13 50
AddPlayer 1361932731 24 57
AddPlayer 356734539 4 29
AddPlayer 1118216191 49 8
IncreasePlayerIDLevel 303533325 3
AddPlayer 833451027 30 8
AddPlayer 2011092968 31 31
AddPlayer 746542441 24 23
AddPlayer 1235309827 25 27
AddPlayer 1655990265 18 36
AddPlayer 646526906 38 36
AddPlayer 1540543452 0 41
AddPlayer 1379127758 34 19
AddPlayer 1870122345 40 35
AddPlayer 1070757770 22 7
AddPlayer 148226513 10 34
AddPlayer 804141042 34 55
AddPlayer 1820256188 -10 43
AddPlayer 616015471 48 30
AddPlayer 239265820 37 48
AddPlayer 1847390252 65 -6
AddPlayer 1020646783 3 11
AddPlayer 18324082 32 8
AddPlayer 1361932731 38 1
AddPlayer 916442939 -10 3
AddPlayer 94876706 22 47
AddPlayer 82677906 70 45
AddPlayer 258947222 53 11
AddPlayer 905009322 27 4
AddPlayer 4855798 29 9
AddPlayer 1585132191 5 9
AddPlayer 1961219547 12 48
AddPlayer 2023956029 12 24
AddPlayer 1919262565 25 33
AddPlayer 786647622 32 61
AddPlayer 1070757770 35 7
AddPlayer 677032686 24 35
AddPlayer 616015471 28 18
AddPlayer 205446116 40 26
AddPlayer 168161467 14 60
AddPlayer 1832246534 59 4
AddPlayer 869495320 34 2
AddPlayer 26025023 45 21
AddPlayer 1300583941 46 32
AddPlayer 666495207 26 50
AddPlayer 168066702 696419900 8
AddPlayer 334298770 68 51
AddPlayer 1928063735 1005979938 56
AddPlayer 1111347821 15 40
AddPlayer 537214381 63 41
AddPlayer 1686669319 1 28
AddPlayer 1390627919 56 45
AddPlayer 759029653 39 19
AddPlayer 1531121004 19 7
AddPlayer 2082784730 29 58
AddPlayer -6 21 53
AddPlayer 2085208858 49 9
IncreasePlayerIDLevel 646526906 5
AverageHighestPlayerLevelByGroup 0 2
AddPlayer 1106334703 66 30
AddPlayer 684664533 61 34
AddPlayer 439300576 2 52
AddPlayer 1876577990 25 4
AddPlayer 94876706 42 28
AddPlayer 1095578213 3 21
AddPlayer 2129174545 63 39
AddPlayer 1742280875 40 14
AddPlayer 1353352900 2 49
AddPlayer 1771957201 62 40
AddPlayer 1864627931 42 43
AddPlayer 1152798510 6 56
IncreasePlayerIDLevel 1106334703 3
AddPlayer 1471200853 13 23
AddPlayer 2127391819 22 58
AddPlayer 752911338 35 47
AddPlayer 523470182 62 4
AddPlayer 1171031670 146886032 11
AddPlayer 1571498760 46 31
AddPlayer 1577440025 10 1
AddPlayer 1605350910 66 5
AddPlayer 771322884 14 43
AddPlayer 417161347 5 27
AddPlayer 1411503367 56 51
ChangePlayerIDScore 1361932731 43
AddPlayer 1300583941 10 23
AddPlayer 2053888495 10 19
AddPlayer 493453646 22 21
IncreasePlayerIDLevel 493453646 1
AddPlayer 108477628 18 53
AddPlayer 2048115393 67 25
AddPlayer 739014641 65 20
AddPlayer -1 12 7
AddPlayer 1604763799 71 57
AddPlayer 1005783197 32 8
AddPlayer 1152605670 12 30
AddPlayer 398073023 14 3
AddPlayer 651076671 29 57
AddPlayer 2120415584 46 53
AddPlayer 790970002 38 44
ChangePlayerIDScore 666495207 20
AddPlayer 1118216191 31 37
AddPlayer 2092122985 8 50
AddPlayer 1540262085 44 57
AddPlayer 1818138446 32 56
AddPlayer 445936253 39 23
AddPlayer 0 4 6
AddPlayer 765352627 32 2
AddPlayer 2094669530 55 26
AddPlayer 2012988669 4 54
AddPlayer 1370355435 28 49
AddPlayer 2095716807 45 54
AddPlayer 163978672 40 30
MergeGroups 73 32
AddPlayer 504960137 19 58
AddPlayer 272966356 68 36
AddPlayer 839789862 21 42
RemovePlayer 417161347
AddPlayer 1314728045 47 60
AverageHighestPlayerLevelByGroup 0 22
AddPlayer 907879720 67 37
AddPlayer 1430106426 23 7
AddPlayer 154408634 16 25
IncreasePlayerIDLevel 1686669319 5
AddPlayer 579770052 48 23
AddPlayer 849845219 36 14
AddPlayer 1353008713 26 40
AddPlayer 643278661 47 1
AddPlayer 2002285971 16 57
RemovePlayer 26025023
AddPlayer 86789177 2 6
AddPlayer 2003846874 33 51
AddPlayer 146382625 35 43
ChangePlayerIDScore 1111347821 27
AddPlayer 171626604 59 10
AddPlayer 1486383454 51 61
AddPlayer 1535266639 34 8
AddPlayer 1030553265 33 1
AddPlayer 1833251634 7 45
AddPlayer 1111347821 31 16
AddPlayer 428538591 38 54
AddPlayer 166973589 5 25
AddPlayer 693956963 29 11
AddPlayer 2070194410 30 35
AddPlayer 771322884 26 57
AddPlayer 1473327633 27 11
IncreasePlayerIDLevel 2002285971 2
RemovePlayer 493453646
AddPlayer 722908424 8 47
AddPlayer 872933220 21 15
AddPlayer 2004693139 9 1
AddPlayer 1818138446 3 50
AddPlayer 1041582126 11 46
AddPlayer 1594142206 31 22
AddPlayer 476422964 57 11
AddPlayer 1010903106 30 27
AddPlayer 2142450814 33 18
AddPlayer 1790700567 -5 9
AddPlayer 136046568 67 45
AddPlayer 338674709 1 50
RemovePlayer 18324082
RemovePlayer 2085208858
MergeGroups 37 44
AddPlayer 536081040 27 33
AverageHighestPlayerLevelByGroup 73 9543
AddPlayer 1863320216 44 52
AddPlayer 668968769 64 45
AddPlayer 948239275 32 -4
AddPlayer 2034752991 32 16
AddPlayer 905009322 52 18
AddPlayer 871256609 2 46
AddPlayer 114624574 37 37
AddPlayer 568205890 3 21
AddPlayer 2035423885 47 41
AddPlayer 1279924889 66 28
AddPlayer 939757842 43 56
AddPlayer 2137868705 -3 34
GetPercentOfPlayersWithScoreInBounds 1 53 5 5
ChangePlayerIDScore 1111347821 19
AddPlayer 154408634 12 50
AddPlayer 1559565400 3 14
AddPlayer 780459416 58 32
AddPlayer 582789492 6 1
AddPlayer 867710414 62 19
AddPlayer 2051986272 58 17
AddPlayer 1540921083 53 56
GetPercentOfPlayersWithScoreInBounds 0 48 0 0
MergeGroups 70 1350193048
AddPlayer 746542441 28 8
AddPlayer 1527581850 52 50
AddPlayer 1052558595 50 8
AddPlayer 1538513533 16 38
AddPlayer 425345891 0 32
MergeGroups 52 69
AddPlayer 199383781 59 55
AddPlayer 178611616 22 27
AddPlayer 1822929350 20 -6
AddPlayer 219581969 73 14
AddPlayer 1559440721 34 46
AddPlayer 1178285570 65 6
AddPlayer 1279924889 64 47
AddPlayer -2 9 27
AddPlayer 2005374885 69 43
AddPlayer 667887225 60 48
AddPlayer 1374896490 56 28
AddPlayer 1302838824 39 19
MergeGroups 51 55
AddPlayer 784315371 40 0
AddPlayer 1043145476 40 20
AddPlayer 1035889765 14 2
AddPlayer 1586257472 67 13
AddPlayer 859180159 52 32
AddPlayer 60693627 32 39
AddPlayer 200403746 61 45
AddPlayer 2089549705 19 51
AddPlayer 382325455 39 30
AddPlayer 1171108892 70 45
AddPlayer 1104582368 1 24
AddPlayer 2014990449 69 15
AddPlayer 528088737 52 27
AddPlayer 1804032348 42 1332671804
AddPlayer 405972757 49 37
AddPlayer 709105707 13 51
AddPlayer 303533325 38 29
