Init 62 62
AddPlayer 2007327460 62 49
AddPlayer 38346155 7 3
AddPlayer 1202652685 37 25
AddPlayer 38346155 21 11
AddPlayer 102970661 38 23
AddPlayer 1240647664 39 21
AddPlayer 2007327460 11 24
AddPlayer 1785055865 26 11
AddPlayer 961408251 3 -5
AddPlayer 1548745294 22 43
AddPlayer 452993637 60 9
AddPlayer 1887187151 13 5
AddPlayer 2038218436 51 28
AddPlayer -9 62 6
AddPlayer 2138200917 43 40
MergeGroups 54 5
AddPlayer 1682299240 44 24
AddPlayer 346783941 32 32
AddPlayer 1640410808 47 60
AddPlayer 482027148 57 34
AddPlayer 10198537 10 1
AddPlayer 2007327460 42 55
AddPlayer 238985327 54 24
AddPlayer 10198537 12 35
AddPlayer 621831125 16 52
AddPlayer 2074066766 62 40
AddPlayer 17736111 31 43
AddPlayer 1265610323 44 15
AddPlayer 411908727 5 51
AddPlayer 508821682 20 13
AddPlayer 1230245357 47 20
AddPlayer 974222789 16 54
AddPlayer 1285975451 25 30
AddPlayer 1636557193 23 31
AddPlayer 1629517789 6 43
AddPlayer 306308177 51 57
AddPlayer 38346155 28 35
AddPlayer -8 6 5
AddPlayer 1234789788 61 62
AddPlayer 102330339 45 44
AddPlayer 1679160181 9 47
AddPlayer 1020072538 43 42
AddPlayer 1548745294 50 59
AddPlayer 1725883684 40 47
AddPlayer 594044837 58 62
AddPlayer 1020072538 20 31
AddPlayer 536053494 26 55
AddPlayer 337662512 19 11
AddPlayer 102970661 42 52
AddPlayer 451687888 45 -1
AddPlayer 1868311882 2 58
AddPlayer 102330339 52 51
AddPlayer 2018558332 27 2
AddPlayer 201914779 3 48
AddPlayer 566271155 33 36
AddPlayer 984036999 19 62
AddPlayer 1679160181 5 50
AddPlayer 365185033 117685666 30
AddPlayer 762952755 40 54
AddPlayer 250093840 14 23
AddPlayer 43781806 6 1
AddPlayer -9 57 2
AddPlayer 640767375 6 49
AddPlayer 1126456654 11 59
AddPlayer 599182712 37 48
AddPlayer 1844904984 60 25
AddPlayer 692918181 53 8
AddPlayer -7 61 55
RemovePlayer 38346155
AddPlayer 2062269682 29 7
AddPlayer 188917351 51 40
AddPlayer 1470871342 60 35
AddPlayer 943608883 14 61
AddPlayer 347115283 24 44
AddPlayer 963396426 53 24
AddPlayer 1585072478 57 17
AddPlayer 715354945 20 42
RemovePlayer 188917351
AddPlayer 508821682 54 20
AddPlayer 318442014 18 4
AddPlayer 347115283 2 40
AddPlayer 1542962126 24 62
AddPlayer 2036662558 17 40
AddPlayer 627261277 26 11
AddPlayer 603443591 42 5
AverageHighestPlayerLevelByGroup 9 1
AddPlayer 1283555709 55 5
AddPlayer 2097560706 17 61
AddPlayer 1547506302 29 17
AddPlayer 1981757308 52 44
AddPlayer 2012647770 26 29
AddPlayer 1910778698 52 58
AddPlayer 1086801759 48 20
AddPlayer 616257274 57 48
AddPlayer 1121780133 16 13
AddPlayer 1046980520 30 0
AddPlayer 1997903430 45 54
AddPlayer 990032373 51 54
AddPlayer 2074066766 44 4
IncreasePlayerIDLevel 1265610323 5
AddPlayer 510800798 9 13
AddPlayer 56058431 7 62
AddPlayer 366717416 35 13
AddPlayer 326908315 48 32
AddPlayer 60786572 17 10
AddPlayer 2043894797 10 12
AverageHighestPlayerLevelByGroup 10 1
AddPlayer 1115054978 46 28
AddPlayer 532493018 51 57
AddPlayer 1870872439 27 -8
AddPlayer 1917830772 5 31
AddPlayer 5152731 53 6
AddPlayer 1005216936 60 26
AddPlayer 771624561 34 25
AddPlayer 11250992 16 50
AddPlayer 874725955 33 1511112405
AddPlayer 250093840 35 27
AddPlayer 1294590078 58 28
AddPlayer 1503173726 13 29
AddPlayer 338710528 45 42
AddPlayer 1787913844 58 36
AddPlayer 1665670352 48 311780956
AverageHighestPlayerLevelByGroup 876697221 1
AddPlayer 223359175 41 21
AddPlayer 1700539967 43 28
AddPlayer 1997903430 27 46
AddPlayer 1892591395 22 56
AddPlayer 574699769 54 22
AddPlayer 669160105 22 48
AddPlayer 1025173321 33 55
AddPlayer 1378683268 43 53
AddPlayer 995995381 40 17
AddPlayer 351758242 33 48
AddPlayer 1875607549 27 21
AddPlayer -3 38 39
AddPlayer 1141641976 51 46
AddPlayer 768206691 9 19
AddPlayer 1174036169 14 388479894
AddPlayer 485376622 528478484 58
AddPlayer 1987611563 62 47
AddPlayer 1267680282 24 54
AddPlayer 1240292922 45 6
AddPlayer 1240292922 53 38
AddPlayer 157340812 13 14
AddPlayer 1994801019 9 30
AddPlayer -4 61 19
AddPlayer 1336014601 8 39
AddPlayer 1767265284 0 33
AddPlayer 760726476 38 48
AddPlayer 1404728079 12 44
AddPlayer 1880631139 57 15
AddPlayer 60669652 41 46
AddPlayer 2111666241 4 52
AddPlayer 1086801759 57 39
AddPlayer 1143114573 58 57
AddPlayer 67612108 18 54
AddPlayer 2138200917 1 58
AddPlayer 422388165 47 57
AddPlayer 1695722295 5 53
AddPlayer 1206718839 52 62
AddPlayer 595875590 54 13
AddPlayer 1632925546 30 13
AddPlayer 594044837 3 46
AddPlayer 880038842 6 23
AddPlayer 706508514 53 53
AddPlayer 1548745294 60 19
AddPlayer 2049340263 35 1
AddPlayer 2027074759 21 9
AverageHighestPlayerLevelByGroup 0 113
AddPlayer 766420903 37 47
AddPlayer 1639034208 3 3
AddPlayer 1579642691 4 49
AddPlayer 761729047 42 21
AddPlayer 2015143860 41 933577793
AddPlayer 1001608353 36 45
AddPlayer 334969646 34 50
AddPlayer 1228671456 7 29
AddPlayer 1871559212 53 39
AddPlayer 721228981 -8 31
MergeGroups 33 -5
AddPlayer 378838271 22 25
AddPlayer -9 61 47
AddPlayer 2081565492 41 7
AddPlayer 1310470636 62 36
AddPlayer 780382937 48 24
AddPlayer 931351275 26 2
AddPlayer 1497797754 49 40
AddPlayer 1009018347 14 40
AddPlayer 1122221638 43 16
MergeGroups 2 46
AddPlayer 220145537 24 60
GetPercentOfPlayersWithScoreInBounds 0 35 0 0
MergeGroups 42 20
AddPlayer 2073698074 3 32
AddPlayer 371730697 6 52
AddPlayer 1175948349 31 43
AddPlayer 691238178 54 30
AddPlayer 1121780133 50 35
AddPlayer 1732613636 20 6
AddPlayer 1822590325 40 54
AddPlayer 1045438663 54 5
AddPlayer 118128508 24 47
AddPlayer 231412727 -1 35
AddPlayer 1480556993 11 53
AddPlayer 2092782732 1 34
AddPlayer 622320097 3 59
AddPlayer 60169686 13 60
AddPlayer -1 3 13
AddPlayer 26300412 20 2
ChangePlayerIDScore 1629517789 31
AddPlayer 1503173726 56 61
AddPlayer 1725000472 23 59
AddPlayer 2033608993 9 3
AddPlayer 1854891964 644996312 62
AddPlayer 1292689657 25 31
AddPlayer 1010990119 11 24
AddPlayer 1294661709 62 38
AddPlayer 1377141912 29 14
AddPlayer 775276600 7 42
RemovePlayer 338710528
AverageHighestPlayerLevelByGroup 0 61
RemovePlayer 86532392
AddPlayer 2121187040 51 55
AddPlayer 2049057307 2 26
RemovePlayer 60169686
RemovePlayer 1001608353
AddPlayer 1286140384 30 57
AddPlayer 1092373343 42 43
AddPlayer 1845457968 22 8
AddPlayer 1074829572 1216732642 57
AddPlayer 574699769 49 50
AddPlayer 1330136721 31 62
AddPlayer 985686541 253185648 10
AddPlayer 1399312232 61 19
AddPlayer 2138200917 58 16
AddPlayer 769689784 6 5
AddPlayer 440622188 59 61
AddPlayer 1223968549 12 56
AddPlayer 1432399687 36 2
AddPlayer 2040887290 23 8
AddPlayer 1519175808 30 46
GetPercentOfPlayersWithScoreInBounds 49 0 1 0
AddPlayer 2074066766 13 7
AddPlayer 1342485553 36 49
AddPlayer 411908727 12 45
RemovePlayer 1362631749
AddPlayer 618414915 45 50
MergeGroups 34 10
AddPlayer 444128102 53 45
AddPlayer 511138248 25 1022200727
AddPlayer 1863342330 31 62
AddPlayer 672086832 14 16
AddPlayer 1954427281 13 28
AddPlayer 516576607 44 21
AddPlayer 1720624357 56 60
AddPlayer 766605164 38 51
AddPlayer 1339389037 6 51
AddPlayer 309696818 13 -9
AddPlayer 241226456 53 2105016035
AddPlayer 1847034511 1753602024 62
AddPlayer 1161843270 18 46
AverageHighestPlayerLevelByGroup 0 120
RemovePlayer 102970661
AddPlayer 876229765 20 18
AverageHighestPlayerLevelByGroup 29 2
AddPlayer 365439526 1812921996 61
MergeGroups 23 2
AddPlayer 1393775803 36 13
AddPlayer 727146897 61 12
AddPlayer 772060255 1 17
AddPlayer 1260753473 50 62
AddPlayer 581939236 15 8
AddPlayer 1185051455 37 17
AverageHighestPlayerLevelByGroup 0 99
AddPlayer 1683375943 36 48
AddPlayer 1838263457 15 52
AddPlayer 21987428 7 27
AddPlayer 879565385 56 32
AddPlayer 1340211876 19 5
AddPlayer 1686768974 57 56
AddPlayer -8 22 38
AddPlayer 1023088109 6 47
AddPlayer 874243758 37 38
AddPlayer 1871924103 13 59
AddPlayer 802348219 49 40
AddPlayer 32582061 3 55
AddPlayer 475194623 49 45
AddPlayer 1729075171 62 15
AddPlayer 594044837 21 60
AddPlayer 2127224084 25 61
IncreasePlayerIDLevel 1260753473 3
AddPlayer 740209980 17 52
GetPercentOfPlayersWithScoreInBounds 41 24 0 0
IncreasePlayerIDLevel 1585072478 9
AddPlayer -7 59 25
AddPlayer 672228653 27 59
AddPlayer 624912285 4 21
AddPlayer 2074066766 3 31
AddPlayer 1228671456 5 50
AddPlayer 1670202231 22 43
AddPlayer 1542495049 47 33
AddPlayer 65606557 52 54
AddPlayer 210651362 21 29
AddPlayer 2015879564 52 14
AddPlayer 594044837 55 12
AddPlayer 2143224247 41 35
RemovePlayer 118128508
AverageHighestPlayerLevelByGroup 22 3
AddPlayer 1467753414 27 40
AddPlayer 1541017471 -10 31
IncreasePlayerIDLevel 1230245357 7
AddPlayer 876948148 43 47
AddPlayer 1668054154 61 14
AddPlayer 1297244579 13 34
GetPercentOfPlayersWithScoreInBounds 62 13 0 0
AddPlayer 1351810605 3 53
AddPlayer 853764358 11 35
AddPlayer 1782431894 5 44
AddPlayer 885349574 30 12
AddPlayer 1723732079 54 44
AddPlayer 2009602478 44 56
AddPlayer 1569349440 53 6
MergeGroups 19 58
AddPlayer 2146270896 49 34
AddPlayer 492337152 14 44
AddPlayer 701871456 19 27
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
AddPlayer 1833491873 18 15
AddPlayer 605489814 7 15
AddPlayer 405329151 5 47
AddPlayer 281619018 36 47
AddPlayer 664212369 11 59
AddPlayer 1359944065 51 42
AddPlayer 674095639 2 25
AddPlayer 546903059 21 61
AddPlayer 1738848514 34 30
AddPlayer 1482604465 23 48
AddPlayer 1006658252 51 23
AddPlayer 117234488 34 21
ChangePlayerIDScore 1682299240 40
AddPlayer 1099841947 32 23
AddPlayer 1704903663 43 62
AddPlayer 1424365047 48 33
AddPlayer 1579642691 39 30
AddPlayer 1011253106 13 56
AddPlayer 545249975 55 58
MergeGroups 47 5
AddPlayer 938672686 6 57
AddPlayer 569652445 29 53
IncreasePlayerIDLevel 880038842 2
AverageHighestPlayerLevelByGroup 26 3
AddPlayer 1120343326 35 1294319681
ChangePlayerIDScore 1424365047 31
AddPlayer 1029067138 44 37
AddPlayer 452207680 24 59
AddPlayer 354509836 37 9
AddPlayer 273685399 4 44
AverageHighestPlayerLevelByGroup 0 124
GetPercentOfPlayersWithScoreInBounds 0 19 0 0
IncreasePlayerIDLevel 1349841431 7
AddPlayer 861989560 31 28
AddPlayer 49160890 21 44
AverageHighestPlayerLevelByGroup 0 186
AddPlayer 1600908731 51 17
AddPlayer 2040206338 2 28
GetPercentOfPlayersWithScoreInBounds 39 21 0 0
AddPlayer 1259092078 14 13
AddPlayer 31928527 59 21
ChangePlayerIDScore 1838263457 4
AddPlayer 546903059 11 38
AddPlayer 1529140313 55 12
ChangePlayerIDScore 1393775803 2
AddPlayer 842534161 30 58
AddPlayer 638560328 57 25
ChangePlayerIDScore 2062269682 42
AddPlayer 248172573 34 54
AddPlayer 407400678 40 12
AddPlayer 401508072 5 53
AddPlayer 1579642691 53 30
IncreasePlayerIDLevel 43781806 9
AddPlayer 1899823447 10 56
AddPlayer 1506037319 46 23
GetPercentOfPlayersWithScoreInBounds 0 34 0 2
AddPlayer 1145972786 11 5
AverageHighestPlayerLevelByGroup 0 8980
AddPlayer 1790518429 54 15
AddPlayer 1787913844 38 47
RemovePlayer 532493018
AddPlayer 1300010981 16 2
AddPlayer 1723167711 56 1
AddPlayer 2013165254 25 33
AddPlayer 1579466035 16 33
MergeGroups 4 37
GetPercentOfPlayersWithScoreInBounds 49 34 0 0
AddPlayer 475811975 16 31
AddPlayer 1459147267 28 3
AddPlayer 1569620721 38 28
AddPlayer 589428055 54 15
AddPlayer 498493602 42 20
AddPlayer 116254179 11 3
AddPlayer 963930406 34 44
AddPlayer 1202652685 32 12
AddPlayer 1600571874 14 40
AddPlayer 90480730 29 55
AddPlayer 1929131057 13 20
AddPlayer 1488142461 2 14
AddPlayer -7 27 53
GetPercentOfPlayersWithScoreInBounds 0 5 0 0
AddPlayer 1929564071 46 45
GetPercentOfPlayersWithScoreInBounds 61 19 0 0
AddPlayer 2046158887 38 13
AddPlayer 1470871342 48 59
RemovePlayer 1804678316
AddPlayer 986712477 59 50
AddPlayer 1072585121 -2 59
AddPlayer 224268811 37 14
MergeGroups 17 24
AverageHighestPlayerLevelByGroup 7 -7
AddPlayer 309794832 1 11
IncreasePlayerIDLevel 1682299240 7
AddPlayer 58083856 20 4
AddPlayer 1472737890 50 2
AddPlayer 1477831203 16 41
AddPlayer 1433432984 59 30
AddPlayer 1600571874 7 4
AddPlayer 1009460250 38 26
ChangePlayerIDScore 1467753414 12
AddPlayer 1709437599 52 31
AddPlayer 89021096 19 57
AddPlayer 1055433289 61 6
ChangePlayerIDScore 224268811 -3
AddPlayer 1715097321 5 18
ChangePlayerIDScore 621831125 53
AddPlayer 1591151175 3 14
RemovePlayer 775276600
AddPlayer 849389545 10 49
AddPlayer 1329109574 46 40
AddPlayer 362781148 23 45
AddPlayer 1245459347 43 41
AddPlayer 1593823391 43 1
AverageHighestPlayerLevelByGroup 0 288
AddPlayer 1031729545 11 14
AddPlayer 1503349593 54 42
AddPlayer 1711775391 32 11
MergeGroups 29 34
AddPlayer 250178607 11 1
GetPercentOfPlayersWithScoreInBounds 5 1283178680 1 0
AddPlayer 1643310957 28 46
AddPlayer 16047736 3 57
AverageHighestPlayerLevelByGroup 62 5
GetPercentOfPlayersWithScoreInBounds 35 5 0 0
AddPlayer 313580759 30 -9
AddPlayer 2045217629 58 23
AddPlayer 62750009 34 3
RemovePlayer 624912285
GetPercentOfPlayersWithScoreInBounds 55 12 0 0
AddPlayer 745929588 62 58
AddPlayer 1337643734 14 687296053
AddPlayer 627261277 4 53
AddPlayer 716561839 42 35
RemovePlayer 2111666241
AddPlayer -6 41 30
AddPlayer 1141641976 3 18
AddPlayer 1872711949 -2 6
RemovePlayer 974222789
RemovePlayer 1715097321
MergeGroups 27 36
ChangePlayerIDScore 2012647770 54
AddPlayer 2121187040 31 53
AddPlayer 881875020 24 29
MergeGroups 46 8
MergeGroups 12 30
AddPlayer 914742688 52 26
AddPlayer 260766772 48 8
AddPlayer 626492978 39 36
IncreasePlayerIDLevel 1929131057 5
AddPlayer 1378683268 31 39
AddPlayer 1013616166 48 39
RemovePlayer 1640410808
AddPlayer 1391521844 13 30
IncreasePlayerIDLevel 876948148 8
GetPercentOfPlayersWithScoreInBounds 0 60 0 9
GetPercentOfPlayersWithScoreInBounds 0 32 0 0
AddPlayer 881066265 21 40
AddPlayer 1869914649 195006342 25
MergeGroups 22 8
AddPlayer 14115340 37 29
AddPlayer 504069404 41 38
AddPlayer 511667349 9 60
AddPlayer 402512758 24 62
AddPlayer 1880631139 34 22
AddPlayer 1195243961 49 18
AddPlayer 436606009 53 41
GetPercentOfPlayersWithScoreInBounds 45 6 0 0
AddPlayer 270301533 38 35
RemovePlayer 1480556993
AddPlayer 221826726 29 29
IncreasePlayerIDLevel -6 3
AddPlayer 475811975 39 2
AddPlayer 1472737890 48 10
RemovePlayer 1045438663
AddPlayer 483784140 15 46
MergeGroups 52 61
AddPlayer 1162551765 55 0
IncreasePlayerIDLevel 1569349440 8
GetPercentOfPlayersWithScoreInBounds -2 46 0 0
AddPlayer 1240292922 49 12
AddPlayer 1170959870 29 52
GetPercentOfPlayersWithScoreInBounds 0 57 0 0
AddPlayer 1175203860 56 2
AddPlayer 1170877486 60 -7
AddPlayer 564615685 46 22
GetPercentOfPlayersWithScoreInBounds 0 12 0 0
AddPlayer 869052498 57 38
AddPlayer 1649171247 6 10
AddPlayer 1672528477 41 2
AddPlayer 709877033 8 22
AddPlayer 132444482 23 25
AddPlayer 1709981238 48 1904253446
AddPlayer 1739253291 57 52
AddPlayer 1993687927 57 11
AddPlayer 702022133 49 37
AddPlayer 957531799 53 29
AddPlayer 1500318592 27 1094489118
AddPlayer 1733504630 16 8
AddPlayer 918117610 5 10
AddPlayer -6 5 23
GetPercentOfPlayersWithScoreInBounds 30 49 0 0
AddPlayer 1673739377 38 12
AddPlayer 1766377893 59 1237165556
IncreasePlayerIDLevel 1228633160 5
AddPlayer 339212593 -9 28
AddPlayer 542779568 15 10
AverageHighestPlayerLevelByGroup 0 18
AddPlayer 740209980 40 48
AddPlayer 802348219 29 22
AddPlayer 1205422470 51 -10
MergeGroups 31 13
AddPlayer 415657851 8 34
GetPercentOfPlayersWithScoreInBounds 0 29 0 0
AddPlayer 2040034279 8 51
ChangePlayerIDScore 452993637 9
AddPlayer 1354228507 1595101463 43
AddPlayer 136696901 42 31
AddPlayer 1907923798 24 27
GetPercentOfPlayersWithScoreInBounds 49 37 0 0
AddPlayer 507741565 16 17
AddPlayer 1422683573 50 851748120
AddPlayer 1112277816 26 50
AddPlayer 1685381792 2 28
AddPlayer 864476493 22 2
AddPlayer 1655521772 15 4
AddPlayer 1239689703 13 29
AverageHighestPlayerLevelByGroup 40 2306
AddPlayer 1649171247 31 36
AddPlayer 249398059 32 21
AddPlayer 1007586661 1 926285285
AddPlayer 424028296 5 46
AddPlayer 1624058539 14 11
AddPlayer 2127974596 51 42
AddPlayer 1867911367 31 22
AddPlayer 1902660387 37 49
ChangePlayerIDScore 1488142461 35
AddPlayer 1058117728 15 38
AddPlayer 323628836 12 42
AddPlayer 1614717744 -2 44
AddPlayer 1883507756 8 -6
AddPlayer 726633293 62 46
GetPercentOfPlayersWithScoreInBounds 0 36 0 0
AddPlayer 2043894797 13 50
AddPlayer 1376036975 52 43
AddPlayer 1738224056 34 37
AddPlayer 567978984 2 31
AddPlayer 1112277816 17 8
IncreasePlayerIDLevel 402512758 4
AddPlayer 1886969615 38 57
AddPlayer -6 25 23
ChangePlayerIDScore 1542495049 25
AverageHighestPlayerLevelByGroup 37 8
AddPlayer 1522393485 62 40
AddPlayer 44828046 10 20
AddPlayer 1842505810 27 11
AddPlayer 1525954787 8 27
GetPercentOfPlayersWithScoreInBounds 889228883 53 0 0
AddPlayer 474039390 31 14
RemovePlayer 11250992
RemovePlayer 2074066766
AddPlayer 153587681 59 11
AddPlayer 336552329 55 3
AddPlayer 2086680228 45 7
AddPlayer 1559838749 42 27
AddPlayer -4 35 52
AddPlayer 994315431 29 29
AddPlayer 1341825510 19 10
IncreasePlayerIDLevel 0 1
AddPlayer 1875607549 15 53
AddPlayer 1495968988 36 28
AddPlayer 2099891178 7 41
MergeGroups 29 4
AverageHighestPlayerLevelByGroup 0 206
AddPlayer 1695722295 39 56
AddPlayer 314782468 24 32
AddPlayer 171212840 21 23
MergeGroups 44 12
IncreasePlayerIDLevel 1240292922 9
AddPlayer 49160890 13 19
AddPlayer 779926620 20 24
GetPercentOfPlayersWithScoreInBounds 21 56 0 0
RemovePlayer 1121780133
AddPlayer 1494375003 5 25
MergeGroups 2 17
AddPlayer 2005603147 41 32
MergeGroups 25 15
AverageHighestPlayerLevelByGroup 26 7903
IncreasePlayerIDLevel 1591151175 3
AddPlayer 1159569259 28 57
AddPlayer 299946623 62 34
MergeGroups 27 42
AddPlayer 938672686 50 9
AddPlayer 529055412 1055171694 11
AddPlayer 1022958334 27 16
AverageHighestPlayerLevelByGroup 18 3
MergeGroups 37 40
AddPlayer 319950176 26 59
AddPlayer 1294661709 4 7
AddPlayer 1219942504 31 16
ChangePlayerIDScore 504069404 49
GetPercentOfPlayersWithScoreInBounds 0 4 0 0
ChangePlayerIDScore 1732613636 27
AverageHighestPlayerLevelByGroup 34 20
AddPlayer 154469002 54 4
AddPlayer 16047736 52 44
AddPlayer 906936137 56 54
MergeGroups 26 38
AddPlayer 1736533101 20 33
AddPlayer 1205880703 26 44
RemovePlayer 26300412
AddPlayer 1004656122 14 7
AddPlayer 73560099 15 45
AddPlayer 1029067138 40 44
AddPlayer 1912821369 46 57
