Init 94 116
AddPlayer 1262321727 14 108
AddPlayer 2116519951 39 69
AddPlayer 1816682538 70 98
AddPlayer 753988522 88 83
AddPlayer 1586773172 28 21
AddPlayer 417773463 59 18
AddPlayer 1961991681 66 88
AddPlayer 2040448507 61 78
AddPlayer 1388075046 11 77
AddPlayer 613238741 1001443284 97
AddPlayer 132700707 30 4
AddPlayer 1758916997 13 16
AddPlayer 1445781922 19 24
AddPlayer 1392378671 36 8
AddPlayer 2116519951 35 70
AddPlayer 1262321727 49 61
AddPlayer 2040448507 30 20
AddPlayer 929431726 16 25
AddPlayer 285519958 19 74
AddPlayer 1758916997 45 113
AddPlayer 830816292 82 45
AddPlayer -2 59 54
AddPlayer 317336470 37 113
AddPlayer 1919210757 27 23
AddPlayer 1685614900 21 11
AddPlayer 1468555887 93 8
AddPlayer 837304205 68 21
AddPlayer 1392378671 75 103
AddPlayer 1647765232 51 104
AddPlayer 501721403 36 32
AddPlayer 1401241497 91 69
AddPlayer 322322693 34 42
AddPlayer 2040448507 6 73
AddPlayer 1910761173 36 20
AddPlayer 1026976773 87 10
AddPlayer 694589822 62 80
AddPlayer 1162351811 22 57
AddPlayer 1159082609 32 62
AddPlayer 285519958 23 86
AddPlayer 1402835605 30 57
AddPlayer 317336470 5 42
AddPlayer 1796994344 1846901026 5
AddPlayer 1171375274 88 46
AddPlayer 624043607 67 105
AddPlayer 1566670501 61 97
RemovePlayer 652578233
AddPlayer 1982722216 18 91
AddPlayer 57348472 65 2
AddPlayer 1621465849 78 23
AddPlayer 926213744 93 38
AddPlayer 1843653274 12 85
AddPlayer 2092621696 10 1872286316
AddPlayer 262617567 -3 2
AddPlayer 288284213 76 112
AddPlayer 599844534 25 8
AddPlayer 1182196418 65 65
AddPlayer 188237670 58 71
AddPlayer 256168845 65 46
AddPlayer 886275080 46 106
AddPlayer 1651187129 9 7
AddPlayer 1262321727 16 35
AddPlayer 1130563701 94 65
AddPlayer 1402835605 27 56
AddPlayer 658168007 14 55
AddPlayer 1923603007 87 108
AddPlayer 186620452 21 115
AddPlayer 1865547306 10 107
AddPlayer 135146771 59 47
AddPlayer 284233563 74 65
AddPlayer 1857962593 25 99
AddPlayer 639121757 6 1
AddPlayer 434652829 19 14
AddPlayer 975832661 26 -5
AddPlayer 120781841 94 33
MergeGroups 50 1947242839
AddPlayer 359372155 69 15
AddPlayer 1505384568 48 1
AddPlayer 1586458039 83 25
AddPlayer 1388075046 17 82
AddPlayer 374531666 89 85
AddPlayer 1233911698 13 36
AddPlayer 242320588 51 11
AddPlayer 1470436497 11 51
AddPlayer 956054533 3 46
AddPlayer 1138154812 37 44
AddPlayer 1891487073 51471008 43
AddPlayer 888345916 16 100
AddPlayer 259846349 69 92
AddPlayer 1566670501 83 10
AddPlayer 375628967 68 69
AddPlayer 1610744147 9 64
AddPlayer -4 48 21
AddPlayer 214028666 19 111
AddPlayer -6 44 22
AddPlayer 882106667 59 77
AddPlayer 248350731 4 14
AddPlayer 1208232416 66 420586906
AddPlayer 248350731 93 71
AddPlayer 934803129 87 52
AddPlayer 406907654 82 28
AddPlayer 1936086119 3 84
AddPlayer 1729718502 60 26
AddPlayer 1265377196 35 -8
AddPlayer 635776363 75 7
AddPlayer 911907091 76 93
AddPlayer 687513520 47 13
AddPlayer -6 64 83
AddPlayer 1215894146 3 25
AddPlayer 910024378 69 72
AddPlayer 796904290 84 5
AddPlayer 1939694165 61 111
AddPlayer 1285268446 50 75
AddPlayer 1019613369 12 -9
AddPlayer 235323905 40 81
AddPlayer 796904290 91 48
AddPlayer 1026744535 25 -9
MergeGroups 91 38
AddPlayer 96633392 74 83
AddPlayer 1159224565 9 16
AddPlayer 125279621 13 101
AddPlayer 1749032374 10 116
AddPlayer 917448337 20 105
AddPlayer 50964452 24 24
AddPlayer 1092749251 22 97
AddPlayer 2133185150 37 47
IncreasePlayerIDLevel 1651187129 9
AddPlayer 1467918557 60 59
AddPlayer 1402835605 53 116
AddPlayer 81855330 68 35
AddPlayer 563063362 8 42
AddPlayer 1826530385 59 91
AddPlayer 1144051609 73 77
AddPlayer 420667650 5 10
AddPlayer 1969273634 61 38
AddPlayer 161606917 90 61
AddPlayer 1433313027 65 33
AddPlayer 855180089 54 31
AddPlayer 1264542995 93 33
AddPlayer 1663887115 55 20
AddPlayer 828145933 82 67
AddPlayer 1647765232 30 59
AddPlayer 644350242 59 107
AddPlayer 828231274 457567218 16
AddPlayer 1735592922 23 114
AddPlayer 694589822 75 101
AddPlayer 1728043477 37 55
AddPlayer 1685148427 39 47
IncreasePlayerIDLevel 855180089 2
AddPlayer 3247724 16 55
AddPlayer 1506998690 33 8
AddPlayer 516508557 90 40
AddPlayer -6 29 80
AddPlayer 2059495589 28 76
AddPlayer 1470436497 91 91
IncreasePlayerIDLevel 2059555712 1
AddPlayer 205236196 36 16
AddPlayer 594706072 74 99
AddPlayer 1959833135 84 39
AddPlayer 2073038784 30 48
RemovePlayer 125279621
AddPlayer 1396441803 19 46
RemovePlayer 694589822
AddPlayer 250325058 32 41
AddPlayer 1885395523 62234146 73
AddPlayer 480592817 72 58
AddPlayer 672875888 14 82
AddPlayer 236131923 68 90
AddPlayer 1227122524 27 100
AddPlayer 421260831 42 97
AddPlayer 1478081455 6 106
AddPlayer 822058474 47 101
AddPlayer 458012598 41 3
AddPlayer -2 19 48
RemovePlayer 1388075046
AddPlayer 912260241 89 15
AddPlayer 1287293914 50 67
AddPlayer 1149097468 14 96
AddPlayer 1468555887 10 85
AddPlayer 1834267375 84 57
AddPlayer 635776363 54 54
GetPercentOfPlayersWithScoreInBounds 0 16 0 0
AddPlayer 1429586119 32 99
AddPlayer 1171091015 61 50
AddPlayer 143603541 33 38
AddPlayer 1748350024 36 26
AddPlayer 1511269658 9 115
AddPlayer 366033346 39 43
AddPlayer 1867995338 81 96
AddPlayer 787623246 62 45
AddPlayer -7 24 36
AddPlayer 1122251644 38 111
AddPlayer 2071204034 -5 43
AddPlayer 1005951864 8 9
AddPlayer 912260241 58 16
AddPlayer 385001823 36 57
AddPlayer -8 65 41
AddPlayer 677247498 26 39
AddPlayer 1640165399 53 66
AddPlayer 343754534 4 5
AddPlayer 1691266666 53 109
AddPlayer 917448337 79 56
AddPlayer 182314959 76 66
AddPlayer 1293657720 63 113
AddPlayer 1992176341 27 83
AddPlayer 1430500437 42 65
RemovePlayer 120781841
AddPlayer 1959833135 91 22
MergeGroups 80 91
AverageHighestPlayerLevelByGroup 0 24
AddPlayer 1957859330 67 63
AddPlayer 2038931591 48 54
AddPlayer 248350731 46 54
AverageHighestPlayerLevelByGroup 90 2
IncreasePlayerIDLevel 1433313027 5
AddPlayer 1282014032 75 13
IncreasePlayerIDLevel 563063362 6
AverageHighestPlayerLevelByGroup 0 137
AddPlayer 168744227 74 54
MergeGroups 59 58
AddPlayer 352258227 44 113
AddPlayer -4 6 103
IncreasePlayerIDLevel 480592817 3
AddPlayer 822681799 54 98
GetPercentOfPlayersWithScoreInBounds 0 23 0 0
AddPlayer 1384379575 19 103
AddPlayer 1010926001 21 55
AddPlayer 706852297 59 103
GetPercentOfPlayersWithScoreInBounds 47 21 0 0
AddPlayer 1316309951 74 252975746
AddPlayer 1980745034 17 81
AddPlayer 1019862320 28 41
AddPlayer 1401241497 65 64
AddPlayer 1019862320 77 97
AddPlayer 621382366 66 20
AddPlayer 2135011223 10 22
AddPlayer 1780856066 44 82
AddPlayer 1392680283 45 35
AddPlayer 575534908 64 13
AddPlayer 1892705117 70 107
AddPlayer 2136543455 35 101
AddPlayer 112168330 17 -4
AddPlayer 891364057 40 85
AddPlayer 1117127080 36 103
AddPlayer 1826406543 11 85
AddPlayer 1265667783 71 49
AddPlayer 565215486 88 49
RemovePlayer -5
AddPlayer 2034786973 0 53
AddPlayer 82835956 51 5
AddPlayer 85081780 31 62
AddPlayer 2037901507 39 44
AddPlayer 63103696 43 89
AddPlayer 300551836 14 95
RemovePlayer 1923603007
AddPlayer 1621468950 76 19
AddPlayer -4 71 53
AddPlayer 2082147600 42 17
AddPlayer 1325356016 8 40
AddPlayer 810648784 17 2
AddPlayer 56298845 87 84
RemovePlayer 1748350024
AddPlayer 2005023842 37 59
IncreasePlayerIDLevel 815865422 2
AddPlayer 400991021 80 97
AddPlayer 1090798567 39 103
AddPlayer 1586773172 20 18
AddPlayer 1120818322 81 36
AddPlayer 1953374711 85 54
AddPlayer 34373767 94 64
AddPlayer 789681825 81 100
IncreasePlayerIDLevel 565215486 2
AddPlayer 57281208 57 89
RemovePlayer 1227122524
AddPlayer 1422775520 13 8
AddPlayer 0 89 101
AddPlayer 835827050 34 48
AddPlayer 1639654611 94 37
AddPlayer 1867995338 15 91
AddPlayer -4 88 10
AddPlayer 1808648940 65 75
AddPlayer 993607852 29 112
AddPlayer 283457023 24 19
AddPlayer 42885232 17 60
AddPlayer 944678729 71 49
AddPlayer 39934539 230689737 90
AddPlayer 1588817768 66 52
AddPlayer 1720406853 51 28
ChangePlayerIDScore 420667650 26
AddPlayer 1524061254 82 106
AddPlayer 752982418 39 31
AddPlayer 1739126719 61 4
AddPlayer 1988568020 56 75
AddPlayer 1691266666 84 5
GetPercentOfPlayersWithScoreInBounds 0 19 0 0
AddPlayer 448380657 55 44
AddPlayer 376868693 20 96
AddPlayer 184227585 94 50
AddPlayer 335572287 23 40
AddPlayer 444290648 9 -7
AddPlayer 1803137595 65 49
AddPlayer 516387631 33 16
AddPlayer 2119232118 84 -6
AddPlayer 208283759 27 63
RemovePlayer 1980745034
AddPlayer 57965763 59 65
AddPlayer 923318476 27 1019605432
AddPlayer 937406770 -3 45
GetPercentOfPlayersWithScoreInBounds 8 -1 1 0
AddPlayer 500236263 58 109
AddPlayer 2039978808 34 85
MergeGroups 88 33
AddPlayer 1921481329 57 54
ChangePlayerIDScore 143603541 99
AddPlayer 1621468950 19 67
AddPlayer 310648888 50 115
GetPercentOfPlayersWithScoreInBounds 0 91 0 0
IncreasePlayerIDLevel 1293657720 3
AddPlayer 480730077 84 48
GetPercentOfPlayersWithScoreInBounds 91 111 0 0
AddPlayer 66207457 26 86
AddPlayer -1 82 17
AddPlayer 1401413010 1 93
MergeGroups 1606124943 31
AverageHighestPlayerLevelByGroup 71 2
AddPlayer 149431098 86 40
AddPlayer 95323381 2 83
RemovePlayer 480592817
AverageHighestPlayerLevelByGroup 0 163
MergeGroups 85 38
AddPlayer 8139004 31 48
RemovePlayer 753988522
AddPlayer 2102181063 14 45
MergeGroups 88 9
AddPlayer 300713952 70 107
AddPlayer 1100072907 29 98
ChangePlayerIDScore 1478081455 97
AddPlayer 1401809927 13 7
AddPlayer 369109688 49 596484259
AddPlayer 1841882048 61 1
AddPlayer 923465458 85 23
AddPlayer 1242779634 36 108
AddPlayer 914042282 81 86
AddPlayer 387051892 48 46
AddPlayer 221316769 25 83
AddPlayer 1405043863 1583181476 88
AddPlayer 1262509353 75 116
AddPlayer 1498326491 64 42
AddPlayer 303173238 48 69
AddPlayer 1105189093 2 47
AddPlayer 1511269658 25 25
AddPlayer 829031926 72 15
AddPlayer 1107633811 70 20
AddPlayer -10 31 24
AverageHighestPlayerLevelByGroup 18 1
AddPlayer 2065698575 15 10
AddPlayer 235323905 87 51
AddPlayer 498586036 84 30
AddPlayer 425249416 46 56
AddPlayer 1857962593 16 55
AddPlayer 1578545468 89 13
AddPlayer 316852581 -2 105
AddPlayer 941583998 41 49
ChangePlayerIDScore 1429586119 11
AddPlayer 611566887 6 90
AddPlayer 1384379575 74 80
AddPlayer 1285766102 16 83
AddPlayer 486392092 51 27
AddPlayer 1402072911 80 61
AddPlayer 2002709802 94 75
AddPlayer 1318090917 55 111
AddPlayer 54274198 41 30
AddPlayer 516508557 19 62
AddPlayer -1 12 108
RemovePlayer 1826530385
AddPlayer 664317590 33 73
AddPlayer -7 19 62
AddPlayer 210926394 17 44
AddPlayer 1680403073 62 2
AddPlayer 1253672301 46 47
AddPlayer -7 15 107
AddPlayer 2102181063 46 102
AddPlayer 1219924415 86 90
AddPlayer 816461118 66 563667020
AddPlayer 2055171451 8 20
AddPlayer 1513321534 61 74
ChangePlayerIDScore 1621468950 12
AddPlayer 1679564274 29 21
AddPlayer 1966841317 18 113
AddPlayer 1730001486 8 90
RemovePlayer 1857962593
AverageHighestPlayerLevelByGroup 65 4
AddPlayer 1244745768 79 11
AddPlayer 810648784 13 81
AddPlayer -1 14 97
ChangePlayerIDScore 892361331 25
AddPlayer 2056443473 87 95
AddPlayer 934492393 53 21
IncreasePlayerIDLevel 1988568020 7
AddPlayer 887404520 11 416804226
ChangePlayerIDScore 458012598 81
AverageHighestPlayerLevelByGroup 70 -10
AddPlayer 704907129 30 94
AddPlayer 125208900 51 45
AddPlayer 958381517 73 43
AddPlayer 1327887560 56 79
AddPlayer 210926394 25 51
AddPlayer 360476538 64 60
AddPlayer 275534596 78 114
AddPlayer 1740605984 59 112
AddPlayer 226050284 55 35
AddPlayer 833266815 22 1
AddPlayer 2080126878 19 22
AddPlayer 27219145 2 12
AddPlayer 1018790659 49 38
AddPlayer 2109703077 31 23
AddPlayer 37173610 58 40
IncreasePlayerIDLevel 57281208 3
AddPlayer 2058913883 53 77
AddPlayer 1594191284 94 24
AddPlayer 1647765232 49 84
AddPlayer 1461688163 43 69
AddPlayer 279180293 16 44
AddPlayer 2101591503 84 -3
AddPlayer 1693211450 94 949337412
AddPlayer 2051716982 15 60
AddPlayer 640805668 19 12
AddPlayer 2048134242 9 87
AddPlayer 1011960738 67 20
AddPlayer 211848167 45 64
AddPlayer 106373939 -1 51
AddPlayer 409445578 44 115
AddPlayer 1447030331 35 105
AddPlayer 914853992 -6 40
RemovePlayer 400991021
AddPlayer 214028666 84 75
AddPlayer 86285041 31 11
AddPlayer 709699692 21 73
ChangePlayerIDScore 1910761173 95
AddPlayer 851569004 61 34
AddPlayer 1674862537 37 96
AddPlayer 1383957889 94 46
AddPlayer -10 43 77
AddPlayer 1056927178 64 16
AddPlayer 797970550 20 69
MergeGroups 6 23
AddPlayer 2086651614 90 34
GetPercentOfPlayersWithScoreInBounds 13 16 0 0
AddPlayer 349784872 39 24
AddPlayer 1584205150 67 5
AddPlayer 1845691714 85 49
AddPlayer 672467333 14 90
AddPlayer 1338583959 77 21
AddPlayer 162713089 88 88
AddPlayer 1677973795 68 55
IncreasePlayerIDLevel 242320588 6
