Init 51 82
AddPlayer 1950560613 37 1247523600
AddPlayer 828405038 1674698975 56
AddPlayer 1511420048 29 66
AddPlayer 1081591711 12 68
AddPlayer 907239791 10 29
AddPlayer 1158371791 34 1
AddPlayer 926209969 15 5
AddPlayer 1800682898 23 11
AddPlayer 1159366719 2 36
AddPlayer 1753046443 30 57
AddPlayer 1524129907 3 64
AddPlayer 2130012562 40 32
AddPlayer 1278198528 41 75
AddPlayer 1822683992 40 66
AddPlayer 167738255 41 39
AddPlayer 328459528 48 25
AddPlayer 125542003 13 79
AddPlayer 1336616050 21 28
AddPlayer 1598661893 19 53
AddPlayer -9 36 50
AddPlayer 1661984795 50 37
AddPlayer 751777562 37 38
AddPlayer 1347102117 23 60
AddPlayer 1074943683 44 29
AddPlayer 1733933113 27 53
AddPlayer 1159366719 50 55
AddPlayer 700248235 36 62
AddPlayer 757106355 32 27
AddPlayer 1495885269 4 12
AddPlayer 1469172890 23 40
AddPlayer 1231338677 31 37
AddPlayer 691830750 9 31
GetPercentOfPlayersWithScoreInBounds 31 37 0 0
AddPlayer 2009625369 2 43
AddPlayer 840652572 22 50
AverageHighestPlayerLevelByGroup 0 5
AddPlayer 847045340 34 6
AddPlayer -8 4 54
AddPlayer 235604879 38 51
AddPlayer 201869616 43 16
AddPlayer 270768082 14 35
AddPlayer 1153449344 27 34
AddPlayer -1 47 61
AddPlayer 1178397486 36 1110450681
AddPlayer 453675207 50 82
AddPlayer 672091799 21 51
AddPlayer 847045340 20 1
AddPlayer 1080156621 22 -4
AddPlayer 1675815235 25 24
AddPlayer 1495885269 43 74
AddPlayer 825671069 5 75
AddPlayer 1829036053 13 67
AddPlayer 1714383861 16 24
MergeGroups 10 42
AddPlayer 1366235788 37 63
AddPlayer 1474156689 5 30
AddPlayer 1332707691 43 53
AddPlayer 1262938802 39 18
AddPlayer 1104755524 23 20
AddPlayer 545997774 49 34
AddPlayer 1608238916 41 47
ChangePlayerIDScore -10 15
AddPlayer 1277223902 23 31
AddPlayer 41616806 27 58
AddPlayer 1715121380 50 30
AddPlayer 2003998928 23 11
RemovePlayer 1524129907
AddPlayer 556021687 7 43
AddPlayer 642087328 10 11
AddPlayer 2012143995 4 1
AddPlayer -3 8 48
AddPlayer 1153484109 6 71
AddPlayer -1 42 36
AddPlayer 847045340 42 57
AddPlayer 849160770 39 47
AddPlayer 1463118334 47 58
AddPlayer 907044191 26 75
AddPlayer 1563718143 27 57
AddPlayer 632125906 43 62
MergeGroups 33 20
AddPlayer 598459565 1 24
AddPlayer 524907336 47 18
AddPlayer 1385492109 27 9
AddPlayer 1204118723 4 59
AddPlayer 2037551820 39 6
AddPlayer 711474467 51 55
AddPlayer 2095614330 48 10
AddPlayer 2095614330 32 54
AddPlayer 1978736677 20 13
AddPlayer 938647717 29 15
AddPlayer 763579304 44 46
AddPlayer 813049148 34 74
AddPlayer 753083950 44 43
AddPlayer 1744012158 19 32
AddPlayer 1707158972 3 66
AddPlayer 440226589 19 56
AddPlayer 1603208799 28 6
AddPlayer 239582446 9 56
AddPlayer 2071196217 36 78
AddPlayer 1718190553 10 5
IncreasePlayerIDLevel 1104755524 4
AddPlayer 222972030 2 81
