Init 66 34
AddPlayer 2048846392 65 29
AddPlayer 123388648 64 24
AddPlayer 1305965048 41 10
AddPlayer 1726764099 59 24
AddPlayer 1295037522 0 32
AddPlayer 1733296617 6 32
AddPlayer 2047204581 18 25
AddPlayer 186585574 1728239534 24
AddPlayer 1726764099 31 26
AddPlayer 106544991 25 23
AddPlayer 2048846392 28 22
AddPlayer 1394932297 57 27
AddPlayer 920367914 38 33
AddPlayer 46156314 64 19
AddPlayer 661134507 28 13
AddPlayer 885084468 23 34
AddPlayer 2067665257 9 26
AddPlayer 1380472145 34 -4
AddPlayer 2048846392 53 22
AddPlayer 744520393 45 26
AddPlayer 1218470253 52 7
AddPlayer 384036238 10 7
AddPlayer 1185687417 63 23
AddPlayer 1218470253 2 12
AddPlayer -7 35 29
AddPlayer 623831977 17 21
AddPlayer 1820521846 66 21
AddPlayer 1655490487 2 12
AddPlayer 818538605 28 33
AddPlayer 1079604451 31 16
AddPlayer 206681233 13 6
AddPlayer 1347328885 21 12
AddPlayer 1573003698 14 26
AddPlayer 1255256855 41 33
AddPlayer 1347328885 29 34
AddPlayer -5 29 29
AddPlayer -6 23 21
AddPlayer 734452440 41 7
AddPlayer 1812631515 50 33
AddPlayer 356220120 47 6
AddPlayer 1346789058 30 24
AddPlayer 1145883226 34 1
AddPlayer 1215311432 44 19
AddPlayer 1218470253 17 27
AddPlayer 539188625 26 26
AddPlayer 1382858142 8 27
AddPlayer 1215311432 19 11
AddPlayer 22271653 7 9
AddPlayer 1606406395 24 1
AddPlayer 318086224 4 10
AddPlayer 203127867 5 23
AddPlayer 203127867 25 6
AddPlayer 1421457349 23 9
AddPlayer 1024996496 29 33
AddPlayer 462406123 2 19
AddPlayer 121691029 6 7
GetPercentOfPlayersWithScoreInBounds 0 31 0 0
AddPlayer 1979611751 33 20
AddPlayer 2087332674 15 26
AddPlayer 890215676 20 5
AddPlayer 1505899492 40 20
AddPlayer 728891380 26 12
AddPlayer 1031801185 35 25
AddPlayer 1521416328 49 5
AddPlayer 947506433 14 17
AddPlayer 1595238622 24 11
AddPlayer 149725149 41 34
AddPlayer 1730598104 53 13
AddPlayer 532341543 34 17
AddPlayer 1809280149 41 7
AddPlayer 1414509795 37 27
AddPlayer 14599348 7 28
AddPlayer 593839765 4 31
AddPlayer 827637280 4 21
AddPlayer 909805206 42 17
AddPlayer 2118476459 41 17
AddPlayer 1988960079 57 31
AddPlayer 221644392 7 12
AddPlayer 1171972721 43 14
AddPlayer 254577138 4 5
AddPlayer 1207689000 66 32
AddPlayer 2111644150 56 4
AddPlayer 123388648 49 16
AddPlayer 1216185634 57 17
AddPlayer 285880056 32 28
AddPlayer 977567049 28 16
AddPlayer 797728309 12 9
AddPlayer 523263976 9 2
AddPlayer 433732861 39 2
AddPlayer 2079929180 10 26
AddPlayer 2048846392 59 12
AddPlayer 1186825657 37 13
AddPlayer 744520393 56 4
AddPlayer 11184725 42 23
AddPlayer 232735683 56 2
AddPlayer 1808110164 51 7
AddPlayer 420320149 8 14
AddPlayer 2008022019 37 1
AddPlayer 682957274 13 5
AddPlayer 255536022 54 10
AddPlayer 1721831586 58 24
AddPlayer 514935857 -2 32
AddPlayer 286693870 19 1
AddPlayer 411492002 8 23
AddPlayer 834952241 41 30
AddPlayer 1819368794 42 18
AddPlayer 852334111 62 28
MergeGroups 37 22
AddPlayer 1693614861 60 21
AddPlayer 1584989463 27 8
AddPlayer 466859151 19 34
AddPlayer 898993989 38 28
AddPlayer 1934303020 8 31
AddPlayer 137963758 48 30
AddPlayer 1530458612 -9 32
AddPlayer 1244737346 52 28
AddPlayer 885084468 64 15
AddPlayer 560701357 5 6
AddPlayer 148117662 31 6
AddPlayer 1552119014 37 26
AddPlayer 78722780 21 14
AddPlayer 1569472480 66 34
AddPlayer 646263582 32 28
AddPlayer 246344819 33 34
AddPlayer 1439448572 4 13
AddPlayer 1194716824 3 28
AddPlayer 789103723 38 33
AddPlayer 2018824161 3 10
AddPlayer 1404315871 42 23
AddPlayer 2042819658 6 24
AddPlayer 284630502 49 17
AddPlayer 1988721189 37 17
AddPlayer 1242178552 66 23
AddPlayer 2111644150 34 20
AddPlayer 1732694611 46 20
AddPlayer 232735683 1 7
AddPlayer 422281653 3 32
AddPlayer 1078608775 20 11
AddPlayer 1373823493 18 6
AddPlayer 2042819658 64 1
AddPlayer 2029503238 16 29
AddPlayer 826880060 -5 18
AddPlayer 1615419960 56 23
AddPlayer 890782753 43 7
AddPlayer 1220784726 59 4
AddPlayer 1699486991 1381432362 13
AddPlayer 1119366812 66 4
AddPlayer 92896314 66 10
AddPlayer 826237228 3 13
RemovePlayer -10
AddPlayer 856615062 4 11
AddPlayer 625421965 8 19
AddPlayer 1756601989 35 29
AddPlayer -9 18 21
AddPlayer 1796489755 16 33
AddPlayer 1958488822 62 13
AddPlayer 236566091 16 31
AddPlayer 1073240460 21 5
AddPlayer 1041135535 18 32
AddPlayer 819972525 37 12
AddPlayer 1987405293 64 33
AddPlayer 1958488822 15 20
AddPlayer 2042819658 27 19
AddPlayer 757661446 10 27
AddPlayer 1467758771 13 1905290282
AddPlayer 829962003 34 10
AddPlayer -3 12 33
AddPlayer 545700507 55 14
AddPlayer 861149058 61 17
MergeGroups 59 21
AddPlayer 30024059 0 25
AddPlayer 1584989463 4 12
AddPlayer 1584989463 42 8
AddPlayer 1998043563 43 23
AddPlayer 1985648713 59 32
MergeGroups 3 10
GetPercentOfPlayersWithScoreInBounds 0 14 0 0
AddPlayer 1502965215 64 13
AddPlayer 84851725 5 32
AddPlayer 580661351 26 24
AddPlayer 618636893 48 17
AddPlayer 2082566485 28 20
AddPlayer 817186615 22 28
AddPlayer 1928949985 43 19
AddPlayer 1804392587 11 24
AddPlayer 1207689000 35 23
AddPlayer 774888096 -2 28
AddPlayer 1809280149 42 20
AddPlayer 1316486176 8 6
AddPlayer 1485872604 10 29
AddPlayer -2 3 25
AddPlayer 565194229 11 7
AddPlayer 614095712 52 25
AddPlayer 1820073342 60 3
AddPlayer 312286104 4 21
AddPlayer -5 37 23
AddPlayer 646263582 33 15
AddPlayer 1713128022 31 2
GetPercentOfPlayersWithScoreInBounds 19 18 0 0
AddPlayer 1820073342 47 23
AddPlayer 819972525 33 16
AddPlayer 1837864514 8 25
AddPlayer 1918732614 64 13
AddPlayer 771782249 59 13
AddPlayer 148117662 12 18
AddPlayer 803551495 13 23
AddPlayer 913783216 32 12
AddPlayer 1240651870 47 30
AddPlayer 663528633 36 7
AddPlayer 1933374168 5 11
AddPlayer 2035555724 22 8
AddPlayer 2029240710 25 31
AddPlayer 203127867 1 21
AddPlayer 745591254 45 3
AddPlayer 898829410 30 33
AddPlayer -5 65 18
ChangePlayerIDScore 653705157 9
RemovePlayer 1439448572
AddPlayer 679146135 54 13
AddPlayer 1864587569 12 6
IncreasePlayerIDLevel 1305965048 5
AddPlayer 827637280 26 3
AddPlayer 663528633 22 19
ChangePlayerIDScore 2079929180 5
AddPlayer 11184725 48 12
AddPlayer 1843969359 5 9
AddPlayer 485390020 24 10
AddPlayer 34456338 43 11
AddPlayer 1915917498 51 9
AddPlayer 958959224 56 32
AddPlayer 2075277872 27 18
AddPlayer -4 18 2
AddPlayer 1624382325 10 20
AddPlayer 1419118642 36 6
AddPlayer 1231226624 59 13
AddPlayer 223546396 24 22
AddPlayer 945825086 37 25
AddPlayer 977567049 13 3
AddPlayer 2048296233 8 5
AddPlayer 1264832113 40 11
AddPlayer 1145883226 50 7
AddPlayer 2067665257 7 26
AddPlayer 1313478170 53 22
AddPlayer 1162113953 16 11
AddPlayer 1526684985 22 22
AddPlayer 683344233 64 26
AddPlayer 2048846392 33 19
AddPlayer 898993989 51 29
AddPlayer 1510803109 3 32
AddPlayer 654506677 13 25
AddPlayer 890215676 1 14
AddPlayer 1302909028 46 32
AddPlayer 837064601 9 28
AddPlayer 2018824161 26 11
AddPlayer 809522560 44 1687530846
AddPlayer 136596789 58 4
AddPlayer 247697955 65 34
MergeGroups 22 57
ChangePlayerIDScore 1732694611 5
AddPlayer 511136632 1367631516 27
ChangePlayerIDScore 682957274 1
RemovePlayer 22271653
AddPlayer 171955062 60 30
AddPlayer 2119118834 10 25
MergeGroups 61 34
AddPlayer 1209719098 59 12
AddPlayer 156094250 43 9
AddPlayer 1577233498 1977024584 22
AddPlayer 612505773 65 12
AddPlayer 523263976 13 3
AddPlayer 363222514 19 4
AddPlayer 1293507588 45 24
IncreasePlayerIDLevel 1933374168 3
AddPlayer 1900629471 44 15
AddPlayer 1428607771 65 32
AddPlayer 454455635 25 25
AddPlayer 660342035 23 32
AddPlayer 2013419640 33 19
IncreasePlayerIDLevel 1552119014 2
AddPlayer 207848842 59 4
AddPlayer 1879871592 33 3
AddPlayer 1425729135 42 34
IncreasePlayerIDLevel 384036238 7
AddPlayer 146637545 60 10
AddPlayer 906980938 64 27
IncreasePlayerIDLevel -5 5
AddPlayer 2130531931 15 33
AddPlayer 1455936354 -6 29
MergeGroups 27 -8
AddPlayer 1832847420 54 28
AddPlayer 2121246576 52 33
AddPlayer 802148248 -1 29
AddPlayer 599810568 29 7
IncreasePlayerIDLevel -2 4
ChangePlayerIDScore 1552119014 17
AddPlayer 665541194 22 4
AddPlayer 536224970 7 9
RemovePlayer 618636893
AddPlayer 1297703264 59 7
AddPlayer 1829345490 34 9
AddPlayer 312286104 41 14
AddPlayer 616002593 42 18
AddPlayer 2007793062 47 4
AddPlayer 35574841 58 1158637197
AddPlayer 34246246 35 23
MergeGroups 65 -9
AddPlayer 1700164319 48 9
AddPlayer 657193841 20 26
AddPlayer 1215402078 40 1890721742
AddPlayer 308965630 40 6
AddPlayer 388463847 33 8
AddPlayer 1087870554 13 31
AddPlayer 924516547 30 20
AddPlayer 2067455836 13 29
AddPlayer 375268582 22 1
AddPlayer 990739193 58 14
AddPlayer 1370421185 36 30
AddPlayer 1066353636 4 19
AverageHighestPlayerLevelByGroup 20 7355
AddPlayer 1177356183 1 2
AddPlayer 1969938602 28 17
AddPlayer 1179635735 3 1
AddPlayer 1993862459 18 23
MergeGroups 2053824505 61
AddPlayer 1728374236 6 1494667532
IncreasePlayerIDLevel 532341543 3
AddPlayer 1870374947 3 20
AddPlayer 921256442 54 33
AddPlayer 110699615 26 18
AddPlayer 1213356639 25 5
AddPlayer -1 54 21
AddPlayer 1472382897 -1 16
AddPlayer 218521151 1 8
AddPlayer 925277675 61 18
MergeGroups 63 64
AddPlayer 121569309 39 16
AverageHighestPlayerLevelByGroup 49 2
AddPlayer 1503595260 48 11
AddPlayer 149683202 43 3
AddPlayer 1353866017 20 30
AddPlayer 1337694763 19 16
AddPlayer 720880648 45 29
AverageHighestPlayerLevelByGroup 0 140
AddPlayer 620837897 54 9
AddPlayer 1716192392 39 26
AddPlayer 1980046377 58 14
AddPlayer 1499382282 21 34
AddPlayer 136293412 5 2
AddPlayer 1091809370 21 -5
AddPlayer 1731694044 47 23
AddPlayer 1502144000 29 6
AddPlayer 1859725724 50 29
AddPlayer 1459669003 59 31
AddPlayer 899856181 46 17
RemovePlayer 958959224
AddPlayer 914705042 44 13
AddPlayer 1615975821 22 30
AddPlayer 614190941 1 27
AverageHighestPlayerLevelByGroup 21 12
AddPlayer 1778228243 50 30
AddPlayer 1087212199 21 24
MergeGroups 44 61
GetPercentOfPlayersWithScoreInBounds 23 28 0 0
AddPlayer 1247206170 9 16
AddPlayer 219403446 57 5
AddPlayer 638062750 43 34
AddPlayer 1503829558 25 18
AddPlayer -1 34 5
AddPlayer 493203819 40 30
AddPlayer 777526172 27 11
AddPlayer 200046900 34 19
MergeGroups 23 48
AddPlayer 1505899492 40 24
ChangePlayerIDScore 1985648713 26
AddPlayer 638550422 7 8
AddPlayer 795665889 44 1
AverageHighestPlayerLevelByGroup 0 34
AddPlayer 872788730 20 22
AddPlayer 1085226467 36 13
AddPlayer 1510988823 22 15
AddPlayer 1088484656 63 27
AddPlayer 1807967070 58 19
GetPercentOfPlayersWithScoreInBounds 1128108268 15 0 0
AddPlayer 471090630 2 5
AddPlayer 2133699536 19 23
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
AddPlayer 375519327 30 16
AddPlayer 1436893295 58 17
AddPlayer 1585995752 26 9
AddPlayer 315885514 51 21
AddPlayer 1302909028 48 5
AddPlayer 1372817998 30 5
GetPercentOfPlayersWithScoreInBounds 0 25 0 0
AddPlayer 411729291 681280965 3
AddPlayer 1521449172 62 9
AddPlayer 1397151006 56 25
AddPlayer 1346441176 18 18
AddPlayer 416040016 34 4
AddPlayer 513864882 5 2
AddPlayer 2016114349 -4 30
AddPlayer -1 45 30
MergeGroups 19 1108986946
AddPlayer 897834758 48 16
AddPlayer 1729114332 63 22
AddPlayer 1294923604 30 15
ChangePlayerIDScore 819972525 20
AddPlayer 1231845453 44 1
AverageHighestPlayerLevelByGroup 0 3510
AddPlayer 1178709346 5 26
IncreasePlayerIDLevel 734452440 7
AddPlayer 1089704948 10 11
AddPlayer 2126938249 43 23
AddPlayer 414776094 11 18
AddPlayer 1017721724 6 15
AddPlayer 1873066688 29 13
ChangePlayerIDScore 1958488822 14
AddPlayer 1187380810 23 13
AddPlayer 269332576 36 17
AddPlayer 1050754989 61 17
AddPlayer 1024188369 17 1
AddPlayer 966282457 55 32
AddPlayer 1584428065 32 20
AverageHighestPlayerLevelByGroup 0 44
AddPlayer 508958410 33 23
AddPlayer 947506433 47 34
ChangePlayerIDScore 1215311432 26
GetPercentOfPlayersWithScoreInBounds 28 31 0 0
AddPlayer 36683626 6 16
AddPlayer 51211647 14 31
AddPlayer 1622552656 65 14
AddPlayer 1705525860 8 2
AddPlayer 1795276873 38 22
RemovePlayer 1756601989
AddPlayer 2071433607 16 1
AddPlayer 660342035 54 16
AddPlayer 159482939 26 27
IncreasePlayerIDLevel 2018824161 8
ChangePlayerIDScore 106544991 34
AddPlayer 1722932979 21 5
AddPlayer 445404936 11 19
RemovePlayer 734452440
IncreasePlayerIDLevel 898993989 2
AddPlayer 1165129007 8 11
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 372345023 19 4
AddPlayer 263641347 22 11
AddPlayer 573661994 54 10
AddPlayer 1204706019 3 33
ChangePlayerIDScore 471090630 5
AddPlayer 2063098118 41 25
AddPlayer 68262409 35 14
AddPlayer 1651504270 7 21
AddPlayer 714271119 38 12
AddPlayer 569266487 2 19
AddPlayer 549300127 49 32
AddPlayer 1549438725 58 19
AddPlayer 1180031376 58 9
AverageHighestPlayerLevelByGroup 44 -10
AddPlayer 1298408980 17 4
AddPlayer 1012988836 35 34
AddPlayer 308248925 18 22
AddPlayer 1330850597 2 29
AddPlayer 1968025222 59 29
AddPlayer 1003918396 21 28
AddPlayer 1745358459 65 33
RemovePlayer 661134507
AddPlayer 735349553 64 1
AddPlayer 1684426939 35 8
GetPercentOfPlayersWithScoreInBounds 3 7 7 7
AddPlayer 1255912072 47 18
AddPlayer 1993862459 42 24
AddPlayer 1243070314 63 34
AddPlayer 2138974024 1158889436 30
AddPlayer 1405582971 12 4
AddPlayer 398627203 36 15
AddPlayer 509978865 65 33
AddPlayer 1933627313 30 30
AddPlayer 1085226467 53 11
AverageHighestPlayerLevelByGroup 0 181
AddPlayer 479255715 26 10
AddPlayer 836343293 34 17
AddPlayer 2009795748 64 23
AddPlayer 1070161326 66 5
GetPercentOfPlayersWithScoreInBounds 57 8 0 0
AddPlayer 1293507588 37 17
MergeGroups 20 52
AddPlayer 457181504 59 19
AddPlayer 1457122760 5 4
AddPlayer 1639210166 26 18
AddPlayer 222361459 -10 3
AddPlayer 1715721788 23 7
AddPlayer 529459303 5 5
AddPlayer 765271899 23 28
AddPlayer 2067455836 47 34
RemovePlayer 921256442
AddPlayer 1683733528 63 31
MergeGroups 8 10
AddPlayer 1217539828 37 30
RemovePlayer 1788271317
ChangePlayerIDScore 84851725 32
AddPlayer 1041519778 62 14
AddPlayer 1735053535 66 22
AddPlayer 1502716202 17 1
MergeGroups 38 65
AddPlayer 422281653 45 20
AddPlayer 1111062941 60 6
AddPlayer 2084114549 61 13
RemovePlayer 2009795748
GetPercentOfPlayersWithScoreInBounds -7 11 0 0
AddPlayer 749717010 29 14
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
AddPlayer 785302538 24 24
AddPlayer 441148340 47 1
AddPlayer 990739193 46 21
AddPlayer 924516547 56 20
GetPercentOfPlayersWithScoreInBounds 0 25 0 0
AddPlayer 426280313 59 24
RemovePlayer 513864882
AddPlayer 1120917262 54 15
AddPlayer 1985648713 25 27
AddPlayer 802011790 9 25
AddPlayer 868737139 10 21
AddPlayer 1198424046 29 3
AddPlayer 794855390 31 6
AddPlayer 919233924 60 9
AddPlayer -9 15 21
AddPlayer 1188810184 30 6
MergeGroups 148686869 28
AddPlayer 2076924419 794714908 3
IncreasePlayerIDLevel 1179635735 3
AddPlayer 596236308 61 1
RemovePlayer 34246246
AddPlayer 835539543 33 4
AverageHighestPlayerLevelByGroup 30 2
AddPlayer -10 28 20
AddPlayer 1088599769 41 2
MergeGroups 56 57
AddPlayer 1149857736 2 16
RemovePlayer 1255256855
AddPlayer 482227283 34 9
AddPlayer 2034784228 52 11
AddPlayer 1247206170 55 25
AddPlayer 1741781959 35 24
AddPlayer 1630011989 23 537673843
AddPlayer 1739045881 53 25
AddPlayer 883053516 36 34
ChangePlayerIDScore 532341543 28
AddPlayer 2122763612 50 28
GetPercentOfPlayersWithScoreInBounds 54 28 0 0
AddPlayer 547412249 18 30
AddPlayer 630807962 48 17
GetPercentOfPlayersWithScoreInBounds 0 20 0 0
AddPlayer 302990458 59 6
AddPlayer 1213356639 45 16
AddPlayer 2012439406 34 11
AddPlayer 356220120 10 22
AddPlayer 108498186 -6 15
RemovePlayer 344823753
MergeGroups 53 2
AddPlayer 168881800 60 12
AddPlayer 1336425401 -5 25
AddPlayer 552880362 62 360206890
AddPlayer -3 30 8
AddPlayer 18735546 -4 18
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
MergeGroups 28 26
AddPlayer 1342147774 62 21
AddPlayer 683878903 19 26
AverageHighestPlayerLevelByGroup 0 149
AddPlayer 1553073728 40 2
ChangePlayerIDScore 771782249 27
AddPlayer 682363777 66 7
AddPlayer 948638306 51 2
RemovePlayer 1066353636
AddPlayer 1197754776 42 29
AddPlayer 1947142796 4 25
AddPlayer 420894120 31 4
ChangePlayerIDScore 11184725 2
IncreasePlayerIDLevel 454455635 2
AddPlayer 96628055 616672768 31
AddPlayer 369295161 7 11
AddPlayer 1822039841 44 28
AddPlayer 211790292 43 26
AddPlayer 757661446 43 7
AddPlayer -3 63 27
AddPlayer 110699615 22 24
AddPlayer 824863340 66 14
AddPlayer 319863014 16 18
IncreasePlayerIDLevel 457181504 6
GetPercentOfPlayersWithScoreInBounds 28 20 0 0
RemovePlayer 479255715
RemovePlayer 1194716824
AddPlayer 665541194 62 11
AddPlayer 120735449 -2 14
AddPlayer 1347699482 4 22
AddPlayer 616002593 9 7
RemovePlayer 2007793062
AddPlayer 1198269255 1 9
AverageHighestPlayerLevelByGroup 0 300
IncreasePlayerIDLevel 263641347 6
AddPlayer 45987667 51 9
AddPlayer 1717873802 5 1919565258
MergeGroups 10 21
AverageHighestPlayerLevelByGroup 8 4185
AddPlayer 495853933 62 6
AddPlayer 1624988978 55 15
AddPlayer 1558465876 8 1
AddPlayer 736775538 62 18
MergeGroups 22 49
AverageHighestPlayerLevelByGroup 0 17
AddPlayer 1642740740 8 27
AddPlayer 219403446 12 14
AddPlayer 1714064027 28 13
AddPlayer 1108101506 37 19
GetPercentOfPlayersWithScoreInBounds 48 4 0 0
AddPlayer 994655486 65 31
AddPlayer 1964995935 42 13
AddPlayer 1139594479 28 10
AddPlayer 1241258921 12 3
AddPlayer 1845949932 62 3
AddPlayer 16458896 61 16
AddPlayer 716457307 63 10
AddPlayer 1412231780 19 7
AddPlayer 752365576 46 14
IncreasePlayerIDLevel 529459303 2
IncreasePlayerIDLevel 1372817998 7
AddPlayer 1900629471 42 22
AddPlayer 1584428065 28 31
GetPercentOfPlayersWithScoreInBounds 61 9 0 0
AddPlayer 1393241619 11 27
MergeGroups 30 16
AddPlayer 120270686 32 19
MergeGroups 16 53
AddPlayer 834570606 2 32
AddPlayer 38820047 21 6
RemovePlayer 1372817998
