Init 81 136
AddPlayer 1827922911 51 65
AddPlayer 188054613 64 22
AddPlayer 1360347211 59 20
AddPlayer 394948973 31 30
AddPlayer 315191335 11 91
AddPlayer 1360347211 51 2
AddPlayer 674240581 24 114
AddPlayer 205337477 69 1649472499
AddPlayer 454492030 70 3
AddPlayer 679459242 78 86
AddPlayer 662135169 16 67
AddPlayer 1833748241 16 129
AddPlayer 1228213656 59 96
AddPlayer 1389729996 33 22
AddPlayer 948443060 28 48
AddPlayer 2055535163 54 114
AddPlayer 1509072105 30 92
AddPlayer 753538574 2 17
AddPlayer 1139866979 76 18
AddPlayer 0 24 26
AddPlayer 861106389 79 78
AddPlayer 855813867 33 128
AddPlayer 828470345 11 97
AddPlayer 1125812041 27 55
AddPlayer 304754154 59 86
AddPlayer 1231972662 40 69
AddPlayer 828470345 37 125
AddPlayer 1145435499 81 85
AddPlayer 1377796501 66 40
AddPlayer 1226280119 30 117
AddPlayer 11605450 1 72
AddPlayer 373850065 36 123
AddPlayer -4 78 57
AddPlayer -10 76 67
AddPlayer 1968652167 32 26
AddPlayer 1605909223 22 43
AddPlayer 754833538 70 34
AddPlayer 787119679 9 57
AddPlayer 968074051 52 31
AddPlayer 304754154 76 45
AddPlayer 1005667247 31 59
AddPlayer 1402977693 3 19
AddPlayer 234826009 34 56
AddPlayer 403404587 1 63
AddPlayer 1882505 48 69
AddPlayer 1434928885 41 106
AddPlayer 1414607587 1040847999 130
AddPlayer 1360347211 1 20
AddPlayer 1791378653 39 24
AddPlayer 1385448908 45 21
AddPlayer 603195246 31 87
AddPlayer 2056789566 75 80
AddPlayer 1509072105 6 131
AddPlayer 1893880529 38 58
AddPlayer 1268517678 50 95
AddPlayer 264613041 43 49
AddPlayer 1407228699 71 73
AddPlayer 1112792794 78 37
AddPlayer 1968652167 30 22
AddPlayer 2055535163 60 113
AddPlayer 2061925774 19 84
AddPlayer 1163251549 76 39
AddPlayer 847786250 2 22
AddPlayer 1855315825 61 108
